"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6111,-6,316,-80,36.302,0.152,32,1,6117,925,36.302
2,"=","WIZ KHALIFA Roll Up",5061,-59,-240,-61,29.465,-0.746,32,2,5325,315,32.656
3,"=","LUPE FIASCO The Show Goes On",4823,-112,-577,-88,27.429,-0.769,32,1,5598,489,32.494
4,"=","KATY PERRY E.T.",4443,-75,-429,-72,27.185,-0.456,32,2,5377,248,30.339
5,"=","CHRIS BROWN Look At Me Now",4297,-67,-568,-32,30.906,-0.251,32,1,6273,56,40.795
6,"=","BLACK EYED PEAS Just Can't Get Enough",4159,8,-18,-18,22.643,0.128,32,6,4213,554,22.643
7,"=","BIG SEAN My Last f/Chris Brown",3953,34,237,-29,23.236,0.363,32,7,3953,381,23.236
8,"=","KELLY ROWLAND Motivation f/Lil Wayne",3916,72,491,-4,21.986,0.468,32,8,3916,628,21.986
9,"=","NICKI MINAJ Super Bass",3902,87,707,-13,20.295,0.344,32,9,3902,720,20.295
10,"=","CHRIS BROWN She Ain't You",3694,56,247,13,19.864,0.109,32,9,3694,422,19.864
11,"=","JEREMIH Down On Me f/50 Cent",3168,-57,-319,-42,22.747,-0.276,32,4,5155,0,34.731
12,"=","MIGUEL Sure Thing",3007,59,329,-13,16.117,0.449,32,12,3007,446,16.117
13,"+2","DJ KHALED I'm On One f/Drake, Rick Ross",2479,118,712,20,15.523,0.739,24,13,2479,712,15.523
14,"-1","YC Racks f/Future",2478,-81,-408,-56,12.93,-0.44,32,10,3036,347,15.983
15,"-1","KANYE WEST All Of The Lights",2441,-12,-197,-27,19.752,-0.162,32,6,4194,0,27.01
16,"=","LMFAO Party Rock Anthem",2405,79,376,27,14.998,0.61,32,15,2405,398,14.998
17,"=","BRUNO MARS Lazy Song",2009,-12,-6,-49,10.584,0.066,32,16,2039,204,11.32
18,"=","RIHANNA Man Down",1985,26,283,-30,13.781,0.116,32,18,1985,380,13.781
19,"+2","LIL WAYNE How To Love",1938,131,965,2,11.417,0.746,12,19,1938,965,11.417
20,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1853,2,-280,59,11.66,0.205,32,16,2302,134,13.81
21,"-2","RIHANNA S&M",1839,-38,-314,15,9.186,-0.161,32,7,3766,0,20.609
22,"+1","ADELE Rolling In The Deep",1831,34,383,-28,10.972,0.04,30,22,1831,450,10.972
23,"-1","BRITNEY SPEARS Till The World Ends",1792,-11,-205,14,10.512,0.022,32,17,2345,361,13.18
24,"=","JASON DERULO Don't Wanna Go Home",1743,4,166,-52,7.998,0.104,29,23,1743,471,7.998
25,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",1634,17,186,-14,12.598,-0.151,32,24,1634,316,12.749
26,"-1","NEW BOYZ Back Seat f/Cataracs & Dev",1608,-69,-352,-51,9.237,-0.503,32,8,3646,0,17.134
27,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1171,24,153,-3,4.63,0.068,27,27,1171,367,4.63
28,"=","T-PAIN Best Love Song f/Chris Brown",1076,-3,61,-4,6.117,-0.04,32,27,1079,105,6.157
29,"=","TREY SONGZ Unusual f/Drake",1043,1,91,-27,7.872,-0.206,28,29,1043,280,8.979
30,"=","LLOYD Cupid",949,9,126,-38,3.723,-0.016,32,30,949,212,3.873
31,"+1","FRANK OCEAN Novacane",892,31,167,-11,5.53,0.025,18,31,892,276,5.767
32,"-1","TINIE TEMPAH Written In The Stars",874,-20,-340,46,6.105,-0.105,32,15,2441,115,10.477
33,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",831,-2,9,-14,2.894,-0.062,32,32,858,160,3.179
34,"=","ACE HOOD Hustle Hard",789,10,-120,21,5.249,0.093,32,26,1088,210,6.734
35,"=","KE$HA Blow",743,-20,-20,-32,6.428,-0.215,32,27,1069,76,7.374
36,"=","LADY GAGA The Edge Of Glory",736,32,148,14,3.464,0.117,18,36,736,189,3.464
37,"+1","KERI HILSON Lose Control (Let Me Down)",712,24,64,20,2.44,0.123,24,37,712,172,2.44
38,"+1","DEV In The Dark",668,9,81,-7,2.842,0.069,15,38,668,182,2.842
39,"+3","NEW BOYZ Better With the Lights Off",657,18,119,7,2.443,0.102,14,39,657,162,2.443
40,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",648,-6,46,-35,2.793,-0.007,21,39,656,223,2.823
41,"-4","NICKI MINAJ Did It On'em",638,-57,-336,-31,4.431,-0.284,32,18,2119,0,12.584
42,"-1","JAMIE FOXX Best Night Of My Life",637,-6,-2,-12,2.981,-0.096,32,37,661,139,3.085
43,"=","NICOLE SCHERZINGER Right There",624,4,78,-25,2.228,-0.048,13,42,624,326,2.276
44,"=","TRAVIS PORTER Bring It Back",553,-1,-100,28,3.264,-0.026,32,31,882,0,4.442
45,"+2","BEYONCE Best Thing I Never Had",526,58,358,16,2.664,0.067,4,45,526,358,2.664
46,"-1","LIL WAYNE John f/Rick Ross",469,-8,-191,25,4.683,-0.127,32,29,960,0,7.432
47,"-1","MARSHA AMBROSIUS Far Away",467,-4,56,-26,2.743,0,11,46,471,89,2.743
48,"+1","BIG K.R.I.T. Country Sh**",462,17,117,3,2.814,0.073,6,48,462,117,2.814
49,"-1","GORILLA ZOE Twisted f/Lil Jon",430,-31,-164,-11,1.375,-0.082,32,35,740,89,2.186
50,"=","AFROJACK Take Over Control f/Eva Simons",387,8,15,10,4.366,0.166,18,46,444,124,5.132
