"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6474,"-4",238,"-32",38.995,"+0.155",43,1,6478,925,38.995
2,"=","NICKI MINAJ Super Bass",5057,"+120",815,"+42",27.335,"+0.562",43,2,5057,815,27.335
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4576,"+76",432,"+35",24.525,"+0.260",43,3,4576,628,24.525
4,"=","BIG SEAN My Last f/Chris Brown",4385,"+44",236,"+10",26.771,"+0.116",43,4,4385,381,26.771
5,"+1","LUPE FIASCO The Show Goes On",4051,"-48",-382,"+50",24.462,"-0.016",43,1,5598,489,32.494
6,"-1","WIZ KHALIFA Roll Up",4050,"-64",-718,"+38",21.603,"-0.335",43,2,5325,315,32.656
7,"=","CHRIS BROWN She Ain't You",4045,"+26",157,"-7",21.77,"-0.089",43,7,4045,422,22.024
8,"=","LMFAO Party Rock Anthem",3883,"+151",1062,"+20",23.86,"+0.698",43,8,3883,1062,23.86
9,"=","CHRIS BROWN Look At Me Now",3622,"-86",-406,"-48",28.91,"-0.226",43,1,6273,56,40.795
10,"=","KATY PERRY E.T.",3622,"-71",-514,"+12",22.427,"-0.533",43,2,5377,248,30.339
11,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",3399,"+59",483,"-14",21.243,"+0.339",35,11,3399,821,21.243
12,"-1","BLACK EYED PEAS Just Can't Get Enough",3396,"-87",-681,"-35",19.694,"-0.390",43,5,4213,554,22.792
13,"+1","LIL WAYNE How To Love",3392,"+121",868,"-12",20.228,"+0.605",23,13,3392,984,20.228
14,"-1","MIGUEL Sure Thing",3316,"+22",121,"-16",17.519,"+0.289",43,11,3316,446,17.519
15,"=","JEREMIH Down On Me f/50 Cent",2649,"-45",-290,"+10",18.855,"-0.260",43,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2374,"-3",350,"-55",13.547,"-0.285",41,16,2377,450,13.832
17,"=","RIHANNA Man Down",2199,"+33",163,"+17",14.742,"-0.016",43,17,2199,380,14.758
18,"=","JASON DERULO Don't Wanna Go Home",1988,"+34",171,"+20",9.026,"+0.151",40,18,1988,471,9.026
19,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1959,"+35",198,"+9",12.663,"-0.040",43,19,1959,316,12.749
20,"+1","YC Racks f/Future",1749,"-43",-395,"+28",9.909,"-0.277",43,10,3036,347,15.983
21,"-1","BRUNO MARS Lazy Song",1743,"-57",-232,"-47",9.563,"-0.298",43,16,2039,204,11.32
22,"=","BRITNEY SPEARS Till The World Ends",1592,"-36",-144,"-19",8.962,"-0.155",43,17,2345,361,13.18
23,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1449,"-51",-279,"-34",9.762,"-0.221",43,16,2302,134,13.81
24,"=","RIHANNA S&M",1418,"-38",-316,"-11",6.668,"-0.109",43,7,3766,0,20.609
25,"+1","FRANK OCEAN Novacane",1341,"+38",287,"-6",7.878,"+0.162",29,25,1341,309,7.878
26,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1339,"+0",87,"-27",5.747,"+0.145",38,25,1339,367,5.747
27,"=","TREY SONGZ Unusual f/Drake",1267,"+14",171,"-19",10.204,"-0.023",39,27,1267,280,10.227
28,"=","BEYONCE Best Thing I Never Had",1215,"+67",440,"+11",5.266,"+0.331",15,28,1215,440,5.266
29,"=","T-PAIN Best Love Song f/Chris Brown",1122,"+10",67,"+35",6.263,"-0.033",43,27,1122,105,6.301
30,"=","LLOYD Cupid",1007,"-10",-8,"-35",3.883,"-0.063",43,30,1028,212,4.037
31,"=","NEW BOYZ Better With the Lights Off",862,"+20",149,"+21",3.522,"+0.070",25,31,862,162,3.522
32,"=","LADY GAGA The Edge Of Glory",827,"+12",57,"+18",3.804,"+0.112",29,32,827,189,3.804
33,"=","DEV In The Dark",823,"+18",120,"+21",3.442,"+0.047",26,33,823,182,3.442
34,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",783,"-8",-32,"-11",2.647,"-0.035",43,31,858,160,3.179
35,"=","ACE HOOD Hustle Hard",739,"-19",-69,"-27",6.236,"-0.045",43,26,1088,210,6.734
