"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Headlines",5413,"+16",247,"-56",35.527,"+0.308",75,"21",1,5413,689,35.527
2,"=","LIL WAYNE She Will f/Drake",5022,"+21",444,"-55",32.04,"+0.176",64,"260",2,5022,679,32.04
3,"=","LIL WAYNE How To Love",4326,"-44",-474,"+0",26.022,"-0.458",142,"34",1,6857,984,40.803
4,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3814,"-30",-520,"+64",22.286,"-0.320",122,"47",2,5657,850,32.913
5,"=","DEV In The Dark",3744,"+25",330,"-28",21.44,"-0.006",145,"20",5,3744,358,21.446
6,"=","NEW BOYZ Better With the Lights Off",3505,"-120",-301,"-71",15.314,"-0.434",144,"48",5,3984,452,17.527
7,"=","BIG SEAN Marvin & Chardonnay",3493,"-28",-114,"-29",19.512,"-0.084",93,"49",7,3620,589,19.661
8,"=","LMFAO Party Rock Anthem",3283,"-90",-568,"-80",22.098,"-0.647",162,"17",2,6094,1062,37.822
9,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3260,"-68",-498,"-11",24.389,"-0.447",154,"85",2,5875,821,38.385
10,"=","JAY Z & KANYE WEST N***** In Paris",3251,"+116",668,"+35",23.13,"+0.826",46,"26",10,3251,668,23.13
11,"=","PITBULL Give Me Everything f/Ne-Yo",3041,"-32",-333,"-12",19.514,"-0.343",162,"44",1,6478,925,38.999
12,"=","NICKI MINAJ Fly f/Rihanna",2971,"+88",422,"+79",14.869,"+0.733",57,"35",12,2971,526,14.869
13,"=","J. COLE Workout",2827,"+48",452,"-11",17.718,"+0.390",88,"--",13,2827,463,17.718
14,"=","LMFAO Sexy And I Know It",2748,"+89",560,"-24",16.478,"+0.549",34,"3",14,2748,738,16.478
15,"=","T-PAIN 5 O'clock f/Wiz Khalifa",2645,"+47",625,"-60",14.319,"+0.431",28,"15",15,2645,700,14.319
16,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2596,"+20",302,"-23",14.795,"+0.236",70,"9",16,2596,373,14.795
17,"=","DAVID GUETTA Without You f/Usher",2585,"+51",389,"-8",13.016,"+0.276",46,"7",17,2585,465,13.016
18,"=","NICKI MINAJ Super Bass",2504,"-15",-160,"+39",13.797,"+0.002",162,"24",1,6438,904,36.328
19,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2488,"+42",365,"-24",15.682,"+0.146",39,"8",19,2488,617,15.682
20,"+1","RIHANNA We Found Love f/Calvin Harris",2294,"+82",591,"-16",14.263,"+0.594",23,"2",20,2294,655,14.263
21,"-1","RIHANNA Cheers (Drink To That)",2114,"-127",-944,"+23",10.171,"-0.611",81,"23",7,3707,697,16.853
22,"=","ACE HOOD Body 2 Body f/Chris Brown",1719,"+23",176,"+4",11.447,"+0.184",68,"--",22,1719,251,11.447
23,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",1631,"+13",123,"+10",11.123,"+0.070",59,"11",23,1631,336,11.123
24,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1524,"-97",-416,"-31",7.57,"-0.361",82,"92",16,2157,266,10.761
25,"=","JASON DERULO It Girl",1436,"+19",85,"+5",7.508,"+0.243",59,"12",25,1436,201,7.508
26,"+1","WALE That Way f/Jeremih & Rick Ross",1355,"+31",202,"+8",7.895,"+0.027",79,"144",26,1355,212,7.895
27,"-1","BEYONCE Best Thing I Never Had",1326,"-24",-251,"+44",7.494,"-0.072",134,"122",5,4038,440,19.519
28,"+1","MIGUEL Quickie",1105,"-44",-419,"+14",6.71,"-0.174",91,"254",18,1990,295,10.351
29,"-1","TYGA Far Away f/Chris Richardson",1100,"-58",-530,"+31",7.639,"-0.169",126,"177",13,2875,380,13.836
30,"+1","ADELE Someone Like You",1075,"+34",206,"+16",9.807,"+0.592",20,"4",30,1075,354,9.807
31,"-1","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1058,"+1",-15,"+13",4.72,"-0.015",50,"97",30,1107,240,5.099
32,"=","DRAKE Marvin's Room",1013,"-7",-86,"+13",11.304,"+0.004",100,"67",17,2253,456,16.484
33,"=","KATY PERRY Last Friday Night (T.G.I.F.)",984,"-14",-157,"+40",5.012,"+0.031",130,"60",9,3627,507,18.775
34,"=","FOSTER THE PEOPLE Pumped Up Kicks",972,"+5",87,"+1",6.348,"+0.047",46,"6",34,972,213,6.348
35,"=","LLOYD Dedication To My Ex...",922,"-24",-93,"-7",3.062,"-0.140",77,"145",28,1055,201,4.002
36,"=","JAY Z & KANYE WEST Otis f/Otis Redding",907,"-33",-92,"-20",8.764,"-0.216",88,"93",9,3026,689,20.091
37,"=","KELLY ROWLAND Lay It On Me f/Big Sean",884,"-47",-619,"+38",4.235,"-0.087",62,"118",22,1745,422,7.438
