"Title","Artist","Spins"
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",6304
"F**kin Problems f...","A$AP ROCKY",5137
"Pour It Up","RIHANNA",4481
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",4113
"Who Booty f/iamSU","JONN HART",4052
"Scream And Shout","WILL.I.AM F/BRITN...",3882
"Locked Out Of Hea...","BRUNO MARS",3637
"Poetic Justice f/...","KENDRICK LAMAR",3192
"All Gold Everythi...","TRINIDAD JAMES",3021
"Don't You Worry C...","SWEDISH HOUSE MAF...",2830
"Swimming Pools (D...","KENDRICK LAMAR",2820
"Love Me f/Drake &...","LIL WAYNE",2773
"Beauty And A Beat...","JUSTIN BIEBER",2670
"Diamonds","RIHANNA",2604
"Wicked Games","THE WEEKND",2592
"I'm Different","2 CHAINZ",2324
"Started From The ...","DRAKE",2089
"Sweet Nothing f/F...","CALVIN HARRIS",2039
"Thinkin Bout You","FRANK OCEAN",1695
"Neva End f/Kelly ...","FUTURE",1685
"Ball f/Lil Wayne","T.I.",1568
"Don't Stop The Pa...","PITBULL",1385
"When I Was Your M...","BRUNO MARS",1363
"RIP f/2 Chainz","YOUNG JEEZY",1303
"Simply Amazing","TREY SONGZ",1276
"Battle Scars f/Gu...","LUPE FIASCO",1271
"I Knew You Were T...","TAYLOR SWIFT",1170
"Dope f/Rick Ross","TYGA",1043
"Right Here f/Drak...","JUSTIN BIEBER",999
"Keep It Trill","KIRKO BANGZ",859
"Remember You f/Th...","WIZ KHALIFA",849
"C'mon","KE$HA",793
"Feel This Moment","PITBULL",753
"Loveeeeeee Song f...","RIHANNA",716
"Don't Judge Me","CHRIS BROWN",708
"Turn Up The Love ...","FAR EAST MOVEMENT",637
"Do You","MIGUEL",632
"Die Young","KE$HA",616
"Dirty Work f/Wiz ...","AKON",566
"She Don't Put It ...","JOE BUDDEN",490
"Forever Now","NE-YO",482
"Better Be Good","RAVAUGHN",472
"Poppin' Off","WATCH THE DUCK",458
"Hey Porsche","NELLY",453
"Bugatti f/Future ...","ACE HOOD",409
"Stay f/Mikky Ekko","RIHANNA",399
"All That (Lady)","GAME",389
"Daylight","MAROON 5",364
"As Your Friend","AFROJACK & CHRIS ...",363
"Karate Chop f/Cas...","FUTURE",352
