"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",5495,"+64",238,"+31",36.423,"+0.370",104,"21",1,5495,748,36.423
2,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5252,"+45",272,"+41",31.022,"+0.379",109,"16",2,5252,585,31.022
3,"+1","TYGA Rack City",4635,"+39",211,"+17",25.709,"-0.007",95,"19",3,4635,712,25.716
4,"-1","FLO RIDA Good Feeling",4595,"-91",-258,"-68",25.944,"-0.776",149,"24",1,5291,533,32.79
5,"+1","DRAKE Take Care f/Rihanna",3847,"+110",611,"+5",28.043,"+0.619",83,"23",5,3847,656,28.043
6,"-1","RIHANNA We Found Love f/Calvin Harris",3819,"-25",-470,"+66",23.992,"-0.095",149,"33",1,5953,839,35.674
7,"=","JAY Z & KANYE WEST N***** In Paris",3648,"-41",-406,"+25",22.906,"-0.396",172,"36",1,6195,668,41.081
8,"=","J. COLE Workout",3574,"-51",-385,"+10",24.359,"-0.414",214,"69",1,6176,777,39.536
9,"=","BIG SEAN Dance (A$$)",3400,"-27",-345,"+44",21.099,"-0.368",138,"72",2,5285,615,33.392
10,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",3385,"+69",474,"+4",17.902,"+0.491",76,"18",10,3385,482,17.902
11,"=","J. COLE Can't Get Enough f/Trey Songz",3330,"+26",176,"+5",18.09,"+0.318",95,"--",10,3330,483,19.591
12,"+1","CHRIS BROWN Strip f/Kevin McCall",3124,"-4",109,"-23",17.699,"+0.044",88,"65",12,3128,605,17.699
13,"-1","DRAKE Make Me Proud f/Nicki Minaj",3088,"-43",-333,"+13",22.534,"+0.001",123,"89",6,4140,605,26.004
14,"=","PITBULL F/CHRIS BROWN International Love",3057,"-1",102,"-29",17.494,"+0.029",130,"25",14,3058,314,17.494
15,"=","BRUNO MARS It Will Rain",2574,"-64",-416,"-10",15.125,"-0.172",135,"39",7,4001,486,23.199
16,"+1","RIHANNA Talk That Talk f/Jay-Z",2455,"+26",415,"-9",14.124,"-0.023",71,"93",16,2455,593,14.147
17,"-1","WALE Lotus Flower Bomb f/Miguel",2419,"-25",-346,"+46",15.034,"-0.045",109,"231",8,3754,573,23.242
18,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",2070,"+10",103,"+15",11.194,"+0.035",79,"247",18,2077,314,11.508
19,"=","JAY Z & KANYE WEST Gotta Have It",1999,"-9",176,"+0",13.115,"-0.010",54,"118",19,2008,480,13.51
20,"=","ADELE Set Fire To The Rain",1566,"+63",395,"+20",12.589,"+0.561",42,"6",20,1566,395,12.589
21,"=","LOVERANCE Up! f/IAMSU! & Skipper",1461,"+25",201,"-18",9.714,"+0.193",101,"240",21,1461,244,9.714
