"Title","Artist","Spins"
"Don't Tell 'Em f/YG","JEREMIH",7147
"No Mediocre f/Iggy Azalea","T.I.",5436
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",5409
"Black Widow f/Rita Ora","IGGY AZALEA",4905
"Anaconda","NICKI MINAJ",4079
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3977
"Stay With Me","SAM SMITH",3371
"2 On f/Schoolboy Q","TINASHE",3275
"24 Hours","TEEFLII",3133
"0 To 100/The Catch Up","DRAKE",3090
"Latch f/Sam Smith","DISCLOSURE",2997
"Am I Wrong","NICO & VINZ",2915
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",2837
"Bend Ova f/Tyga","LIL JON",2561
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",2277
"All About That Bass","MEGHAN TRAINOR",2194
"Believe Me f/Drake","LIL WAYNE",2019
"Boom Clap","CHARLI XCX",1938
"Break Free f/Zedd","ARIANA GRANDE",1762
"Flawless","BEYONCE",1744
"Rude","MAGIC!",1623
"Lifestyle f/Young Thug","RICH GANG",1621
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",1615
"That's Me Right There","JASMINE V",1216
"Problem f/Iggy Azalea","ARIANA GRANDE",1206
"Trumpets","JASON DERULO",993
"Or Nah f/Problem, Too Short","GAME",979
"She Came To Give It To You","USHER",930
"Rather Be f/Jess Glynne","CLEAN BANDIT",897
"Rich f/August Alsina","KIRKO BANGZ",879
"Fight Night","MIGOS",847
"Shake It Off","TAYLOR SWIFT",836
"Hot Boy","BOBBY SHMURDA",781
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",731
"No Flex Zone","RAE SREMMURD",720
"Hold You Down f/C. Brown...","DJ KHALED",712
"Hideaway","KIESZA",694
"Fireball f/John Ryan","PITBULL",672
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",658
"Maps","MAROON 5",647
"Certified Freak","BABY BASH",637
"Only That Real f/2 Chainz","IAMSU",579
"Love Robbery","KALIN & MYLES",533
"Walk Thru f/Problem","RICH HOMIE QUAN",532
"You & I (Nobody In The World)","JOHN LEGEND",508
"Chandelier","SIA",498
"Pretend f/A$AP Rocky","TINASHE",493
"Don't Panic","FRENCH MONTANA",483
"Seen It All f/Jay Z","JEEZY",462
"About The Money f/Young Thug","T.I.",417
