"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",5718,81,509,18,33.889,0.511,24,1,5718,925,33.889
2,"=","LUPE FIASCO The Show Goes On",5423,-43,-176,-85,31.151,-0.213,24,1,5598,489,32.494
3,"=","WIZ KHALIFA Roll Up",5298,-27,-7,-37,31.265,-0.413,24,2,5325,315,32.656
4,"=","CHRIS BROWN Look At Me Now",4897,-15,-320,88,32.62,0.075,24,1,6273,56,40.795
5,"=","KATY PERRY E.T.",4874,-12,-153,21,29.159,0.183,24,2,5377,248,30.339
6,"=","BLACK EYED PEAS Just Can't Get Enough",4150,25,87,0,21.582,0.187,24,6,4150,554,21.582
7,"=","BIG SEAN My Last f/Chris Brown",3652,80,286,61,20.598,0.53,24,7,3652,356,20.598
8,"=","JEREMIH Down On Me f/50 Cent",3500,-26,-314,34,24.453,-0.032,24,4,5155,0,34.731
9,"=","CHRIS BROWN She Ain't You",3403,27,169,-2,18.157,0.187,24,9,3403,422,18.298
10,"=","KELLY ROWLAND Motivation f/Lil Wayne",3349,64,283,12,18.989,0.316,24,10,3349,628,18.989
11,"=","NICKI MINAJ Super Bass",3093,85,392,37,15.859,0.597,24,11,3093,642,15.859
12,"=","YC Racks f/Future",2910,6,-96,31,15.778,0.023,24,10,3036,347,15.983
13,"=","KANYE WEST All Of The Lights",2623,-16,-235,40,20.721,0.137,24,6,4194,0,27.01
14,"=","MIGUEL Sure Thing",2606,61,205,43,14.165,0.434,24,14,2606,446,14.165
15,"=","RIHANNA S&M",2205,-34,-221,60,11.832,-0.582,24,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2189,-33,-72,-29,13.304,-0.244,24,16,2302,134,13.81
17,"=","BRITNEY SPEARS Till The World Ends",2022,-45,-152,-23,10.989,-0.176,24,17,2345,361,13.18
18,"+1","BRUNO MARS Lazy Song",1978,9,-48,10,10.4,-0.004,24,18,2030,204,11.32
19,"-1","NEW BOYZ Back Seat f/Cataracs & Dev",1977,-15,-223,70,10.638,0.127,24,8,3646,0,17.134
20,"=","LMFAO Party Rock Anthem",1975,94,348,79,12.089,0.626,24,20,1975,348,12.089
21,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",1669,86,599,11,11.707,0.494,16,21,1669,642,11.707
22,"-1","RIHANNA Man Down",1645,15,66,-15,11.479,0.146,24,21,1645,380,11.479
23,"=","JASON DERULO Don't Wanna Go Home",1519,60,395,18,7.185,0.226,21,23,1519,471,7.185
24,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1417,56,316,32,11.379,0.269,24,24,1417,316,11.379
25,"+1","ADELE Rolling In The Deep",1386,62,355,6,8.955,0.336,22,25,1386,450,8.955
26,"-1","TINIE TEMPAH Written In The Stars",1280,-53,-478,34,7.665,-0.14,24,15,2441,115,10.477
27,"+1","T-PAIN Best Love Song f/Chris Brown",1014,-3,79,-13,6.014,-0.05,24,27,1017,105,6.064
28,"-1","NICKI MINAJ Did It On'em",1000,-19,-130,8,6.042,-0.031,24,18,2119,0,12.584
29,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",990,16,161,-16,3.932,-0.078,19,29,990,367,4.01
30,"+1","TREY SONGZ Unusual f/Drake",924,30,153,9,7.962,0.257,20,30,924,280,7.962
31,"-1","ACE HOOD Hustle Hard",920,-5,-95,14,5.752,0.049,24,26,1088,210,6.734
32,"+3","LIL WAYNE How To Love",844,102,711,26,5.886,0.228,4,32,844,711,5.886
33,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",808,26,66,29,2.952,0.067,24,33,808,160,2.952
34,"=","LLOYD Cupid",776,33,68,46,3.524,0.137,24,34,776,212,3.873
35,"+1","KE$HA Blow",751,20,-7,26,6.823,0.188,24,27,1069,1,6.823
36,"-4","BEYONCE Run The World (Girls)",720,-67,-509,8,4.371,-0.253,24,22,1699,281,7.421
37,"=","LIL WAYNE John f/Rick Ross",693,-19,-98,-22,5.86,-0.112,24,29,960,0,7.432
38,"+3","FRANK OCEAN Novacane",683,45,235,16,5.388,0.159,10,38,683,235,5.388
39,"-1","TRAVIS PORTER Bring It Back",681,-18,-89,-1,3.883,-0.185,24,31,882,0,4.442
40,"=","CEE LO GREEN F**k You (Forget You)",655,14,-20,49,3.881,-0.007,24,28,1003,0,6.352
41,"-2","KERI HILSON Lose Control (Let Me Down)",642,1,107,-19,2.028,-0.045,16,39,642,172,2.073
42,"=","JAMIE FOXX Best Night Of My Life",633,-2,37,-14,2.559,0.002,24,38,643,139,2.589
43,"=","GORILLA ZOE Twisted f/Lil Jon",614,-4,-80,26,1.791,0.027,24,35,740,89,2.186
44,"+1","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",573,24,111,17,2.387,0.133,13,44,573,223,2.387
45,"-1","DEV In The Dark",571,16,175,0,2.528,0.082,7,44,571,182,2.528
46,"+1","LADY GAGA The Edge Of Glory",570,22,162,5,2.823,0.121,10,45,570,189,2.823
47,"-1","DR. DRE I Need A Doctor f/Eminem",546,-3,-75,27,3.708,0.051,24,25,1522,0,10.679
48,"=","NEW BOYZ Better With the Lights Off",527,10,146,-16,1.836,-0.02,6,47,527,162,1.856
49,"=","NICOLE SCHERZINGER Right There",517,19,286,-20,1.803,0.022,5,49,517,326,1.803
50,"=","MARSHA AMBROSIUS Far Away",389,8,32,-3,1.931,0.052,3,50,389,67,1.931
