"Title","Artist","Spins"
"The Monster f/Rih...","EMINEM",6436
"Show Me f/Chris B...","KID INK",5930
"Hold On We're Goi...","DRAKE",4337
"Timber f/Ke$ha","PITBULL",4308
"Drunk In Love f/J...","BEYONCE",3924
"White Walls f/ScH...","MACKLEMORE & RYAN...",3181
"Love More f/Nicki...","CHRIS BROWN",3176
"Dark Horse","KATY PERRY",3136
"My Hitta f/Jeezy,...","YG",3076
"Do What U Want f/...","LADY GAGA",3002
"Old School Love f...","LUPE FIASCO",2923
"Royals","LORDE",2664
"The Language","DRAKE",2534
"It Won't Stop","SEVYN STREETER",2462
"She Knows","J. COLE",2451
"Paranoid","TY DOLLA $IGN",2332
"All Me f/2 Chainz...","DRAKE",1999
"Ride","SOMO",1942
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",1924
"Stay The Night f/...","ZEDD",1842
"Tom Ford","JAY Z",1722
"Talk Dirty f/2 Ch...","JASON DERULO",1700
"Own It","MACK WILDS",1657
"Up Down (Do This ...","T-PAIN",1513
"Team","LORDE",1341
"Loyal f/Lil' Wayn...","CHRIS BROWN",1192
"Wake Me Up","AVICII",1175
"Counting Stars","ONEREPUBLIC",1162
"Red Nose (Pitbull...","SAGE THE GEMINI",978
"They Don't Know","RICO LOVE",935
"All Of Me","JOHN LEGEND",907
"Burn","ELLIE GOULDING",904
"Young Girls","BRUNO MARS",902
"I Luv This Sh*t","AUGUST ALSINA",895
"XO","BEYONCE",843
"Thinking About Yo...","CALVIN HARRIS",758
"Want Dem All","SEAN PAUL",627
"Cold Blood","YO GOTTI",557
"Wait For A Minute","TYGA F/JUSTIN BIE...",509
"Last Night f/Wale","SEBASTIAN MIKAEL",507
"The Illest f/Riff...","FAR EAST MOVEMENT",409
"Turn Down For Wha...","DJ SNAKE & LIL JO...",401
"Na Na","TREY SONGZ",394
"Animals","MARTIN GARRIX",381
"John Doe f/Prisci...","B.O.B",341
"Memories Back The...","HUSTLE GANG F/T.I...",339
"The Worst","JHENE AIKO",324
"F*uckwithmeyoukno...","JAY Z",320
"O.G. Bobby Johnso...","QUE",299
"Demons","IMAGINE DRAGONS",296
