"Title","Artist","Spins"
"Uptown Funk f/Bruno Mars","MARK RONSON",6051
"She Knows f/Juicy J","NE-YO",5654
"I Don't Mind f/Juicy J","USHER",5535
"Time Of Our Lives f/Ne-Yo","PITBULL",4474
"Jealous","NICK JONAS",4263
"7/11","BEYONCE",3927
"Only f/Drake, Lil Wayne","NICKI MINAJ",3882
"Ayo","CHRIS BROWN & TYGA",3299
"Truffle Butter f/Drake...","NICKI MINAJ",3166
"Love Me Harder","ARIANA GRANDE & THE WEEKND",3129
"Somebody f/Jeremih","NATALIE LA ROSE",2844
"I Don't F**k With You f/E-40","BIG SEAN",2832
"Not For Long f/Trey Songz","B.O.B",2820
"Apparently","J. COLE",2811
"Tuesday f/Drake","I LOVE MAKONNEN",2327
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",2153
"FourFiveSeconds","RIHANNA/KANYE WEST/P MCCARTNEY",2013
"GDFR f/Sage The Gemini","FLO RIDA",1948
"Thinking Out Loud","ED SHEERAN",1874
"I'm Not The Only One","SAM SMITH",1623
"Earned It","THE WEEKND",1562
"About The Money f/Young Thug","T.I.",1499
"Blank Space","TAYLOR SWIFT",1296
"CoCo","O.T. GENASIS",1232
"Body Language f/Usher/Tinashe","KID INK",1227
"Only One f/Paul McCartney","KANYE WEST",1217
"Good Lovin f/Miguel","LUDACRIS",1024
"Try Me","DEJ LOAF",988
"No Type","RAE SREMMURD",969
"Hotel f/Chris Brown","KID INK",959
"Waves","MR PROBZ",955
"Prayer In C","LILLYWOOD & ROBIN SCHULZ",932
"Can't Trust Thots f/F. Montana","WASH",839
"The Body f/Jeremih","WALE",824
"Sugar","MAROON 5",784
"Beg For It f/MØ","IGGY AZALEA",768
"Trampoline","KALIN & MYLES",760
"Sober","CHILDISH GAMBINO",752
"Open Wide f/Big Sean","CALVIN HARRIS",716
"Style","TAYLOR SWIFT",699
"Lips Are Movin","MEGHAN TRAINOR",699
"How About Now","DRAKE",585
"Blessings f/Drake","BIG SEAN",534
"Backflip f/YG & IAMSU","CASEY VEGGIES",528
"I Bet","CIARA",518
"Tho Sum Mo f/Nicki Minaj","RAE SREMMURD",479
"Feeling Myself f/Beyonce","NICKI MINAJ",430
"The Heart Wants What It Wants","SELENA GOMEZ",418
"Outside f/Ellie Goulding","CALVIN HARRIS",409
"Don't Kill The Fun","SEVYN STREETER",402
