"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Take Care f/Rihanna",5658,"-18",-105,"-32",39.096,"+0.074",127,"24",1,5759,749,42.959
2,"=","DRAKE The Motto f/Lil Wayne",5525,"+9",-60,"+59",44.265,"-0.067",148,"22",1,5837,748,46.701
3,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4311,"-29",-480,"+93",29.443,"-0.339",153,"21",2,5529,585,38.329
4,"+1","RIHANNA Talk That Talk f/Jay-Z",4187,"+10",269,"-49",26.375,"+0.051",115,"64",4,4187,593,26.375
5,"-1","TYGA Rack City",4175,"-11",-24,"+22",28.498,"-0.216",139,"37",3,5313,712,34.371
6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",3722,"-55",-299,"-19",24.825,"-0.594",120,"35",5,4310,539,27.044
7,"+1","KIRKO BANGZ Drank In My Cup",3341,"+67",449,"+6",20.579,"+0.465",80,"69",7,3341,449,20.579
8,"-1","J. COLE Can't Get Enough f/Trey Songz",3234,"-63",-371,"-17",21.555,"-0.143",139,"147",6,3784,483,24.411
9,"=","USHER Climax",3163,"+85",407,"+36",20.264,"+0.503",37,"38",9,3163,732,20.264
10,"=","RIHANNA Birthday Cake",3056,"+73",400,"+13",23.904,"+0.550",41,"44",10,3056,693,23.904
11,"=","LOVERANCE Up! f/IAMSU! & Skipper",2899,"+35",122,"+48",22.567,"+0.504",145,"87",9,2899,410,22.567
12,"=","CHRIS BROWN Turn Up The Music",2858,"+3",151,"-23",18.247,"+0.374",60,"34",10,2858,518,18.247
13,"=","FLO RIDA Wild Ones f/Sia",2613,"+77",427,"+39",15.084,"+0.739",44,"8",13,2613,427,15.084
14,"=","NICKI MINAJ Starships",2546,"+11",78,"+13",16.059,"+0.207",49,"9/47",13,2546,669,16.059
15,"=","CHRIS BROWN Strip f/Kevin McCall",2210,"+5",-104,"+48",15.968,"+0.249",132,"96",9,3187,605,21.982
16,"=","B.O.B So Good",2105,"+20",422,"-50",12.691,"+0.044",34,"12",16,2105,554,12.691
17,"+1","JUSTIN BIEBER Boyfriend",2011,"+105",1022,"-129",13.171,"+0.500",11,"3",17,2011,1416,13.171
18,"-1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",1939,"+17",38,"+8",12.993,"+0.081",83,"28",16,1959,331,13.22
19,"=","FAT JOE Another Round f/Chris Brown",1633,"+9",49,"+15",13.444,"+0.159",77,"125",18,1633,281,13.444
20,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",1537,"+65",309,"+28",14.504,"+0.310",24,"168",20,1537,462,14.504
21,"=","CALVIN HARRIS Feel So Close",1491,"+32",34,"+48",7.996,"+0.315",40,"16",19,1491,456,7.996
22,"=","THE WANTED Glad You Came",1473,"+36",153,"+39",9.697,"+0.137",44,"7",22,1473,252,9.697
23,"=","FUTURE Magic f/T.I.",1433,"+20",58,"+7",9.953,"-0.125",56,"128",21,1433,213,10.217
24,"=","TYGA Faded f/Lil Wayne",1309,"+33",246,"-10",9.78,"+0.332",29,"79",24,1309,329,9.78
25,"+1","TRAVIS PORTER Ayy Ladies f/Tyga",1242,"+18",181,"+5",8.141,"+0.024",48,"83",25,1242,189,8.313
26,"-1","DIGGY Do It Like You f/Jeremih",1191,"-47",-270,"-6",7.026,"-0.071",88,"--",21,1589,252,9.217
27,"+1","NICKI MINAJ Right By My Side f/Chris Bro...",1142,"+63",499,"-12",9.372,"+0.281",13,"20",27,1142,531,9.372
28,"-1","SEAN PAUL She Doesn't Mind",1098,"-9",-76,"-2",5.904,"+0.112",76,"631",26,1181,163,5.904
29,"=","BEYONCE Love On Top",1016,"-5",-68,"+7",8.687,"-0.060",72,"158",23,1509,305,10.083
30,"=","T. MILLS Vans On",964,"+7",18,"-9",3.913,"-0.046",71,"--",30,965,195,4.485
31,"=","KATY PERRY Part Of Me",941,"+3",24,"+0",6.712,"+0.151",48,"13",31,1004,446,6.712
32,"=","ADELE Set Fire To The Rain",806,"-63",-412,"-29",6.926,"-0.398",86,"23",19,1706,395,13.484
33,"+1","MELANIE FIONA 4 AM",752,"-12",-44,"-24",5.986,"-0.225",38,"--",33,796,126,6.211
34,"-1","DEV & ENRIQUE IGLESIAS Naked",744,"-49",-160,"-39",3.06,"-0.267",68,"--",30,963,247,4.075
35,"=","WALE Sabotage f/Lloyd",734,"-3",-54,"+7",4.767,"-0.019",33,"653",34,803,195,5.693
36,"=","TREY SONGZ Sex Ain't Better Than Love",637,"+6",-25,"+19",4.403,"+0.010",57,"241",36,721,107,5.014
37,"=","E-40 Function f/YG, iamSU, Problem",592,"+7",50,"-7",6.245,"+0.085",23,"--",37,592,110,6.245
38,"=","CA$H OUT Cashin' Out",588,"+38",281,"+4",3.599,"+0.282",7,"176",38,588,282,3.599
39,"=","T-PAIN Turn All The Lights On f/Ne-Yo",549,"+13",114,"+4",3.45,"+0.181",16,"606",38,549,167,3.45
40,"=","DRAKE Crew Love f/The Weekend",523,"+16",91,"+5",6.334,"-0.182",14,"346",39,523,134,6.55
41,"+1","FUN. We Are Young f/Janelle Monae",487,"+36",199,"+25",3.469,"+0.293",6,"1",41,487,199,3.469
42,"-1","CASSIE King Of Hearts",470,"+9",46,"-1",1.223,"+0.072",20,"--",40,470,175,1.355
43,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",414,"+10",46,"+15",3.412,"+0.105",25,"14",42,424,75,3.412
44,"+1","KID INK Time Of Your Life",400,"+7",3,"+20",2.863,"+0.079",20,"783",42,410,78,2.863
45,"+1","CHRIS RENE Young Homie",365,"-3",25,"-9",1.308,"-0.016",12,"131",45,368,59,1.364
46,"+1","DJ KHALED Take It To The Head",362,"+14",200,"-37",4.09,"-0.109",4,"29",46,362,237,4.199
47,"+3","TREY SONGZ Heart Attack",336,"+39",189,"+9",3.138,"+0.364",2,"169",47,336,189,3.138
48,"=","JAYZ/K.WEST F/F.OCEAN,THEDREAM No Church...",332,"+6",73,"-5",5.37,"-0.354",6,"348",48,332,78,5.724
49,"--","PITBULL Back In Time",306,"--",202,"--",1.878,"--",1,"124",49,306,202,1.878
50,"-6","JENNIFER LOPEZ Dance Again f/Pitbull",306,"-87",141,"-252",1.874,"-1.525",3,"10",44,393,393,3.399
