"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KIRKO BANGZ Drank In My Cup",5508,"+5",-90,"+14",38.412,"+0.308",133,"58",1,5609,562,38.412
2,"=","FLO RIDA Wild Ones f/Sia",4675,"-5",-101,"+22",28.33,"+0.124",97,"10",2,4837,738,30.647
3,"=","DRAKE Take Care f/Rihanna",4412,"-36",-122,"-14",33.43,"-0.218",180,"72",1,5759,749,42.959
4,"=","NICKI MINAJ Starships",4275,"+25",7,"+16",27.334,"+0.085",102,"16/39",4,4317,669,28.422
5,"+1","YOUNG JEEZY Leave You Alone f/Ne-Yo",3901,"+48",151,"+37",29.01,"+0.391",77,"160",5,3901,486,29.158
6,"-1","RIHANNA Birthday Cake",3833,"-26",-201,"+38",26.773,"-0.211",94,"59",3,4670,693,33.894
7,"=","TYGA Faded f/Lil Wayne",3556,"+66",207,"+27",23.279,"+0.266",82,"66",7,3556,605,23.655
8,"=","DRAKE The Motto f/Lil Wayne",3276,"-38",-243,"+70",28.036,"-0.190",201,"42",1,5837,748,46.701
9,"=","JUSTIN BIEBER Boyfriend",2672,"+27",89,"-18",17.461,"+0.200",64,"7",9,3001,1416,18.713
10,"+1","CA$H OUT Cashin' Out",2519,"+50",321,"+0",17.153,"+0.460",60,"40",10,2519,444,17.153
11,"-1","LOVERANCE Up! f/IAMSU! & Skipper",2494,"-72",-754,"+8",21.552,"-0.098",198,"132",7,3421,410,27.419
12,"=","USHER Climax",2373,"-73",-658,"+1",16.356,"-0.279",90,"63",5,4192,732,29.703
13,"=","USHER Scream",2274,"+13",395,"-64",13.341,"-0.057",26,"13",13,2274,732,13.398
14,"+1","WIZ KHALIFA Work Hard, Play Hard",2263,"+64",509,"+19",14.577,"+0.480",31,"34",14,2263,545,14.577
15,"+1","RIHANNA Where Have You Been",2247,"+58",422,"+4",14.849,"+0.188",30,"6",15,2247,582,14.849
16,"-2","GOTYE Somebody That I Used To Know",2243,"+34",254,"+23",14.678,"+0.437",45,"3",13,2243,530,14.678
17,"=","TRAVIS PORTER Ayy Ladies f/Tyga",2075,"+14",135,"+6",14.362,"+0.222",101,"73",14,2075,196,14.362
18,"=","PITBULL Back In Time",1997,"+12",173,"-14",11.673,"+0.079",54,"5",17,1997,353,11.673
19,"=","KANYE WEST Mercy f/Big Sean/Pusha T...",1834,"+24",327,"-26",14.53,"+0.167",45,"22",19,1834,353,14.53
20,"=","TREY SONGZ Heart Attack",1712,"+45",173,"-2",9.231,"+0.144",55,"102",20,1712,271,9.458
21,"=","THE WANTED Glad You Came",1641,"-18",-144,"-31",12.202,"-0.267",97,"21",14,2002,254,13.863
22,"=","DJ KHALED Take It To The Head",1582,"+4",36,"-53",8.333,"-0.124",57,"76",22,1601,319,9.767
23,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1575,"+3",-230,"+48",12.291,"+0.175",66,"83",13,2101,531,15.014
24,"=","DRAKE HYFR (Hell Ya F**kin' Right)",1536,"+20",140,"+11",9.765,"+0.195",38,"98",24,1536,374,9.765
25,"=","FUN. We Are Young f/Janelle Monae",1457,"-12",-105,"-4",10.546,"-0.029",59,"9",17,1692,287,12.718
26,"=","RIHANNA Talk That Talk f/Jay-Z",1370,"-24",-419,"+48",10.088,"-0.078",168,"189",3,4202,593,26.436
27,"=","J. COLE Nobody's Perfect",1252,"+25",227,"-33",7.704,"+0.130",28,"--",27,1252,294,7.704
28,"=","E-40 Function f/YG, iamSU, Problem",1116,"-22",-66,"-22",9.474,"-0.129",76,"--",25,1221,160,9.941
29,"+1","KENDRICK LAMAR The Recipe f/Dr. Dre",1087,"+29",157,"+3",6.895,"+0.053",33,"264",29,1087,321,6.895
30,"-1","CALVIN HARRIS Feel So Close",1042,"-24",-165,"-18",5.922,"-0.149",93,"32",19,1587,456,9.925
31,"=","MAROON 5 Payphone f/Wiz Khalifa",1040,"+20",167,"-39",7.278,"+0.124",24,"4",31,1040,232,7.278
32,"=","CALVIN HARRIS Let's Go f/Ne-Yo",928,"+8",191,"-10",6.062,"-0.002",24,"75",32,928,201,6.064
33,"=","FAT JOE Another Round f/Chris Brown",899,"+3",-89,"+33",8.735,"+0.040",130,"371",18,1668,281,15.079
34,"=","NICKI MINAJ Beez In The Trap f/2 Chainz",880,"+9",33,"-5",7.402,"+0.002",45,"53",34,880,183,7.402
35,"=","DAVID GUETTA Titanium f/Sia",851,"+3",90,"-23",4.042,"-0.108",31,"17",35,851,172,4.15
36,"=","CHRIS BROWN Turn Up The Music",842,"-5",-61,"-14",6.87,"+0.002",113,"94",10,2867,518,18.461
37,"=","RITA ORA How We Do (Party)",798,"+4",165,"-22",3.585,"+0.037",19,"117",37,798,194,3.585
38,"=","FUTURE Same Damn Time",753,"+14",95,"+7",6.131,"+0.019",37,"--",38,753,127,6.131
39,"=","DRAKE Crew Love f/The Weekend",714,"+5",-86,"+23",6.082,"+0.235",67,"273",33,941,134,10.173
40,"+2","USHER Lemme See f/Rick Ross",711,"+38",287,"+21",6.071,"+0.167",16,"141",40,711,287,6.071
41,"-1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",707,"+5",-115,"+29",6.686,"+0.043",136,"175",16,1959,331,13.372
42,"+1","DRIICKY GRAHAM Snapbacks & Tattoos",693,"+25",147,"+4",4.885,"+0.197",17,"97",42,693,162,4.885
43,"-2","B.O.B So Good",646,"-48",-391,"+26",3.845,"-0.212",87,"38",13,2434,554,14.266
44,"=","ONE DIRECTION What Makes You Beautiful",606,"+16",53,"+7",4.116,"+0.116",42,"11",43,606,95,4.116
45,"=","CHRIS BROWN Till I Die f/Wiz Khalifa",575,"+23",89,"+4",3.645,"+0.061",17,"370",45,575,134,3.645
46,"=","WAKA FLOCKA FLAME I Don't Really Care",505,"+4",43,"-9",2.468,"+0.002",37,"139",46,505,65,2.581
47,"=","BEI MAEJOR Lights Down Low",467,"+10",67,"+6",2.349,"+0.082",10,"--",47,467,67,2.349
48,"=","MGK Invincible f/Ester Dean",452,"+12",91,"-15",1.153,"+0.024",4,"--",48,452,124,1.153
49,"=","2 CHAINZ No Lie f/Drake",440,"+9",74,"-25",3.631,"-0.114",5,"56",49,440,170,3.745
50,"--","B.O.B Both Of Us f/Taylor Swift",389,"--",163,"--",1.704,"--",1,"88",50,389,163,1.704
