"Title","Artist","Spins"
"Mirrors","JUSTIN TIMBERLAKE",5957
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",5869
"Power Trip f/Migu...","J. COLE",5648
"Bad f/Tiara Thoma...","WALE",4452
"The Way f/Mac Mil...","ARIANA GRANDE",4263
"Blurred Lines f/P...","ROBIN THICKE",4037
"Fine China","CHRIS BROWN",3668
"B**ch, Don't Kill...","KENDRICK LAMAR",3165
"Get Lucky","DAFT PUNK",3163
"Stay f/Mikky Ekko","RIHANNA",3162
"Beat It f/Chris B...","SEAN KINGSTON",2772
"#Beautiful f/Migu...","MARIAH CAREY",2668
"Started From The ...","DRAKE",2488
"We Still In This ...","B.O.B",2330
"Treasure","BRUNO MARS",2227
"No New Friends","DJ KHALED F/DRAKE...",2214
"Body Party","CIARA",1961
"Same Love f/Mary ...","MACKLEMORE & RYAN...",1823
"Rich As F**k f/2 ...","LIL WAYNE",1786
"When I Was Your M...","BRUNO MARS",1554
"The Other Side","JASON DERULO",1527
"High School","NICKI MINAJ",1522
"I Love It f/Charl...","ICONA POP",1244
"Bugatti f/Future ...","ACE HOOD",1086
"Feel This Moment","PITBULL",1072
"Right Now f/David...","RIHANNA",1057
"How Many Drinks?","MIGUEL",1021
"Leggo f/2 Chainz","B. SMYTH",981
"Tapout f/Birdman,...","RICH GANG",952
"Crickets f/Jeremi...","DROP CITY YACHT C...",875
"Bubble Butt f/Bru...","MAJOR LAZER",873
"#thatpower","WILL.I.AM F/JUSTI...",821
"Loveeeeeee Song f...","RIHANNA",755
"Reason To Hate f/...","DJ FELLI FEL",683
"Clarity f/Foxes","ZEDD",649
"I Need Your Love","CALVIN HARRIS F/E...",649
"Wild For The Nigh...","A$AP ROCKY",516
"Do Me Now f/Hit-b...","K. ROOSEVELT",500
"Play Hard f/Ne-Yo...","DAVID GUETTA",448
"Live It Up","JENNIFER LOPEZ F/...",447
"Crooked Smile","J. COLE",440
"Come & Get It","SELENA GOMEZ",440
"Like Whaaat f/Bad...","PROBLEM",430
"Gangsta","KAT DAHLIA",413
"Ready f/Chris Bro...","FABOLOUS",393
"U.O.E.N.O","ROCKO",380
"Just Give Me A Re...","PINK",355
"Without Me f/Kell...","FANTASIA",347
"For The Road f/Ch...","TYGA",345
"Switch Lanes f/Mi...","RITTZ",289
