"Title","Artist","Spins"
"Thrift Shop f/Wanz","MACKLEMORE & RYAN LEWI...",5521
"Who Booty f/iamSU","JONN HART",4595
"Locked Out Of Heaven","BRUNO MARS",4452
"F**kin Problems f/Drak...","A$AP ROCKY",4061
"Beauty And A Beat f/N....","JUSTIN BIEBER",3957
"Diamonds","RIHANNA",3750
"Swimming Pools (Drank)","KENDRICK LAMAR",3562
"Suit & Tie f/JAY Z","JUSTIN TIMBERLAKE",3140
"Wicked Games","THE WEEKND",2998
"I Cry","FLO RIDA",2920
"I'm Different","2 CHAINZ",2887
"Scream And Shout","WILL.I.AM F/BRITNEY SP...",2724
"All Gold Everything","TRINIDAD JAMES",2688
"Don't Stop The Party","PITBULL",2685
"Pour It Up","RIHANNA",2644
"Poetic Justice f/Drake","KENDRICK LAMAR",2399
"Ball f/Lil Wayne","T.I.",2398
"Don't You Worry Child","SWEDISH HOUSE MAFIA",2283
"Clique f/Big Sean & JA...","KANYE WEST",2182
"Girl On Fire","ALICIA KEYS",2033
"Thinkin Bout You","FRANK OCEAN",1947
"Love Me f/Drake & Futu...","LIL WAYNE",1662
"No Worries f/Detail","LIL WAYNE",1565
"Sweet Nothing f/Floren...","CALVIN HARRIS",1559
"Neva End f/Kelly Rowla...","FUTURE",1465
"Bands A Make Her Dance","JUICY J",1439
"Remember You f/The Wee...","WIZ KHALIFA",1363
"Battle Scars f/Guy Seb...","LUPE FIASCO",1272
"Celebration f/Chris Br...","GAME",1073
"One More Night","MAROON 5",1026
"I Knew You Were Troubl...","TAYLOR SWIFT",1005
"Don't Judge Me","CHRIS BROWN",990
"Do You","MIGUEL",941
"Simply Amazing","TREY SONGZ",924
"Va Va Voom","NICKI MINAJ",892
"She Don't Put It Down ...","JOE BUDDEN",842
"Rest Of My Life","LUDACRIS F/USHER/DAVID...",836
"C'mon","KE$HA",824
"Die Young","KE$HA",753
"Keep It Trill","KIRKO BANGZ",741
"RIP f/2 Chainz","YOUNG JEEZY",599
"Dope f/Rick Ross","TYGA",588
"When I Was Your Man","BRUNO MARS",487
"Turn Up The Love f/Cov...","FAR EAST MOVEMENT",465
"Poppin' Off","WATCH THE DUCK",329
"Trust And Believe","KEYSHIA COLE",329
"Loveeeeeee Song f/Futu...","RIHANNA",311
"Yellow Tape f/Lil Wayn...","FAT JOE",275
"Feel This Moment","PITBULL",271
"Fumble","TREY SONGZ",266
