"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"--","CHRIS BROWN Look At Me Now",6273,"--",56,"--",40.795,"--",1,1,6273,56,40.795
2,"--","KATY PERRY E.T.",5295,"--",248,"--",29.148,"--",1,2,5295,248,29.148
3,"--","LUPE FIASCO The Show Goes On",5250,"--",489,"--",28.171,"--",1,3,5250,489,28.171
4,"--","JEREMIH Down On Me f/50 Cent",5155,"--",-152,"--",34.468,"--",1,4,5155,0,34.468
5,"--","WIZ KHALIFA Roll Up",5032,"--",315,"--",28.977,"--",1,5,5032,315,28.977
6,"--","KANYE WEST All Of The Lights",4194,"--",-295,"--",27.01,"--",1,6,4194,0,27.01
7,"--","RIHANNA S&M",3766,"--",-536,"--",20.609,"--",1,7,3766,0,20.609
8,"--","NEW BOYZ Back Seat f/Cataracs & Dev",3646,"--",-275,"--",17.134,"--",1,8,3646,0,17.134
9,"--","PITBULL Give Me Everything f/Ne-Yo",3412,"--",448,"--",19.912,"--",1,9,3412,448,19.912
10,"--","BLACK EYED PEAS Just Can't Get Enough",3328,"--",554,"--",17.619,"--",1,10,3328,554,17.619
11,"--","NICKI MINAJ Moment 4 Life f/Drake",3132,"--",-406,"--",18.153,"--",1,11,3132,0,18.153
12,"--","BIG SEAN My Last f/Chris Brown",2816,"--",314,"--",15.967,"--",1,12,2816,314,15.967
13,"--","YC Racks f/Future",2806,"--",347,"--",14.414,"--",1,13,2806,347,14.414
14,"--","CHRIS BROWN She Ain't You",2490,"--",369,"--",14.189,"--",1,14,2490,369,14.189
15,"--","TINIE TEMPAH Written In The Stars",2435,"--",115,"--",10.43,"--",1,15,2435,115,10.43
16,"--","JENNIFER LOPEZ F/PITBULL On The Floor",2147,"--",92,"--",12.047,"--",1,16,2147,92,12.047
17,"--","BRITNEY SPEARS Till The World Ends",2136,"--",361,"--",12.671,"--",1,17,2136,361,12.671
18,"--","NICKI MINAJ Did It On'em",2119,"--",-467,"--",12.584,"--",1,18,2119,0,12.584
19,"--","KELLY ROWLAND Motivation f/Lil Wayne",1990,"--",572,"--",11.817,"--",1,19,1990,572,11.817
20,"--","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1800,"--",-155,"--",13.45,"--",1,20,1800,0,13.45
21,"--","BRUNO MARS Lazy Song",1780,"--",192,"--",9.226,"--",1,21,1780,192,9.226
22,"--","MIGUEL Sure Thing",1678,"--",438,"--",10.643,"--",1,22,1678,438,10.643
23,"--","BEYONCE Run The World (Girls)",1674,"--",281,"--",6.657,"--",1,23,1674,281,6.657
24,"--","NICKI MINAJ Super Bass",1534,"--",430,"--",7.089,"--",1,24,1534,430,7.089
25,"--","DR. DRE I Need A Doctor f/Eminem",1522,"--",-402,"--",10.679,"--",1,25,1522,0,10.679
26,"--","LMFAO Party Rock Anthem",1277,"--",115,"--",7.009,"--",1,26,1277,115,7.009
27,"--","KE$HA Blow",1069,"--",1,"--",6.44,"--",1,27,1069,1,6.44
28,"--","CEE LO GREEN F**k You (Forget You)",1003,"--",-184,"--",6.352,"--",1,28,1003,0,6.352
29,"--","ACE HOOD Hustle Hard",984,"--",210,"--",6.5,"--",1,29,984,210,6.5
30,"--","LIL WAYNE John f/Rick Ross",953,"--",-15,"--",6.187,"--",1,30,953,0,6.187
31,"--","TRAVIS PORTER Bring It Back",870,"--",-115,"--",4.312,"--",1,31,870,0,4.312
32,"--","RIHANNA Man Down",823,"--",284,"--",4.642,"--",1,32,823,284,4.642
33,"--","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",801,"--",-125,"--",5.587,"--",1,33,801,0,5.587
34,"--","SNOOP DOGG Boom f/T-Pain",792,"--",-219,"--",4.084,"--",1,34,792,0,4.084
35,"--","T-PAIN Best Love Song f/Chris Brown",750,"--",31,"--",4.389,"--",1,35,750,31,4.389
36,"--","TREY SONGZ Love Faces",685,"--",-12,"--",4.645,"--",1,36,685,0,4.645
37,"--","GORILLA ZOE Twisted f/Lil Jon",656,"--",89,"--",2.037,"--",1,37,656,89,2.037
38,"--","FABOLOUS You Be Killin Em",626,"--",-175,"--",5.753,"--",1,38,626,0,5.753
39,"--","LUPE FIASCO Out Of My Head f/Trey Songz",592,"--",187,"--",4.962,"--",1,39,592,187,4.962
40,"--","LLOYD Cupid",562,"--",212,"--",2.983,"--",1,40,562,212,2.983
41,"--","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",546,"--",-64,"--",2.506,"--",1,41,546,0,2.506
42,"--","MARY J. BLIGE Someone To Love Me (Naked)",538,"--",127,"--",4,"--",1,42,538,127,4
43,"--","BABY BASH Swanananana f/Slim Thug",523,"--",-22,"--",1.726,"--",1,43,523,0,1.726
44,"--","JENNIFER LOPEZ I'm Into You f/Lil Wayne",495,"--",159,"--",1.935,"--",1,44,495,159,1.935
45,"--","LADY GAGA Judas",494,"--",-28,"--",1.805,"--",1,45,494,0,1.805
46,"--","CHRIS BROWN Beautiful People f/B. Benass...",404,"--",74,"--",3.391,"--",1,46,404,74,3.391
47,"--","TYDOLLASIGN All Star f/Joe Moses",403,"--",57,"--",2.122,"--",1,47,403,57,2.122
48,"--","JAMIE FOXX Best Night Of My Life",401,"--",134,"--",1.406,"--",1,48,401,134,1.406
49,"--","LLOYD BANKS I Don't Deserve You f/Jeremi...",388,"--",-150,"--",3.514,"--",1,49,388,0,3.514
50,"--","DRAKE Up All Night f/Nicki Minaj",350,"--",-10,"--",6.263,"--",1,50,350,0,6.263
