"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6366,-42,-111,-38,38.403,-0.278,50,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",5830,99,772,-21,31.564,0.5,50,2,5830,904,31.564
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",4909,59,333,-16,26.087,0.485,50,3,4909,628,26.087
4,"+1","LMFAO Party Rock Anthem",4630,92,744,-60,27.902,0.629,50,4,4630,1062,27.902
5,"-1","BIG SEAN My Last f/Chris Brown",4601,11,214,-33,27.212,0.226,50,4,4601,381,27.212
6,"+1","LIL WAYNE How To Love",4128,117,733,-4,23.92,0.699,30,6,4128,984,23.92
7,"-1","CHRIS BROWN She Ain't You",3985,-37,-62,-62,21.536,0.047,50,5,4046,422,22.024
8,"=","DJ KHALED I'm On One f/Drake, Rick Ross",3773,59,374,0,23.609,0.511,42,8,3773,821,23.609
9,"=","LUPE FIASCO The Show Goes On",3529,-112,-522,-63,22.689,-0.69,50,1,5598,489,32.494
10,"=","MIGUEL Sure Thing",3390,4,74,-18,18.071,-0.095,50,10,3390,446,18.166
11,"=","WIZ KHALIFA Roll Up",3232,-119,-819,-55,17.759,-0.511,50,2,5325,315,32.656
12,"=","KATY PERRY E.T.",3229,-49,-396,23,21.04,0.012,50,2,5377,248,30.339
13,"=","CHRIS BROWN Look At Me Now",3118,-64,-505,22,26.379,-0.323,50,1,6273,56,40.795
14,"=","BLACK EYED PEAS Just Can't Get Enough",2801,-72,-597,16,17.645,-0.161,50,5,4213,554,22.792
15,"=","JEREMIH Down On Me f/50 Cent",2444,-31,-206,14,16.954,-0.334,50,4,5155,0,34.731
16,"=","ADELE Rolling In The Deep",2366,7,-10,9,13.008,0.07,48,16,2377,450,13.832
17,"=","RIHANNA Man Down",2336,20,136,-13,14.98,0.239,50,17,2336,380,14.98
18,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2333,69,374,34,14.409,0.432,50,18,2333,374,14.409
19,"=","JASON DERULO Don't Wanna Go Home",2105,14,116,-20,9.51,0.206,47,18,2105,471,9.51
20,"=","FRANK OCEAN Novacane",1587,29,245,-10,8.906,0.033,36,20,1587,309,8.906
21,"=","BEYONCE Best Thing I Never Had",1545,36,330,-31,6.469,0.072,22,21,1545,440,6.469
22,"=","YC Racks f/Future",1455,-28,-295,14,9.341,0.069,50,10,3036,347,15.983
23,"+1","TREY SONGZ Unusual f/Drake",1382,8,115,-5,10.765,0.113,46,23,1382,280,10.765
24,"-1","BRUNO MARS Lazy Song",1369,-60,-374,-3,7.958,-0.247,50,16,2039,204,11.32
25,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1304,7,-35,7,5.338,-0.093,45,25,1360,367,6.023
26,"-1","BRITNEY SPEARS Till The World Ends",1260,-50,-334,-13,7.677,-0.19,50,17,2345,361,13.18
27,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1213,-23,-237,28,8.312,-0.125,50,16,2302,134,13.81
28,"=","T-PAIN Best Love Song f/Chris Brown",1206,30,84,20,6.374,0.069,50,27,1206,105,6.374
29,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1170,68,441,19,6.781,0.316,18,29,1170,441,6.781
30,"=","NEW BOYZ Better With the Lights Off",1093,49,231,29,4.398,0.143,32,30,1093,231,4.398
31,"=","LLOYD Cupid",1032,5,25,15,4.149,0.002,50,29,1042,212,4.18
32,"=","LADY GAGA The Edge Of Glory",996,34,169,22,4.62,0.172,36,32,996,189,4.62
33,"+1","BAD MEETS EVIL Lighters f/Bruno Mars",952,64,517,-3,4.903,0.192,10,33,952,520,4.903
34,"-1","DEV In The Dark",923,28,99,9,4.044,0.237,33,33,923,182,4.044
35,"+2","TYGA Far Away f/Chris Richardson",802,45,380,19,4.097,0.302,14,35,802,380,4.097
36,"-1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",785,-8,2,0,2.688,-0.014,50,31,858,160,3.179
37,"-1","NICOLE SCHERZINGER Right There",778,3,82,-8,2.62,0.013,31,35,778,326,2.62
38,"=","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",641,-14,-61,-1,3.272,-0.113,39,36,715,223,3.512
39,"+3","PITBULL Rain Over Me",628,42,279,26,3.31,0.157,9,39,628,279,3.31
40,"=","BIG K.R.I.T. Country Sh**",628,6,8,7,3.01,0.003,24,40,628,146,3.208
41,"-2","KERI HILSON Lose Control (Let Me Down)",628,-4,-76,-2,2.152,0.104,42,36,733,172,2.456
42,"-1","ACE HOOD Hustle Hard",584,-25,-155,-6,4.574,-0.272,50,26,1088,210,6.734
43,"=","AFROJACK Take Over Control f/Eva Simons",569,-16,-5,-40,5.342,-0.244,36,41,597,137,5.827
44,"=","T-PAIN Booty Wurk (One Cheek At A...",435,7,108,-4,2.712,0.037,10,44,435,112,2.712
45,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",419,27,244,5,1.749,0.111,4,45,419,244,1.749
46,"+1","MARSHA AMBROSIUS Far Away",375,-4,-12,5,1.811,-0.02,29,44,471,89,2.743
47,"+3","KREAYSHAWN Gucci Gucci",368,30,154,13,2.016,0.05,3,47,368,154,2.016
48,"-2","WIZ KHALIFA On My Level f/Too Short",367,-13,16,-23,2.782,-0.057,11,45,394,71,2.996
49,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",356,13,109,-11,1.967,0.058,4,49,356,121,1.967
50,"-2","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",342,-3,32,-8,2.702,-0.043,12,47,362,48,2.835
