"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","CHRIS BROWN Look At Me Now",6212,-61,-81,-137,40.434,-0.361,2,1,6273,56,40.795
2,"=","KATY PERRY E.T.",5309,14,224,-24,29.392,0.244,2,2,5309,248,29.392
3,"=","LUPE FIASCO The Show Goes On",5288,38,446,-43,28.322,0.151,2,3,5288,489,28.322
4,"=","JEREMIH Down On Me f/50 Cent",5141,-14,-128,24,34.731,0.263,2,4,5155,0,34.731
5,"=","WIZ KHALIFA Roll Up",5050,18,218,-97,28.987,0.01,2,5,5050,315,28.987
6,"=","KANYE WEST All Of The Lights",4111,-83,-399,-104,26.68,-0.33,2,6,4194,0,27.01
7,"=","RIHANNA S&M",3653,-113,-563,-27,19.814,-0.795,2,7,3766,0,20.609
8,"=","NEW BOYZ Back Seat f/Cataracs & Dev",3560,-86,-357,-82,16.842,-0.292,2,8,3646,0,17.134
9,"=","PITBULL Give Me Everything f/Ne-Yo",3521,109,501,53,20.426,0.514,2,9,3521,501,20.426
10,"=","BLACK EYED PEAS Just Can't Get Enough",3394,66,528,-26,18.037,0.418,2,10,3394,554,18.037
11,"=","NICKI MINAJ Moment 4 Life f/Drake",3099,-33,-396,10,17.949,-0.204,2,11,3132,0,18.153
12,"+1","YC Racks f/Future",2864,58,340,-7,14.714,0.3,2,12,2864,347,14.714
13,"-1","BIG SEAN My Last f/Chris Brown",2863,47,305,-9,16.144,0.177,2,12,2863,314,16.144
14,"=","CHRIS BROWN She Ain't You",2554,64,333,-36,14.23,0.041,2,14,2554,369,14.23
15,"=","TINIE TEMPAH Written In The Stars",2432,-3,68,-47,10.452,0.022,2,15,2435,115,10.452
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2165,18,98,6,12.29,0.243,2,16,2165,98,12.29
17,"=","BRITNEY SPEARS Till The World Ends",2151,15,329,-32,12.63,-0.041,2,17,2151,361,12.671
18,"+1","KELLY ROWLAND Motivation f/Lil Wayne",2045,55,512,-60,12.288,0.471,2,18,2045,572,12.288
19,"-1","NICKI MINAJ Did It On'em",2032,-87,-540,-73,12.083,-0.501,2,18,2119,0,12.584
20,"+1","BRUNO MARS Lazy Song",1816,36,204,12,9.497,0.271,2,20,1816,204,9.497
21,"-1","LIL WAYNE 6 Foot 7 Foot f/Cory Gunz",1757,-43,-208,-53,13.14,-0.31,2,20,1800,0,13.45
22,"=","MIGUEL Sure Thing",1746,68,404,-34,10.754,0.111,2,22,1746,438,10.754
23,"=","BEYONCE Run The World (Girls)",1695,21,256,-25,6.708,0.051,2,23,1695,281,6.708
24,"=","NICKI MINAJ Super Bass",1625,91,474,44,7.786,0.697,2,24,1625,474,7.786
25,"=","DR. DRE I Need A Doctor f/Eminem",1498,-24,-357,45,10.488,-0.191,2,25,1522,0,10.679
26,"=","LMFAO Party Rock Anthem",1299,22,112,-3,7.127,0.118,2,26,1299,115,7.127
27,"=","KE$HA Blow",1047,-22,-40,-41,6.15,-0.29,2,27,1069,1,6.44
28,"+1","ACE HOOD Hustle Hard",998,14,174,-36,6.605,0.105,2,28,998,210,6.605
