"Title","Artist","Spins"
"Cheerleader","OMI",6033
"Can't Feel My Face","THE WEEKND",5814
"My Way f/Monty","FETTY WAP",5364
"Lean On f/MØ & DJ Snake","MAJOR LAZER",5286
"Watch Me","SILENTO",5019
"The Hills","THE WEEKND",4341
"Flex","RICH HOMIE QUAN",3977
"Classic Man","JIDENNA",3068
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",2978
"Be Real f/Dej Loaf","KID INK",2660
"One Man Can Change The World","BIG SEAN",2589
"Around The World f/Fetty Wap","NATALIE LA ROSE",2549
"About You","TREY SONGZ",2428
"Good For You f/A$AP Rocky","SELENA GOMEZ",2400
"All Eyes On You f/Minaj/Brown","MEEK MILL",2392
"Bad Blood","TAYLOR SWIFT",2364
"Planes f/J. Cole","JEREMIH",2040
"Cheyenne","JASON DERULO",1900
"See You Again f/Charlie Puth","WIZ KHALIFA",1867
"679 f/Remy Boyz...","FETTY WAP",1808
"Hey Mama  f/Nicki Minaj","DAVID GUETTA",1750
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1249
"Comfortable","K CAMP",1210
"Locked Away f/Adam Levine","R. CITY",1204
"I Don't Like It, I Love It","FLO RIDA",1166
"Good Thing f/Nick Jonas","SAGE THE GEMINI",1117
"Back To Back","DRAKE",1045
"Cool For The Summer","DEMI LOVATO",1029
"How Many Times f/Lil Wayne","DJ KHALED F/C. BROWN/BIG SEAN",1018
"Body On Me f/Chris Brown","RITA ORA",992
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",958
"Twist My Fingaz","YG",918
"Here","ALESSIA CARA",834
"This Could Be Us","RAE SREMMURD",745
"Where Ya At f/Drake","FUTURE",744
"Liquor","CHRIS BROWN",731
"That's How You Know f/B. Rexha","NICO & VINZ",697
"Do It Again f/Chris Brown","PIA MIA",693
"Wet Dreamz","J. COLE",662
"Choices","E-40",661
"The Fix f/Jeremih","NELLY",643
"Back Up f/Big Sean","DEJ LOAF",576
"Omen f/Sam Smith","DISCLOSURE",570
"We In Da City","YOUNG DRO",478
"Energy","DRAKE",456
"Back Together f/Nicki Minaj","ROBIN THICKE",450
"Cha Cha","D.R.A.M",447
"100 f/Drake","GAME",428
"No Role Modelz","J. COLE",420
"Back It Up","PRINCE ROYCE",411
