"Title","Artist","Spins"
"2 On f/Schoolboy Q","TINASHE",6056
"Main Chick f/Chris Brown","KID INK",5327
"Am I Wrong","NICO & VINZ",5045
"Believe Me f/Drake","LIL WAYNE",4744
"Problem f/Iggy Azalea","ARIANA GRANDE",4466
"Don't Tell 'Em f/YG","JEREMIH",4220
"Rude","MAGIC!",3868
"Latch f/Sam Smith","DISCLOSURE",3737
"Fancy","IGGY AZALEA",3621
"Pills N Potions","NICKI MINAJ",3327
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",3256
"No Mediocre f/Iggy Azalea","T.I.",2494
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",2479
"Stay With Me","SAM SMITH",2433
"Wiggle f/Snoop Dogg","JASON DERULO",2277
"V. 3005","CHILDISH GAMBINO",2270
"Come Get It Bae","PHARRELL WILLIAMS",1974
"2AM","ADRIAN MARCEL",1852
"Black Widow f/Rita Ora","IGGY AZALEA",1850
"24 Hours","TEEFLII",1826
"We Dem Boyz","WIZ KHALIFA",1735
"Summer","CALVIN HARRIS",1710
"Who Do You Love f/Drake","YG",1673
"New Flame f/Usher & Rick Ross","CHRIS BROWN",1541
"Foreign","TREY SONGZ",1451
"Break Free f/Zedd","ARIANA GRANDE",1413
"She Twerkin","CA$H OUT",1116
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1061
"Bend Ova f/Tyga","LIL JON",1010
"No Flex Zone","RAE SREMMURD",828
"Cut Her Off","K CAMP",739
"She Came To Give It To You","USHER",731
"Fight Night","MIGOS",724
"Trophies f/Drake","YOUNG MONEY",713
"Only That Real f/2 Chainz","IAMSU",686
"Good Kisser","USHER",672
"Shower","BECKY G",614
"College Drop","SAGE THE GEMINI",600
"Walk Thru f/Problem","RICH HOMIE QUAN",554
"Not A Bad Thing","JUSTIN TIMBERLAKE",545
"Boom Clap","CHARLI XCX",513
"Can I","LOVE DOLLHOUSE",497
"Or Nah f/Problem, Too Short","GAME",436
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",412
"Rather Be f/Jess Glynne","CLEAN BANDIT",393
"Pretty Hurts","BEYONCE",354
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",332
"Heartbreak Heard Around The...","JACOB LATIMORE",318
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",317
"0 To 100/The Catch Up","DRAKE",312
