"Title","Artist","Spins"
"Me Myself And I f/Bebe Rexha","G-EAZY",5533
"Say It","TORY LANEZ",5392
"Love Yourself","JUSTIN BIEBER",4696
"Work f/Drake","RIHANNA",4603
"My House","FLO RIDA",4294
"Again","FETTY WAP",4293
"Down In The DM","YO GOTTI",3829
"In The Night","THE WEEKND",3714
"Roses f/Rozes","THE CHAINSMOKERS",3416
"Don't","BRYSON TILLER",3164
"Jumpman","DRAKE & FUTURE",3131
"Back To Sleep","CHRIS BROWN",2955
"Oui","JEREMIH",2623
"Promise f/Fetty Wap","KID INK",2509
"Might Not f/The Weeknd","BELLY",2430
"Sorry","JUSTIN BIEBER",2388
"Saved f/E-40","TY DOLLA $IGN",2010
"Same Old Love","SELENA GOMEZ",1849
"Formation","BEYONCE",1797
"Might Be","DJ LUKE NASTYY",1722
"Get Ugly","JASON DERULO",1715
"Something About You","MAJID JORDAN",1604
"Bottom Of The Bottle","CURREN$Y",1389
"I Took A Pill In Ibiza","MIKE POSNER",1112
"Best Friend","YOUNG THUG",1107
"Something New f/Chris Brown","ZENDAYA",1096
"2 Phones","KEVIN GATES",1053
"Hands To Myself","SELENA GOMEZ",940
"Pillowtalk","ZAYN",936
"California f/Young Dolph","COLONEL LOUD",933
"Girl f/Kaytranada","THE INTERNET",861
"Summer Sixteen","DRAKE",814
"Middle f/Bipolar Sunshine","DJ SNAKE",808
"$ave Dat Money","LIL DICKY",796
"Hollow","TORI KELLY",655
"Whole Lotta Lovin' f/T. Scott","DJ MUSTARD",642
"Acquainted","THE WEEKND",630
"Valet f/Fetty Wap & 2 Chainz","ERIC BELLINGER",614
"Exchange","BRYSON TILLER",558
"Hello","ADELE",529
"Stressed Out","TWENTY ONE PILOTS",525
"One Call Away","CHARLIE PUTH",426
"Wild Things","ALESSIA CARA",421
"When We Were Young","ADELE",412
"Love Yourz","J. COLE",399
"Too Young","POST MALONE",395
"El Taxi f/Sensato & O. Garcia","PITBULL",385
"Sugar f/Francesco Yates","ROBIN SCHULZ",336
"3 Times In A Row","TK N CASH",309
"Cut It f/Young Dolph","O.T. GENASIS",296
