"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6336,59,218,43,38.218,0.5,38,1,6336,925,38.218
2,"=","WIZ KHALIFA Roll Up",4519,-120,-602,-97,24.491,-0.738,38,2,5325,315,32.656
3,"=","NICKI MINAJ Super Bass",4425,76,608,-41,23.541,0.504,38,3,4425,720,23.541
4,"=","LUPE FIASCO The Show Goes On",4279,-53,-658,29,24.718,-0.182,38,1,5598,489,32.494
5,"=","KELLY ROWLAND Motivation f/Lil Wayne",4270,62,426,10,23.641,0.157,38,5,4270,628,23.641
6,"=","BIG SEAN My Last f/Chris Brown",4234,45,314,34,25.783,0.044,38,5,4234,381,25.783
7,"=","KATY PERRY E.T.",3964,-86,-557,-29,24.405,-0.426,38,2,5377,248,30.339
8,"+2","CHRIS BROWN She Ain't You",3957,41,317,-4,21.482,0.118,38,8,3957,422,21.482
9,"=","CHRIS BROWN Look At Me Now",3927,-44,-439,41,29.201,-0.031,38,1,6273,56,40.795
10,"-2","BLACK EYED PEAS Just Can't Get Enough",3885,-120,-268,-117,21.703,-0.523,38,5,4213,554,22.792
11,"=","MIGUEL Sure Thing",3261,54,313,38,17.327,0.308,38,11,3261,446,17.327
12,"+1","LMFAO Party Rock Anthem",3122,154,795,106,20,0.727,38,12,3122,795,20
13,"-1","DJ KHALED I'm On One f/Drake, Rick Ross",3070,83,709,-32,19.315,0.41,30,12,3070,821,19.315
14,"=","JEREMIH Down On Me f/50 Cent",2860,-15,-366,40,20.684,-0.099,38,4,5155,0,34.731
15,"=","LIL WAYNE How To Love",2771,117,964,-18,16.422,0.677,18,15,2771,984,16.422
16,"=","KANYE WEST All Of The Lights",2358,-13,-95,16,19.596,-0.091,38,6,4194,0,27.01
17,"=","ADELE Rolling In The Deep",2143,59,345,-3,12.655,0.295,36,17,2143,450,12.655
18,"+1","RIHANNA Man Down",2060,18,101,-14,14,0.24,38,18,2060,380,14
19,"-1","YC Racks f/Future",2010,-55,-550,43,11.207,-0.193,38,10,3036,347,15.983
20,"=","BRUNO MARS Lazy Song",1922,-19,-99,-10,10.635,-0.129,38,16,2039,204,11.32
21,"=","JASON DERULO Don't Wanna Go Home",1866,31,127,19,8.582,0.094,35,21,1866,471,8.582
22,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1822,27,205,10,12.445,-0.021,38,22,1822,316,12.749
23,"=","BRITNEY SPEARS Till The World Ends",1701,-26,-103,-42,9.687,-0.122,38,17,2345,361,13.18
24,"=","RIHANNA S&M",1645,-42,-233,-14,7.726,-0.33,38,7,3766,0,20.609
25,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1624,-43,-228,-17,10.792,-0.287,38,16,2302,134,13.81
26,"=","NEW BOYZ Back Seat f/Cataracs & Dev",1336,-38,-341,2,7.46,-0.063,38,8,3646,0,17.134
27,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1261,9,113,-13,4.832,0.011,33,27,1261,367,4.881
28,"=","TREY SONGZ Unusual f/Drake",1157,26,115,27,9.049,0.593,34,28,1157,280,9.049
29,"=","FRANK OCEAN Novacane",1135,17,274,-10,6.841,0.295,24,29,1135,284,6.841
30,"=","T-PAIN Best Love Song f/Chris Brown",1076,15,-3,8,6.234,0.144,38,27,1080,105,6.234
31,"=","LLOYD Cupid",1028,14,88,-1,4.037,0.113,38,30,1028,212,4.037
32,"=","BEYONCE Best Thing I Never Had",895,53,427,-11,4.029,0.16,10,32,895,438,4.029
34,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",807,6,-28,23,2.704,0.052,38,32,858,160,3.179
33,"=","ACE HOOD Hustle Hard",807,-5,28,7,6.06,0.089,38,26,1088,210,6.734
35,"=","LADY GAGA The Edge Of Glory",776,5,72,-3,3.574,-0.003,24,35,776,189,3.628
36,"+2","NEW BOYZ Better With the Lights Off",742,24,102,-2,2.824,0.062,20,36,742,162,2.824
37,"-1","DEV In The Dark",719,-5,60,-33,3.094,-0.126,21,36,724,182,3.22
38,"+1","KERI HILSON Lose Control (Let Me Down)",698,-17,9,-35,2.084,-0.104,30,36,733,172,2.456
39,"+1","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",686,6,31,7,3.106,0.139,27,39,686,223,3.106
40,"-3","TINIE TEMPAH Written In The Stars",676,-48,-218,-19,4.738,-0.478,38,15,2441,115,10.477
41,"=","NICOLE SCHERZINGER Right There",658,5,38,-10,2.213,-0.004,19,41,658,326,2.276
42,"=","KE$HA Blow",614,-12,-149,21,4.975,-0.209,38,27,1069,76,7.374
43,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",578,36,297,1,3.386,0.197,6,43,578,306,3.386
44,"-1","BIG K.R.I.T. Country Sh**",574,23,129,2,3.126,0.078,12,43,574,131,3.126
45,"+1","NICKI MINAJ Did It On'em",540,5,-155,60,3.415,-0.062,38,18,2119,0,12.584
46,"-1","JAMIE FOXX Best Night Of My Life",509,-28,-134,-24,2.486,-0.081,38,37,661,139,3.085
47,"+1","AFROJACK Take Over Control f/Eva Simons",482,29,103,26,5.511,0.13,24,46,482,124,5.511
48,"-1","MARSHA AMBROSIUS Far Away",458,-5,-13,-6,2.621,-0.023,17,46,471,89,2.743
49,"=","TYGA Far Away f/Chris Richardson",351,8,59,-13,2.016,-0.01,2,49,351,72,2.026
50,"=","RICK ROSS 9 Piece f/Lil Wayne",333,-3,0,-7,3.957,-0.12,6,49,345,30,4.136
