"Title","Artist","Spins"
"Hotline Bling","DRAKE",7714
"679 f/Remy Boyz...","FETTY WAP",6373
"The Hills","THE WEEKND",5998
"What Do You Mean?","JUSTIN BIEBER",4782
"Downtown","MACKLEMORE & RYAN LEWIS",4730
"Here","ALESSIA CARA",4359
"The Fix f/Jeremih","NELLY",3832
"White Iverson","POST MALONE",3700
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",3019
"Comfortable","K CAMP",2974
"Where Ya At f/Drake","FUTURE",2563
"Zero","CHRIS BROWN",2459
"Good For You f/A$AP Rocky","SELENA GOMEZ",2318
"All Eyes On You f/Minaj/Brown","MEEK MILL",2100
"Hit The Quan","IHEARTMEMPHIS",2091
"Back Up f/Big Sean","DEJ LOAF",1981
"No Role Modelz","J. COLE",1797
"Play No Games","BIG SEAN",1788
"Locked Away f/Adam Levine","R. CITY",1657
"Antidote","TRAVI$ SCOTT",1567
"Player f/Chris Brown","TINASHE",1520
"Wildest Dreams","TAYLOR SWIFT",1478
"Planes f/J. Cole","JEREMIH",1392
"Get Home f/Kid Ink & Migos","JR CASTRO",1339
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",1318
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",1069
"Come Get Her","RAE SREMMURD",1063
"Sorry","JUSTIN BIEBER",1058
"Same Old Love","SELENA GOMEZ",1012
"About You","TREY SONGZ",915
"Liquor","CHRIS BROWN",856
"Dessert","DAWIN",780
"Say It","TORY LANEZ",769
"$ave Dat Money","LIL DICKY",760
"On My Mind","ELLIE GOULDING",747
"Again","FETTY WAP",745
"No Doubt About It","EMPIRE CAST",738
"Like I'm Gonna Lose You","MEGHAN TRAINOR",720
"Runnin (Lose It All) f/Beyonce","NAUGHTY BOY",682
"Jumpman","DRAKE & FUTURE",595
"Stitches","SHAWN MENDES",583
"Back To Back","DRAKE",560
"Hello","ADELE",555
"Bring It Back f/Aleon Craft","SHY CARTER",528
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",512
"Focus","ARIANA GRANDE",429
"My House","FLO RIDA",427
"Energy","DRAKE",395
"Don't","BRYSON TILLER",355
"Watch Out","2 CHAINZ",324
