"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","NICKI MINAJ Super Bass",6403,25,373,8,35.36,-0.071,62,1,6403,904,35.431
2,"=","PITBULL Give Me Everything f/Ne-Yo",6119,-21,-72,14,37.341,-0.088,62,1,6478,925,38.999
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5789,84,604,29,32.843,0.584,62,3,5789,628,32.843
4,"=","LMFAO Party Rock Anthem",5449,13,358,-86,33.339,0.317,62,4,5449,1062,33.339
5,"=","LIL WAYNE How To Love",5187,127,736,65,28.584,0.852,42,5,5187,984,28.584
6,"=","BIG SEAN My Last f/Chris Brown",4774,-14,106,-66,28.372,-0.115,62,4,4788,381,28.487
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4462,56,414,16,30.989,0.748,54,7,4462,821,30.989
8,"=","CHRIS BROWN She Ain't You",3492,-30,-254,19,17.636,-0.095,62,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3384,-2,-32,-10,19.417,0.464,62,9,3423,446,19.417
10,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2948,49,353,6,18.769,0.399,62,10,2948,393,18.769
11,"=","LUPE FIASCO The Show Goes On",2830,-31,-191,64,17.199,-0.233,62,1,5598,489,32.494
12,"=","CHRIS BROWN Look At Me Now",2800,-25,-129,-19,24.31,0.163,62,1,6273,56,40.795
13,"=","KATY PERRY E.T.",2678,-23,-208,43,18.194,-0.03,62,2,5377,248,30.339
14,"=","RIHANNA Man Down",2365,-30,-72,-62,12.34,-0.16,62,14,2462,380,14.98
15,"+1","BLACK EYED PEAS Just Can't Get Enough",2336,-31,-220,11,15.689,-0.41,62,5,4213,554,22.792
16,"+1","JASON DERULO Don't Wanna Go Home",2315,-8,100,-40,11.108,-0.048,59,16,2323,471,11.156
17,"-2","WIZ KHALIFA Roll Up",2310,-75,-463,-12,14.636,-0.359,62,2,5325,315,32.656
18,"=","ADELE Rolling In The Deep",2047,-28,-204,6,12.937,-0.019,60,16,2377,450,13.832
19,"=","BEYONCE Best Thing I Never Had",2046,46,358,10,9.146,0.29,34,19,2046,440,9.146
20,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",1906,105,664,52,9.59,0.591,22,20,1906,664,9.59
21,"-1","FRANK OCEAN Novacane",1905,3,137,-43,11.004,0.143,48,19,1907,309,11.004
22,"-1","KATY PERRY Last Friday Night (T.G.I.F.)",1901,59,387,-19,11.275,0.227,30,21,1901,507,11.275
23,"=","TREY SONGZ Unusual f/Drake",1502,33,140,41,10.62,0.498,58,22,1502,280,10.765
24,"=","NEW BOYZ Better With the Lights Off",1439,23,190,-12,5.99,0.058,44,24,1439,235,6.021
25,"=","T-PAIN Best Love Song f/Chris Brown",1317,-1,39,-22,6.907,-0.236,62,25,1318,122,7.143
26,"+1","TYGA Far Away f/Chris Richardson",1214,27,270,-7,5.826,0.206,26,26,1214,380,5.826
27,"-1","YC Racks f/Future",1142,-60,-214,-68,6.718,-0.617,62,10,3036,347,15.983
28,"+1","DEV In The Dark",1003,-20,-48,-55,4.664,-0.201,45,28,1051,182,5.116
29,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",990,-67,-296,-92,4.438,-0.304,57,24,1360,367,6.023
30,"=","JENNIFER LOPEZ F/PITBULL On The Floor",953,-17,-162,9,6.312,-0.216,62,16,2302,134,13.81
31,"=","BRITNEY SPEARS Till The World Ends",915,-10,-114,46,6.452,0.043,62,17,2345,361,13.18
32,"=","PITBULL Rain Over Me",846,-4,97,-39,3.662,-0.014,21,32,850,279,3.779
33,"+1","LADY GAGA The Edge Of Glory",839,-9,-99,16,4.281,-0.082,48,32,1005,189,4.809
34,"+1","NICOLE SCHERZINGER Right There",827,-11,3,-22,2.685,-0.138,43,34,838,326,2.824
35,"-2","LLOYD Cupid",804,-45,-207,-40,2.747,-0.302,62,29,1042,212,4.18
36,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",730,28,199,15,3.001,0.043,16,36,730,252,3.001
37,"+1","KREAYSHAWN Gucci Gucci",631,-4,96,-48,2.861,-0.099,15,37,635,215,3.033
38,"-1","BRUNO MARS Lazy Song",630,-45,-366,25,3.379,-0.268,62,16,2039,204,11.32
39,"=","AFROJACK Take Over Control f/Eva Simons",591,-9,22,-20,4.766,-0.076,48,39,600,137,5.827
40,"=","BIG K.R.I.T. Country Sh**",574,-13,-29,-7,3.594,-0.015,36,38,632,146,3.609
41,"+1","WIZ KHALIFA No Sleep",503,19,156,-5,1.731,-0.051,9,41,503,169,1.782
42,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",482,10,95,12,2.646,-0.017,16,42,482,121,2.663
43,"-2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",482,-27,-183,-1,1.946,-0.175,62,31,858,160,3.179
44,"=","BRITNEY SPEARS I Wanna Go",445,13,112,-4,2.774,0.229,9,44,445,116,2.774
45,"=","MANN The Mack",435,19,143,-6,2.073,-0.046,6,45,435,149,2.119
46,"=","T-PAIN Booty Wurk (One Cheek At A...",415,3,-29,4,2.853,0.13,22,43,445,112,3.05
47,"+1","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",382,1,35,-9,2.898,-0.006,24,47,385,58,3.015
48,"-1","WIZ KHALIFA On My Level f/Too Short",381,0,45,-1,3.958,0.294,23,45,394,71,3.958
49,"=","SEAN GARRETT In Da Box f/Rick Ross",356,8,60,-2,1.155,-0.041,2,49,356,62,1.196
50,"=","YOUNG JEEZY Ballin f/Lil Wayne",341,9,126,-1,2.691,0.016,2,50,341,127,2.691
