"Title","Artist","Spins"
"Fancy","IGGY AZALEA",6630
"Problem f/Iggy Azalea","ARIANA GRANDE",5885
"Turn Down For What","DJ SNAKE & LIL JON",4330
"Wiggle f/Snoop Dogg","JASON DERULO",4229
"2 On f/Schoolboy Q","TINASHE",4225
"Who Do You Love f/Drake","YG",3645
"Na Na","TREY SONGZ",3637
"Not A Bad Thing","JUSTIN TIMBERLAKE",3490
"Loyal f/Lil' Wayne","CHRIS BROWN",3419
"Main Chick f/Chris Brown","KID INK",3382
"V. 3005","CHILDISH GAMBINO",2944
"Believe Me f/Drake","LIL WAYNE",2823
"Good Kisser","USHER",2771
"Pills N Potions","NICKI MINAJ",2553
"Summer","CALVIN HARRIS",2505
"Move That Doh f/Pharrell","FUTURE",2069
"Rude","MAGIC!",1948
"Cut Her Off","K CAMP",1774
"2AM","ADRIAN MARCEL",1664
"Come Get It Bae","PHARRELL WILLIAMS",1629
"Partition","BEYONCE",1553
"Am I Wrong","NICO & VINZ",1552
"Latch f/Sam Smith","DISCLOSURE",1361
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",1278
"The Worst","JHENE AIKO",1171
"Trophies f/Drake","YOUNG MONEY",1162
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",1117
"Fragile","TECH N9NE",1037
"Crazy","KAT DAHLIA",1032
"24 Hours","TEEFLII",1008
"She Twerkin","CA$H OUT",964
"We Dem Boyz","WIZ KHALIFA",958
"College Drop","SAGE THE GEMINI",958
"Don't Tell 'Em f/YG","JEREMIH",863
"Sing","ED SHEERAN",853
"Birthday","KATY PERRY",844
"Foreign","TREY SONGZ",680
"Wake Up In It","MALLY MALL & TYGA",626
"I Know f/Rich Homie Quan","YO GOTTI",550
"La La La f/Sam Smith","NAUGHTY BOY",509
"Stay With Me","SAM SMITH",485
"Shower","BECKY G",462
"Pretty Hurts","BEYONCE",454
"Walk Thru f/Problem","RICH HOMIE QUAN",412
"Fight Night","MIGOS",394
"Or Nah f/Wiz Khalifa","TY DOLLA $IGN",383
"No Mediocre f/Iggy Azalea","T.I.",351
"First Love","JENNIFER LOPEZ",339
"Wasted f/Matthew Koma","TIESTO",307
"They Don't Love You No More","DJ KHALED",294
