"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
26,"=","NEW BOYZ Back Seat f/Cataracs & Dev",1307,-29,-301,40,7.461,0.001,39,8,3646,0,17.134
27,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1277,16,104,-9,5.033,0.201,34,27,1277,367,5.033
28,"=","TREY SONGZ Unusual f/Drake",1184,27,141,26,9.509,0.46,35,28,1184,280,9.509
29,"=","FRANK OCEAN Novacane",1169,34,277,3,7.087,0.246,25,29,1169,284,7.087
30,"=","T-PAIN Best Love Song f/Chris Brown",1089,13,13,16,6.247,0.013,39,27,1089,105,6.247
31,"=","LLOYD Cupid",1017,-11,68,-20,3.987,-0.05,39,30,1028,212,4.037
32,"=","BEYONCE Best Thing I Never Had",960,65,434,7,4.265,0.236,11,32,960,438,4.265
33,"+1","JENNIFER LOPEZ I'm Into You f/Lil Wayne",817,10,-14,14,2.75,0.046,39,32,858,160,3.179
34,"-1","ACE HOOD Hustle Hard",782,-25,-7,-35,5.96,-0.1,39,26,1088,210,6.734
35,"=","LADY GAGA The Edge Of Glory",776,0,40,-32,3.595,0.021,25,35,776,189,3.628
36,"=","NEW BOYZ Better With the Lights Off",766,24,108,6,2.975,0.151,21,36,766,162,2.975
37,"=","DEV In The Dark",741,22,73,13,3.239,0.145,22,36,741,182,3.239
38,"+1","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",698,12,49,18,3.202,0.096,28,38,698,223,3.202
39,"-1","KERI HILSON Lose Control (Let Me Down)",692,-6,-20,-29,2.036,-0.048,31,36,733,172,2.456
40,"+1","NICOLE SCHERZINGER Right There",667,9,42,4,2.258,0.045,20,40,667,326,2.276
41,"-1","TINIE TEMPAH Written In The Stars",631,-45,-244,-26,4.36,-0.378,39,15,2441,115,10.477
42,"+1","KATY PERRY Last Friday Night (T.G.I.F.)",595,17,261,-36,3.551,0.165,7,42,595,306,3.551
43,"+1","BIG K.R.I.T. Country Sh**",595,21,133,4,3.144,0.018,13,43,595,133,3.144
44,"-2","KE$HA Blow",592,-22,-151,-2,4.685,-0.29,39,27,1069,76,7.374
45,"=","NICKI MINAJ Did It On'em",545,5,-93,62,3.364,-0.051,39,18,2119,0,12.584
46,"+1","AFROJACK Take Over Control f/Eva Simons",492,10,104,1,5.603,0.092,25,46,492,124,5.603
47,"-1","JAMIE FOXX Best Night Of My Life",479,-30,-158,-24,2.422,-0.064,39,37,661,139,3.085
48,"=","MARSHA AMBROSIUS Far Away",445,-13,-22,-9,2.489,-0.132,18,46,471,89,2.743
49,"=","TYGA Far Away f/Chris Richardson",361,10,71,12,2.102,0.086,3,49,361,72,2.102
50,"=","RICK ROSS 9 Piece f/Lil Wayne",328,-5,-12,-12,3.827,-0.13,7,49,345,30,4.136
