"Title","Artist","Spins"
"Antidote","TRAVI$ SCOTT",5934
"White Iverson","POST MALONE",5475
"Sorry","JUSTIN BIEBER",5472
"Here","ALESSIA CARA",5390
"Hotline Bling","DRAKE",4702
"Jumpman","DRAKE & FUTURE",4287
"Back Up f/Big Sean","DEJ LOAF",3815
"In The Night","THE WEEKND",3626
"Say It","TORY LANEZ",3413
"679 f/Remy Boyz...","FETTY WAP",3268
"Hello","ADELE",3259
"Player f/Chris Brown","TINASHE",3079
"Same Old Love","SELENA GOMEZ",2773
"Get Home f/Kid Ink & Migos","JR CASTRO",2719
"The Hills","THE WEEKND",2603
"Again","FETTY WAP",2444
"WTF (Where They From)","MISSY ELLIOTT",2161
"Don't","BRYSON TILLER",2071
"No Role Modelz","J. COLE",1935
"My House","FLO RIDA",1854
"California f/Young Dolph","COLONEL LOUD",1768
"What Do You Mean?","JUSTIN BIEBER",1646
"Me Myself And I f/Bebe Rexha","G-EAZY",1621
"Roses f/Rozes","THE CHAINSMOKERS",1592
"Down In The DM","YO GOTTI",1515
"Back To Sleep","CHRIS BROWN",1478
"$ave Dat Money","LIL DICKY",1468
"The Fix f/Jeremih","NELLY",1378
"Get Ugly","JASON DERULO",1270
"Love Yourself","JUSTIN BIEBER",1225
"Oui","JEREMIH",1035
"Something About You","MAJID JORDAN",920
"Take Your Time","ADRIAN MARCEL",907
"Dessert","DAWIN",904
"Like I'm Gonna Lose You","MEGHAN TRAINOR",861
"Play No Games","BIG SEAN",848
"Hollow","TORI KELLY",812
"Sorry f/Chris Brown","RICK ROSS",692
"Zero","CHRIS BROWN",632
"On My Mind","ELLIE GOULDING",617
"Where Ya At f/Drake","FUTURE",585
"Bottom Of The Bottle","CURREN$Y",494
"On Purpose f/Pitbull","DOUGIE F",487
"Downtown","MACKLEMORE & RYAN LEWIS",455
"Be Right There","DIPLO & SLEEPY TOM",387
"Make Up f/Chloe Angelides","R. CITY",367
"These Walls f/Bilal, Anna Wise","KENDRICK LAMAR",347
"Nobody Has To Know","KRANIUM",325
"Focus","ARIANA GRANDE",285
"Saved f/E-40","TY DOLLA $IGN",283
