"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",5920,"+21",31,"+15",35.431,"+0.264",69,"3",1,5920,839,35.674
2,"=","JAY Z & KANYE WEST N***** In Paris",5724,"+21",158,"-1",38.132,"+0.155",92,"5",2,5724,668,38.132
3,"=","J. COLE Workout",5567,"+52",151,"+48",36.279,"+0.297",134,"26",3,5567,777,36.279
4,"=","DRAKE Headlines",5420,"-40",-190,"-52",38.421,"-0.508",121,"27",1,5872,689,40.36
5,"=","LMFAO Sexy And I Know It",4881,"+21",65,"-7",27.229,"+0.063",80,"1",5,4881,738,27.923
6,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4656,"+32",101,"+4",28.003,"+0.336",74,"9",6,4656,700,28.003
7,"=","DAVID GUETTA Without You f/Usher",4134,"+6",34,"-12",20.909,"+0.017",92,"10",7,4134,544,20.909
8,"+1","BIG SEAN Dance (A$$)",3664,"+93",516,"+73",23.072,"+0.505",58,"22",8,3664,605,23.072
9,"-1","LIL WAYNE She Will f/Drake",3606,"-99",-537,"-44",25.723,"-0.363",110,"81",2,5364,679,33.166
10,"=","FLO RIDA Good Feeling",3215,"+35",261,"-13",17.947,"+0.085",69,"4",10,3215,533,17.947
11,"=","DRAKE Make Me Proud f/Nicki Minaj",2995,"+29",248,"-32",20.316,"+0.616",43,"41",11,2995,605,20.316
12,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2704,"-38",-221,"+11",17.804,"-0.236",116,"13",9,3271,373,21.12
13,"=","BRUNO MARS It Will Rain",2359,"+80",387,"+50",12.013,"+0.294",55,"2",13,2359,387,12.013
14,"=","BEYONCE Party f/Kanye & Andre",2207,"+43",257,"+18",12.213,"+0.148",62,"250",14,2207,395,13.046
15,"+1","RIHANNA You Da One",2016,"+35",324,"-37",10.253,"+0.032",22,"19",15,2016,886,10.253
16,"-1","NICKI MINAJ Fly f/Rihanna",1958,"-47",-129,"-37",10.985,"-0.075",103,"44",7,3598,526,17.841
17,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1905,"-17",-97,"+4",13.494,"-0.049",85,"6",12,2915,617,17.54
18,"+2","WALE Lotus Flower Bomb f/Miguel",1758,"+79",450,"+41",11.19,"+0.423",29,"93",18,1758,450,11.19
19,"+2","B.O.B Strange Clouds f/Lil Wayne",1684,"+26",229,"-3",11.126,"+0.289",43,"54",19,1684,334,11.126
20,"-1","JASON DERULO It Girl",1681,"-55",-290,"-41",8.399,"-0.251",105,"37",16,2019,232,10.389
21,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1571,"+83",470,"+30",9.675,"+0.465",29,"17",21,1571,470,9.675
22,"=","ACE HOOD Body 2 Body f/Chris Brown",1487,"-73",-458,"-37",6.954,"-0.465",114,"--",15,2146,251,12.948
23,"+1","WALE That Way f/Jeremih & Rick Ross",1403,"-48",-436,"+16",9.843,"-0.521",125,"--",16,2091,296,13.118
24,"+2","PITBULL F/CHRIS BROWN International Love",1393,"+21",92,"-3",5.701,"+0.100",50,"45",24,1393,314,5.701
25,"=","ADELE Someone Like You",1380,"-10",-70,"-8",10.37,"-0.109",66,"7",21,1463,354,12.408
26,"+1","BIG SEAN Marvin & Chardonnay",1265,"-52",-162,"-61",7.613,"-0.382",139,"162",6,3620,589,19.661
27,"+2","ROSCOE DASH Good Good Night",1171,"+26",55,"+30",5.359,"+0.052",43,"140",27,1171,223,5.403
28,"=","RICK ROSS You The Boss f/Nicki Minaj",1163,"-7",86,"-51",6.439,"-0.091",43,"173",28,1171,183,6.676
29,"+1","LIL WAYNE Mirror f/Bruno Mars",1047,"+19",137,"-16",3.934,"+0.017",31,"179",29,1047,323,3.934
30,"+3","DRAKE The Motto f/Lil Wayne",1000,"+33",229,"+1",7.506,"+0.021",24,"16",30,1000,266,7.506
31,"+1","BEI MAEJOR Trouble f/J. Cole",988,"+9",50,"-10",3.684,"+0.042",71,"216",31,988,173,3.684
32,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",988,"-12",-92,"-8",7.517,"-0.187",105,"30",19,1711,336,11.123
33,"+2","J. COLE Can't Get Enough f/Trey Songz",799,"+39",225,"+3",6.353,"+0.226",15,"--",33,799,225,6.353
34,"=","KATY PERRY The One That Got Away",795,"+28",104,"+32",5.226,"+0.223",36,"8",34,795,144,5.226
35,"+1","TIMBALAND Pass At Me f/Pitbull",766,"+7",14,"+9",3.503,"-0.043",34,"267",34,781,162,3.546
36,"+2","TYGA Rack City",759,"+36",300,"-10",5.981,"+0.310",15,"62",36,759,310,5.981
37,"=","BEYONCE Countdown",682,"-65",-396,"-37",2.956,"-0.351",57,"95",23,1305,349,5.701
38,"+1","TYGA Still Got It f/Drake",614,"-5",-88,"-9",3.661,"-0.063",23,"--",35,711,282,4.368
39,"+1","CHRIS BROWN Wet The Bed",505,"-14",-58,"+8",3.112,"-0.145",98,"488",28,974,139,6.89
