"Title","Artist","Spins"
"Don't Tell 'Em f/YG","JEREMIH",7084
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",4829
"Am I Wrong","NICO & VINZ",4606
"No Mediocre f/Iggy Azalea","T.I.",4479
"Latch f/Sam Smith","DISCLOSURE",4416
"2 On f/Schoolboy Q","TINASHE",3969
"Stay With Me","SAM SMITH",3926
"Black Widow f/Rita Ora","IGGY AZALEA",3678
"Anaconda","NICKI MINAJ",3332
"New Flame f/Usher & Rick Ross","CHRIS BROWN",3201
"Main Chick f/Chris Brown","KID INK",3101
"24 Hours","TEEFLII",2788
"Rude","MAGIC!",2778
"Believe Me f/Drake","LIL WAYNE",2557
"0 To 100/The Catch Up","DRAKE",2442
"Bend Ova f/Tyga","LIL JON",2146
"Break Free f/Zedd","ARIANA GRANDE",2119
"Problem f/Iggy Azalea","ARIANA GRANDE",1909
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",1902
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",1706
"Boom Clap","CHARLI XCX",1424
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1380
"All About That Bass","MEGHAN TRAINOR",1237
"Flawless","BEYONCE",1196
"She Came To Give It To You","USHER",1116
"Lifestyle f/Young Thug","RICH GANG",1055
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",1013
"Fight Night","MIGOS",915
"Or Nah f/Problem, Too Short","GAME",861
"No Flex Zone","RAE SREMMURD",852
"Only That Real f/2 Chainz","IAMSU",850
"Rather Be f/Jess Glynne","CLEAN BANDIT",803
"We Dem Boyz","WIZ KHALIFA",789
"That's Me Right There","JASMINE V",785
"Summer","CALVIN HARRIS",752
"Maps","MAROON 5",742
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",728
"Walk Thru f/Problem","RICH HOMIE QUAN",696
"Foreign","TREY SONGZ",653
"Fireball f/John Ryan","PITBULL",640
"Trumpets","JASON DERULO",627
"Rich f/August Alsina","KIRKO BANGZ",626
"Pills N Potions","NICKI MINAJ",619
"You & I (Nobody In The World)","JOHN LEGEND",581
"Hideaway","KIESZA",540
"Hot Boy","BOBBY SHMURDA",536
"Certified Freak","BABY BASH",529
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",483
"Seen It All f/Jay Z","JEEZY",479
"Chandelier","SIA",412
