"Title","Artist","Spins"
"Hotline Bling","DRAKE",7592
"679 f/Remy Boyz...","FETTY WAP",6341
"The Hills","THE WEEKND",5706
"What Do You Mean?","JUSTIN BIEBER",4994
"Here","ALESSIA CARA",4967
"Downtown","MACKLEMORE & RYAN LEWIS",4270
"White Iverson","POST MALONE",4057
"The Fix f/Jeremih","NELLY",3937
"Where Ya At f/Drake","FUTURE",2886
"Comfortable","K CAMP",2644
"Zero","CHRIS BROWN",2638
"Back Up f/Big Sean","DEJ LOAF",2312
"Hit The Quan","IHEARTMEMPHIS",2291
"Play No Games","BIG SEAN",2033
"No Role Modelz","J. COLE",2001
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",1943
"Player f/Chris Brown","TINASHE",1902
"Good For You f/A$AP Rocky","SELENA GOMEZ",1880
"Antidote","TRAVI$ SCOTT",1839
"All Eyes On You f/Minaj/Brown","MEEK MILL",1763
"Sorry","JUSTIN BIEBER",1649
"Get Home f/Kid Ink & Migos","JR CASTRO",1625
"Wildest Dreams","TAYLOR SWIFT",1461
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",1365
"Focus","ARIANA GRANDE",1315
"Locked Away f/Adam Levine","R. CITY",1248
"Planes f/J. Cole","JEREMIH",1202
"Same Old Love","SELENA GOMEZ",1148
"Come Get Her","RAE SREMMURD",1071
"Hello","ADELE",991
"Say It","TORY LANEZ",971
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",939
"$ave Dat Money","LIL DICKY",920
"Dessert","DAWIN",894
"Liquor","CHRIS BROWN",846
"Again","FETTY WAP",826
"Jumpman","DRAKE & FUTURE",815
"Like I'm Gonna Lose You","MEGHAN TRAINOR",807
"On My Mind","ELLIE GOULDING",790
"Runnin (Lose It All) f/Beyonce","NAUGHTY BOY",734
"My House","FLO RIDA",641
"Stitches","SHAWN MENDES",615
"Watch Out","2 CHAINZ",505
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",491
"Don't","BRYSON TILLER",475
"Bring It Back f/Aleon Craft","SHY CARTER",474
"Energy","DRAKE",402
"California f/Young Dolph","COLONEL LOUD",365
"Big Tymin'","NEF THE PHARAOH",359
"Sorry f/Chris Brown","RICK ROSS",306
