"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","LUPE FIASCO The Show Goes On",5470,"+76",221,"+44",31.614,"+0.748",15,1,5470,489,31.614
2,"-1","CHRIS BROWN Look At Me Now",5384,"-50",-493,"+23",34.461,"-0.147",15,1,6273,56,40.795
3,"=","WIZ KHALIFA Roll Up",5303,"+26",139,"+36",32.656,"+0.220",15,3,5303,315,32.656
4,"=","KATY PERRY E.T.",5086,"-44",-285,"-72",29.519,"-0.079",15,2,5377,248,30.339
5,"=","PITBULL Give Me Everything f/Ne-Yo",5039,"+72",722,"-72",28.893,"+0.383",15,5,5039,925,28.893
6,"+1","BLACK EYED PEAS Just Can't Get Enough",3994,"+21",178,"-44",21.01,"-0.077",15,6,4058,554,21.124
7,"-1","JEREMIH Down On Me f/50 Cent",3949,"-70",-779,"+48",27.349,"-0.518",15,4,5155,0,34.731
8,"=","BIG SEAN My Last f/Chris Brown",3306,"+49",193,"+35",18.588,"+0.417",15,8,3306,356,18.588
9,"=","CHRIS BROWN She Ain't You",3157,"+28",249,"-29",17.791,"+0.195",15,9,3157,422,17.791
10,"=","YC Racks f/Future",3036,"+2",21,"-16",15.244,"+0.028",15,10,3036,347,15.597
11,"+1","KELLY ROWLAND Motivation f/Lil Wayne",2976,"+64",604,"-24",17.162,"+0.233",15,11,2976,628,17.162
12,"-1","KANYE WEST All Of The Lights",2958,"-56",-720,"-2",20.865,"-0.163",15,6,4194,0,27.01
13,"=","RIHANNA S&M",2607,"-84",-625,"-37",14.294,"-0.455",15,7,3766,0,20.609
14,"=","NICKI MINAJ Super Bass",2604,"+64",495,"+20",13.489,"+0.426",15,14,2604,642,13.489
15,"=","NEW BOYZ Back Seat f/Cataracs & Dev",2363,"-61",-576,"+23",12.355,"-0.378",15,8,3646,0,17.134
16,"+1","MIGUEL Sure Thing",2322,"+40",280,"-6",12.888,"+0.082",15,16,2322,446,12.888
17,"-1","NICKI MINAJ Moment 4 Life f/Drake",2301,"-54",-413,"+40",14.002,"-0.368",15,11,3132,0,18.153
18,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2285,"+12",14,"-6",13.489,"+0.221",15,16,2302,134,13.489
19,"=","BRITNEY SPEARS Till The World Ends",2201,"-10",1,"-24",12.658,"-0.144",15,17,2345,361,13.18
20,"=","BRUNO MARS Lazy Song",2020,"+24",132,"+12",11.32,"+0.089",15,20,2030,204,11.32
21,"=","TINIE TEMPAH Written In The Stars",1921,"-70",-408,"-16",9.869,"-0.198",15,15,2441,115,10.477
22,"=","LMFAO Party Rock Anthem",1570,"+34",164,"+8",9.032,"+0.151",15,22,1570,213,9.032
23,"+1","RIHANNA Man Down",1504,"+60",362,"+8",8.486,"+0.742",15,23,1504,380,8.486
24,"-1","BEYONCE Run The World (Girls)",1375,"-79",-324,"-80",6.208,"-0.384",15,22,1699,281,7.421
25,"=","NICKI MINAJ Did It On'em",1190,"-28",-264,"+46",7.126,"-0.189",15,18,2119,0,12.584
26,"=","ACE HOOD Hustle Hard",1056,"-21",-9,"-34",6.232,"-0.155",15,26,1088,210,6.734
27,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1047,"+37",265,"+2",7.286,"+0.745",15,27,1047,265,7.286
28,"=","JASON DERULO Don't Wanna Go Home",1030,"+49",423,"-10",4.99,"+0.150",12,28,1030,471,4.99
29,"=","T-PAIN Best Love Song f/Chris Brown",926,"+1",84,"-19",5.139,"+0.073",15,29,926,105,5.139
30,"=","DJ KHALED I'm On One f/Drake, Rick Ross",925,"+85",608,"-9",7.465,"+0.549",7,30,925,642,7.465
31,"=","ADELE Rolling In The Deep",903,"+81",334,"+51",6.584,"+0.478",13,31,903,334,6.584
32,"=","LIL WAYNE John f/Rick Ross",810,"-12",-113,"-3",6.736,"-0.137",15,29,960,0,7.432
33,"=","TRAVIS PORTER Bring It Back",802,"-7",-49,"+0",4.167,"-0.039",15,31,882,0,4.442
34,"+3","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",779,"+27",236,"-33",3.192,"+0.038",10,34,779,367,3.192
35,"=","KE$HA Blow",770,"-10",-225,"+14",5.593,"+0.218",15,27,1069,1,6.44
36,"+3","JENNIFER LOPEZ I'm Into You f/Lil Wayne",746,"+9",154,"-6",2.873,"+0.028",15,36,746,160,2.873
37,"-1","CEE LO GREEN F**k You (Forget You)",735,"-20",-142,"-12",4.402,"-0.095",15,28,1003,0,6.352
38,"+3","TREY SONGZ Unusual f/Drake",734,"+22",254,"-26",7.701,"-0.009",11,38,734,280,7.71
39,"-1","GORILLA ZOE Twisted f/Lil Jon",728,"-11",27,"-23",2.046,"-0.087",15,35,740,89,2.186
40,"=","LLOYD Cupid",721,"-1",24,"-5",3.756,"-0.043",15,35,722,212,3.873
41,"-7","DR. DRE I Need A Doctor f/Eminem",710,"-85",-579,"-32",4.153,"-0.528",15,25,1522,0,10.679
42,"=","JAMIE FOXX Best Night Of My Life",567,"+14",85,"+1",2.267,"+0.085",15,42,567,139,2.267
43,"=","WAKA FLOCKA FLAME Grove St. Party f/Kebo...",496,"-8",-172,"+15",4.24,"-0.004",15,33,801,0,5.587
44,"+1","KERI HILSON Lose Control (Let Me Down)",490,"+17",123,"-3",1.462,"+0.032",7,44,490,139,1.462
45,"-1","MIKE POSNER F/LIL WAYNE Bow Chicka Wow W...",462,"-12",-73,"-16",2.321,"-0.045",15,40,549,0,2.635
46,"+1","AFROJACK Take Over Control f/Eva Simons",444,"+13",124,"+9",5.114,"-0.018",4,46,444,124,5.132
47,"-1","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",439,"+4",135,"-33",2.121,"-0.038",4,46,439,223,2.17
48,"=","CHRIS BROWN Beautiful People f/B. Benass...",426,"-4",-48,"+2",3.247,"-0.061",15,45,480,98,3.885
49,"--","FRANK OCEAN Novacane",393,"--",107,"--",4.187,"--",1,49,393,107,4.187
50,"--","LADY GAGA The Edge Of Glory",369,"--",154,"--",1.535,"--",1,50,369,154,1.535
