"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","JAY Z & KANYE WEST N***** In Paris",6193,"-2",385,"-68",41.039,"-0.042",101,"6",1,6195,668,41.081
2,"=","J. COLE Workout",5947,"+30",316,"-3",37.059,"+0.149",143,"19",2,5947,777,37.157
3,"=","RIHANNA We Found Love f/Calvin Harris",5702,"-18",-210,"+24",34.158,"-0.073",78,"1",1,5953,839,35.674
4,"=","LMFAO Sexy And I Know It",4836,"-21",-69,"-21",27.748,"+0.094",89,"2",4,4921,738,27.923
5,"=","DRAKE Headlines",4536,"-101",-760,"-25",34.157,"-0.371",130,"25",1,5872,689,40.36
6,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4469,"-25",-148,"+13",25.128,"-0.445",83,"9",6,4656,700,28.003
7,"=","BIG SEAN Dance (A$$)",4352,"+76",524,"+12",28.488,"+0.478",67,"18",7,4352,615,28.488
8,"=","DAVID GUETTA Without You f/Usher",4252,"+17",97,"+3",22.809,"+0.174",101,"17",7,4252,544,22.809
9,"=","FLO RIDA Good Feeling",3701,"+43",367,"-6",20.792,"+0.287",78,"3",9,3701,533,20.792
10,"=","DRAKE Make Me Proud f/Nicki Minaj",3547,"+68",450,"+13",24.059,"+0.382",52,"32",10,3547,605,24.059
11,"=","LIL WAYNE She Will f/Drake",2947,"-33",-468,"+60",23.312,"+0.121",119,"90",2,5364,679,33.166
12,"=","BRUNO MARS It Will Rain",2884,"+62",381,"-5",14.707,"+0.281",64,"4",12,2884,463,14.707
13,"+1","WALE Lotus Flower Bomb f/Miguel",2435,"+90",549,"+30",13.95,"+0.558",38,"81",13,2435,549,13.95
14,"+1","BEYONCE Party f/Kanye & Andre",2349,"+7",73,"-30",12.455,"+0.125",71,"295",14,2349,395,13.046
15,"+1","RIHANNA You Da One",2281,"+39",203,"+15",11.537,"+0.172",31,"23",15,2281,886,11.537
16,"-3","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2247,"-100",-409,"-79",15.082,"-0.884",125,"22",9,3271,373,21.12
17,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2200,"+49",451,"-50",13.664,"+0.348",38,"12",17,2200,585,13.664
18,"=","B.O.B Strange Clouds f/Lil Wayne",1911,"+28",177,"+3",11.836,"-0.014",52,"46",18,1911,334,11.85
19,"=","NICKI MINAJ Fly f/Rihanna",1578,"-35",-228,"+18",9.914,"-0.101",112,"62",7,3598,526,17.841
20,"=","PITBULL F/CHRIS BROWN International Love",1564,"+15",124,"-4",6.393,"+0.068",59,"26",20,1564,314,6.393
21,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1440,"-34",-380,"+12",10.012,"-0.187",94,"14",12,2915,617,17.54
