"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6160,-10,-163,35,37.568,-0.049,58,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",6142,37,219,-51,34.53,0.251,58,2,6142,904,34.53
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5408,92,418,13,29.735,0.361,58,3,5408,628,29.735
4,"=","LMFAO Party Rock Anthem",5254,30,512,-79,31.899,0.12,58,4,5254,1062,31.899
5,"=","BIG SEAN My Last f/Chris Brown",4722,-11,95,-35,28.004,-0.032,58,4,4733,381,28.164
6,"=","LIL WAYNE How To Love",4695,92,483,10,25.704,0.441,38,6,4695,984,25.704
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4235,50,364,-45,28.834,0.192,50,7,4235,821,28.834
8,"=","CHRIS BROWN She Ain't You",3546,-67,-423,-51,17.712,-0.623,58,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3386,-7,-9,-10,18.016,0.099,58,9,3423,446,18.166
10,"=","LUPE FIASCO The Show Goes On",2914,-52,-538,26,17.976,-0.307,58,1,5598,489,32.494
11,"=","CHRIS BROWN Look At Me Now",2875,-10,-192,43,24.366,-0.078,58,1,6273,56,40.795
12,"=","KATY PERRY E.T.",2774,-19,-376,62,18.48,-0.043,58,2,5377,248,30.339
13,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2713,49,333,2,17.42,0.314,58,13,2713,393,17.42
14,"=","WIZ KHALIFA Roll Up",2567,-51,-561,53,15.399,-0.167,58,2,5325,315,32.656
15,"+1","RIHANNA Man Down",2454,-8,91,-34,12.679,-0.084,58,15,2462,380,14.98
16,"-1","BLACK EYED PEAS Just Can't Get Enough",2448,-59,-283,15,16.895,-0.306,58,5,4213,554,22.792
17,"=","JASON DERULO Don't Wanna Go Home",2269,12,153,2,10.622,0.128,55,17,2269,471,10.622
18,"=","ADELE Rolling In The Deep",2120,-44,-251,-47,13.023,0.006,56,16,2377,450,13.832
19,"=","FRANK OCEAN Novacane",1850,27,237,1,10.508,0.317,44,19,1850,309,10.508
20,"=","BEYONCE Best Thing I Never Had",1805,54,217,11,7.938,0.228,30,20,1805,440,7.938
21,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1676,68,426,-11,10.251,0.326,26,21,1676,507,10.251
22,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1470,73,470,26,7.339,0.434,18,22,1470,520,7.339
23,"=","TREY SONGZ Unusual f/Drake",1407,24,18,17,9.841,0.108,54,22,1407,280,10.765
