"Title","Artist","Spins"
"Don't Tell 'Em f/YG","JEREMIH",6971
"Am I Wrong","NICO & VINZ",5524
"2 On f/Schoolboy Q","TINASHE",4647
"Latch f/Sam Smith","DISCLOSURE",4591
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",4539
"Main Chick f/Chris Brown","KID INK",4239
"No Mediocre f/Iggy Azalea","T.I.",3915
"Rude","MAGIC!",3733
"Stay With Me","SAM SMITH",3479
"Believe Me f/Drake","LIL WAYNE",3309
"Black Widow f/Rita Ora","IGGY AZALEA",3208
"New Flame f/Usher & Rick Ross","CHRIS BROWN",2922
"Anaconda","NICKI MINAJ",2798
"24 Hours","TEEFLII",2633
"Problem f/Iggy Azalea","ARIANA GRANDE",2078
"Break Free f/Zedd","ARIANA GRANDE",1974
"0 To 100/The Catch Up","DRAKE",1716
"Bend Ova f/Tyga","LIL JON",1703
"Bang Bang","JESSIE J/A. GRANDE/N. MINAJ",1633
"We Dem Boyz","WIZ KHALIFA",1358
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",1329
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",1275
"Boom Clap","CHARLI XCX",1193
"She Came To Give It To You","USHER",1027
"Pills N Potions","NICKI MINAJ",987
"Summer","CALVIN HARRIS",946
"Fight Night","MIGOS",901
"Flawless","BEYONCE",894
"Only That Real f/2 Chainz","IAMSU",871
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",852
"Foreign","TREY SONGZ",838
"No Flex Zone","RAE SREMMURD",837
"All About That Bass","MEGHAN TRAINOR",824
"Lifestyle f/Young Thug","RICH GANG",756
"Or Nah f/Problem, Too Short","GAME",748
"Rather Be f/Jess Glynne","CLEAN BANDIT",744
"Walk Thru f/Problem","RICH HOMIE QUAN",724
"Wiggle f/Snoop Dogg","JASON DERULO",679
"You & I (Nobody In The World)","JOHN LEGEND",635
"Maps","MAROON 5",621
"Rich f/August Alsina","KIRKO BANGZ",592
"Fireball f/John Ryan","PITBULL",565
"That's Me Right There","JASMINE V",554
"Trumpets","JASON DERULO",490
"Seen It All f/Jay Z","JEEZY",445
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",445
"Hideaway","KIESZA",443
"Hot Boy","BOBBY SHMURDA",398
"Certified Freak","BABY BASH",397
"All I Wanna Do","T. MILLS",385
