"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Take Care f/Rihanna",5608,-6,-52,10,40.275,0.057,134,"23",1,5759,749,42.959
2,"=","DRAKE The Motto f/Lil Wayne",5341,-20,-187,-32,41.65,-0.257,155,"21",1,5837,748,46.701
3,"=","RIHANNA Talk That Talk f/Jay-Z",4119,-28,-69,-39,25.908,-0.11,122,"69",3,4202,593,26.436
4,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3963,-65,-351,-39,26.731,-0.252,160,"24",2,5529,585,38.329
5,"=","TYGA Rack City",3948,-38,-229,-29,26.474,-0.188,146,"33",3,5313,712,34.371
6,"=","KIRKO BANGZ Drank In My Cup",3863,57,521,-11,24.509,0.372,87,"56",6,3863,562,24.509
7,"=","USHER Climax",3574,18,410,-68,22.931,0.072,44,"26",7,3574,732,22.931
8,"=","RIHANNA Birthday Cake",3570,27,513,-47,27.633,0.041,48,"35",8,3570,693,27.633
9,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",3349,-39,-375,14,21.507,-0.265,127,"37",5,4310,539,27.044
10,"=","FLO RIDA Wild Ones f/Sia",3126,71,509,-10,19.52,0.696,51,"6",10,3126,530,19.52
11,"=","LOVERANCE Up! f/IAMSU! & Skipper",3033,38,134,3,23.191,-0.113,152,"73",9,3033,410,23.304
12,"=","J. COLE Can't Get Enough f/Trey Songz",2704,-62,-531,0,20.219,-0.439,146,"222",6,3784,483,24.411
13,"=","CHRIS BROWN Turn Up The Music",2698,-50,-161,-54,17.215,-0.548,67,"36",10,2867,518,18.461
14,"=","NICKI MINAJ Starships",2624,11,74,-4,16.833,0.018,56,"10/50",13,2624,669,16.833
15,"=","JUSTIN BIEBER Boyfriend",2529,69,517,-37,16.104,0.404,18,"3",15,2529,1416,16.104
16,"=","B.O.B So Good",2210,23,102,0,12.816,0.077,41,"12",16,2210,554,12.816
17,"=","CHRIS BROWN Strip f/Kevin McCall",2013,-33,-197,-38,14.672,-0.25,139,"98",9,3187,605,21.982
18,"=","YOUNG JEEZY Leave You Alone f/Ne-Yo",1964,47,427,-18,17.562,0.389,31,"121",18,1964,462,17.562
19,"=","GYM CLASS HEROES Ass Back Home f/Neon Hi...",1847,-45,-92,-62,13.073,-0.149,90,"31",16,1959,331,13.372
20,"=","FAT JOE Another Round f/Chris Brown",1668,4,35,-5,14.971,0.248,84,"119",18,1668,281,14.971
21,"=","THE WANTED Glad You Came",1610,19,136,-18,10.577,0.215,51,"7",21,1610,252,10.577
22,"=","NICKI MINAJ Right By My Side f/Chris Bro...",1559,43,417,-20,10.971,0.04,20,"84",22,1559,531,10.971
23,"=","TYGA Faded f/Lil Wayne",1543,28,233,-6,12.664,0.189,36,"38",22,1543,329,12.664
24,"=","CALVIN HARRIS Feel So Close",1481,-10,-13,-45,8.478,0.056,47,"17",19,1523,456,8.487
25,"=","TRAVIS PORTER Ayy Ladies f/Tyga",1340,15,98,-3,8.744,0.355,55,"77",25,1340,189,8.744
26,"=","FUTURE Magic f/T.I.",1255,-61,-178,-81,8.275,-0.465,63,"120",21,1433,213,10.217
27,"=","KATY PERRY Part Of Me",1069,11,128,8,7.885,0.095,55,"13",27,1069,446,7.885
28,"=","SEAN PAUL She Doesn't Mind",993,-31,-105,-22,6.339,-0.108,83,"365",26,1181,163,6.466
29,"=","T. MILLS Vans On",955,-7,-9,-14,3.884,-0.029,78,"--",29,973,195,4.485
30,"=","BEYONCE Love On Top",934,5,-82,10,7.768,-0.12,79,"147",23,1509,305,10.083
31,"=","DIGGY Do It Like You f/Jeremih",827,-40,-364,7,4.934,-0.364,95,"--",21,1589,252,9.217
32,"=","CA$H OUT Cashin' Out",776,31,188,-7,4.833,0.272,14,"106",32,776,289,4.833
33,"+2","FUN. We Are Young f/Janelle Monae",719,35,231,-2,5.463,0.385,13,"2",33,719,276,5.463
34,"+2","E-40 Function f/YG, iamSU, Problem",696,15,103,7,6.439,-0.016,30,"--",34,696,110,6.514
35,"-1","WALE Sabotage f/Lloyd",686,-12,-48,-9,5.36,-0.041,40,"326",33,803,195,5.693
36,"-3","MELANIE FIONA 4 AM",672,-29,-80,-17,4.991,-0.116,45,"--",32,796,126,6.211
37,"=","T-PAIN Turn All The Lights On f/Ne-Yo",608,11,59,-2,3.73,-0.047,23,"834",37,608,167,3.777
38,"+2","TREY SONGZ Heart Attack",599,31,263,-8,5.22,0.117,9,"151",38,599,271,5.22
39,"=","DRAKE Crew Love f/The Weekend",590,2,67,-14,4.511,0.075,21,"319",38,595,134,6.55
40,"-2","ADELE Set Fire To The Rain",576,-16,-230,47,4.892,-0.219,93,"29",19,1706,395,13.484
41,"=","JENNIFER LOPEZ Dance Again f/Pitbull",570,15,264,102,3.234,-0.001,10,"18",41,570,393,3.399
42,"+1","DJ KHALED Take It To The Head",565,35,203,21,5.566,0.236,11,"70",42,565,237,5.566
43,"+1","PITBULL Back In Time",562,42,256,9,2.781,0.163,8,"89",43,562,256,2.781
44,"-2","TREY SONGZ Sex Ain't Better Than Love",512,-27,-125,-33,4.118,-0.069,64,"197",36,721,107,5.014
45,"=","CASSIE King Of Hearts",494,-4,24,-13,1.335,-0.035,27,"--",40,504,175,1.477
46,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",464,4,50,-6,3.92,0.013,32,"16",42,464,75,3.93
47,"-1","DEV & ENRIQUE IGLESIAS Naked",462,-32,-282,17,1.903,-0.121,75,"--",30,963,247,4.075
48,"=","KID INK Time Of Your Life",455,14,55,7,2.721,-0.052,27,"730",42,455,78,2.934
49,"=","CHRIS RENE Young Homie",409,11,44,14,1.461,0.028,19,"123",45,409,59,1.515
50,"=","JAYZ/K.WEST F/F.OCEAN,THEDREAM No Church...",364,9,32,3,3.065,0.112,13,"315",48,364,88,5.724
