"Title","Artist","Spins"
"Let Me Love You","NE-YO",4959
"As Long As You Love ...","JUSTIN BIEBER",4795
"2 Reasons /T.I.","TREY SONGZ",4725
"Adorn","MIGUEL",4378
"Don't Wake Me Up","CHRIS BROWN",4375
"Pop That f/Rick Ross","FRENCH MONTANA",3554
"Clique f/Big Sean & ...","KANYE WEST",3525
"Diamonds","RIHANNA",3382
"Mercy f/Big Sean/Pus...","KANYE WEST",2872
"Turn On The Lights","FUTURE",2816
"No Lie f/Drake","2 CHAINZ",2716
"I Can Only Imagine f...","DAVID GUETTA",2511
"I Cry","FLO RIDA",2223
"Swimming Pools (Dran...","KENDRICK LAMAR",1983
"Whistle","FLO RIDA",1963
"Birthday Song f/Kany...","2 CHAINZ",1900
"Pound The Alarm","NICKI MINAJ",1859
"Bands A Make Her Dan...","JUICY J",1791
"Gangnam Style","PSY",1652
"One More Night","MAROON 5",1422
"Put It Down f/Chris ...","BRANDY",1367
"R.I.P. f/Tinie Tempa...","RITA ORA",1311
"Lights","ELLIE GOULDING",1298
"Celebration f/Chris ...","GAME",1291
"My Moment f/2 Chainz","DJ DRAMA",1220
"Thinkin Bout You","FRANK OCEAN",1188
"Die Young","KE$HA",1164
"Numb","USHER",1093
"No Worries f/Detail","LIL WAYNE",1040
"Locked Out Of Heaven","BRUNO MARS",976
"Dive In","TREY SONGZ",919
"Dance For You","BEYONCE",896
"Who Booty f/iamSU","JONN HART",867
"Girl On Fire","ALICIA KEYS",846
"Don't Stop The Party","PITBULL",827
"Young And Gettin It ...","MEEK MILL",825
"Wicked Games","THE WEEKND",777
"Amen f/Drake & Jerem...","MEEK MILL",762
"Ice f/Lil Wayne","KELLY ROWLAND",693
"Blow Me (One Last Ki...","PINK",685
"Finally Found You f/...","ENRIQUE IGLESIAS",681
"Slow Down f/The Team","CLYDE CARSON",678
"Diced Pineapples f/D...","RICK ROSS",590
"Too Close","ALEX CLARE",526
"Remember You f/The W...","WIZ KHALIFA",429
"We Are Never Ever Ge...","TAYLOR SWIFT",423
"Va Va Voom","NICKI MINAJ",418
"Do It f/K-Camp","MYKKO MONTANA",403
"Battle Scars f/Guy S...","LUPE FIASCO",356
"Ball f/Lil Wayne","T.I.",306
