"Title","Artist","Spins"
"One Dance f/Wizkid & Kyla","DRAKE",7063
"Panda","DESIIGNER",6415
"Don't Let Me Down f/Daya","THE CHAINSMOKERS",4559
"All The Way Up","FAT JOE & REMY MA",3936
"Don't Mind","KENT JONES",3912
"Work From Home","FIFTH HARMONY",3730
"2 Phones","KEVIN GATES",3660
"Needed Me","RIHANNA",3590
"Can't Stop The Feeling","JUSTIN TIMBERLAKE",3320
"Low Life f/The Weeknd","FUTURE",3185
"Exchange","BRYSON TILLER",3012
"Sorry","BEYONCE",2901
"Work f/Drake","RIHANNA",2647
"Dangerous Woman","ARIANA GRANDE",2612
"I Took A Pill In Ibiza","MIKE POSNER",2511
"Might Not f/The Weeknd","BELLY",2239
"Moolah","YOUNG GREATNESS",2128
"This Is What You... f/Rihanna","CALVIN HARRIS",2127
"Body f/Jeremih","DREEZY",2032
"Drifting f/Chris Brown","G-EAZY",1688
"Just A Lil' Thick ($he's...","TRINIDAD JAMES",1429
"Pillowtalk","ZAYN",1425
"Cut It f/Young Dolph","O.T. GENASIS",1221
"Close f/Tove Lo","NICK JONAS",1182
"Controlla","DRAKE",1131
"If It Ain't Love","JASON DERULO",1131
"What A Night","KAT DELUNA",1049
"Famous","KANYE WEST",930
"Wake Up","FETTY WAP",890
"Acquainted","THE WEEKND",858
"Law","YO GOTTI",835
"Never Forget You","ZARA LARSSON & MNEK",824
"Promise f/Fetty Wap","KID INK",816
"Go Flex","POST MALONE",738
"7 Years","LUKAS GRAHAM",713
"Look But Don't Touch","EMPIRE CAST",666
"Really Really","KEVIN GATES",643
"Middle f/Bipolar Sunshine","DJ SNAKE",610
"MY PYT","WALE",607
"Dope f/Marsha Ambrosius","T.I.",572
"No Broken Hearts f/Nicki Minaj","BEBE REXHA",525
"Right Away","JR CASTRO",499
"In Common","ALICIA KEYS",498
"Uber Everywhere","MADEINTYO",481
"You & Me f/G-Eazy","MARC E. BASSY",471
"Bad Intentions","NIYKEE HEATON",433
"Might Be","DJ LUKE NASTYY",425
"Never Be Like You f/Kai","FLUME",411
"Messin' Around","PITBULL F/ENRIQUE IGLESIAS",409
"Wicked","FUTURE",360
