"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",5070,-69,-418,-18,33.034,-0.464,130,"25",1,6857,984,40.803
2,"+1","DRAKE Headlines",4925,60,588,-32,31.571,0.442,63,"22",2,4925,689,31.571
3,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",4813,-82,-419,-47,26.561,-0.551,110,"32",2,5657,850,32.913
4,"=","LIL WAYNE She Will f/Drake",4186,80,552,-10,26.622,0.541,52,"159",4,4186,679,26.622
5,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4037,-53,-500,12,28.432,-0.283,142,"69",2,5875,821,38.385
6,"=","NEW BOYZ Better With the Lights Off",3980,-4,130,-22,17.468,-0.035,132,"39",6,3984,452,17.527
7,"=","LMFAO Party Rock Anthem",3905,16,-121,41,26.433,0.09,150,"10",2,6094,1062,37.822
8,"+1","BIG SEAN Marvin & Chardonnay",3567,15,114,-19,17.91,0.122,81,"52",8,3567,589,18.208
9,"-1","RIHANNA Cheers (Drink To That)",3554,-50,-130,-81,16.294,-0.112,69,"12",7,3707,697,16.853
10,"=","PITBULL Give Me Everything f/Ne-Yo",3522,-29,-126,-29,23.613,-0.177,150,"38",1,6478,925,38.999
11,"=","DEV In The Dark",3303,18,89,-27,18.843,0.32,133,"15",11,3303,285,18.843
12,"=","NICKI MINAJ Super Bass",3007,-89,-474,-37,17.599,-0.8,150,"23",1,6438,904,36.328
13,"=","NICKI MINAJ Fly f/Rihanna",2439,62,324,41,11.444,0.352,45,"56",13,2439,526,11.444
14,"=","TYGA Far Away f/Chris Richardson",2229,-108,-514,-95,11.519,-0.367,114,"171",13,2875,380,13.836
15,"+1","JAY Z & KANYE WEST N***** In Paris",2215,66,539,-30,17.934,0.131,34,"31",15,2215,607,17.934
16,"+2","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2136,43,332,5,11.791,0.198,58,"6",16,2136,373,11.791
17,"+2","J. COLE Workout",2129,40,445,-5,13.935,0.236,76,"--",17,2129,450,13.935
18,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",2128,-6,29,-17,10.271,-0.066,70,"88",16,2157,266,10.761
19,"-4","BEYONCE Best Thing I Never Had",2122,-135,-1003,-12,11.039,-0.862,122,"100",5,4038,440,19.519
20,"+1","DAVID GUETTA Without You f/Usher",1979,61,439,-2,9.893,0.211,34,"7",20,1979,465,9.893
21,"-1","KELLY ROWLAND Motivation f/Lil Wayne",1948,-51,-276,-13,10.992,-0.56,150,"85",3,5903,628,34.391
22,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1890,37,517,-71,13.537,0.244,27,"5",22,1890,617,13.537
23,"=","MIGUEL Quickie",1789,-38,-83,-46,9.231,-0.109,79,"205",18,1990,295,10.351
24,"=","KELLY ROWLAND Lay It On Me f/Big Sean",1741,8,53,-6,7.116,-0.034,50,"259",22,1745,422,7.438
25,"=","LMFAO Sexy And I Know It",1654,106,634,9,10.111,0.595,22,"2",25,1654,634,10.111
26,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",1568,74,651,-25,8.227,0.294,16,"16",26,1568,676,8.227
27,"-1","ACE HOOD Body 2 Body f/Chris Brown",1532,19,182,-5,9.641,0.357,56,"--",26,1532,251,9.641
28,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",1512,15,197,-20,9.103,0.317,47,"11",27,1512,336,9.103
29,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1401,-47,-255,-16,7.258,-0.28,118,"44",9,3627,507,18.775
30,"+1","JASON DERULO It Girl",1296,27,160,4,5.964,0.136,47,"13",30,1296,201,5.964
31,"+1","RIHANNA We Found Love f/Calvin Harris",1291,77,639,-16,8.874,0.224,11,"4",31,1291,655,8.874
32,"-2","JAY Z & KANYE WEST Otis f/Otis Redding",1245,-67,-473,-22,8.256,-0.329,76,"68",9,3026,689,20.091
33,"+1","DRAKE Marvin's Room",1176,-7,-217,43,12.294,-0.09,88,"79",17,2253,456,16.484
34,"-1","KREAYSHAWN Gucci Gucci",1160,-48,-570,49,5.231,-0.252,103,"98",16,2530,367,11.812
35,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",1092,-12,31,-38,4.957,-0.088,38,"118",32,1104,240,5.099
