"Title","Artist","Spins"
"Happy","PHARRELL WILLIAMS",6275
"Talk Dirty f/2 Chainz","JASON DERULO",5911
"Drunk In Love f/Jay Z","BEYONCE",5578
"Dark Horse","KATY PERRY",5276
"Show Me f/Chris Brown","KID INK",4492
"Loyal f/Lil' Wayne","CHRIS BROWN",4278
"Team","LORDE",3678
"Paranoid","TY DOLLA $IGN",3600
"Na Na","TREY SONGZ",3599
"All Of Me","JOHN LEGEND",3531
"My Hitta f/Jeezy,RichHomieQuan","YG",2545
"The Man","ALOE BLACC",2502
"Partition","BEYONCE",2286
"Red Nose (Pitbull)","SAGE THE GEMINI",2231
"Part II (On The Run) f/Beyonce","JAY Z",2189
"Turn Down For What","DJ SNAKE & LIL JON",2188
"The Monster f/Rihanna","EMINEM",2166
"Ride","SOMO",1773
"The Worst","JHENE AIKO",1732
"Feelin' Myself f/Miley Cyrus","WILL.I.AM",1257
"Timber f/Ke$ha","PITBULL",1217
"They Don't Know","RICO LOVE",1158
"Animals","MARTIN GARRIX",1148
"John Doe f/Priscilla","B.O.B",1096
"#SELFIE","THE CHAINSMOKERS",1064
"Trophies f/Drake","YOUNG MONEY",1044
"The Illest f/Riff Raff","FAR EAST MOVEMENT",1007
"Fragile","TECH N9NE",978
"Headlights","EMINEM",952
"Counting Stars","ONEREPUBLIC",873
"Stoner","YOUNG THUG",839
"Man Of The Year","SCHOOLBOY Q",773
"Burn","ELLIE GOULDING",742
"The Language","DRAKE",721
"Who Do You Love f/Drake","YG",679
"You're Mine (Eternal)","MARIAH CAREY",646
"Young Girls","BRUNO MARS",628
"Crazy","KAT DAHLIA",588
"Double Cup f/Jeezy, Ludacris","DJ INFAMOUS",582
"Fancy","IGGY AZALEA",567
"Can't Remember To Forget You","SHAKIRA F/RIHANNA",560
"Main Chick f/Chris Brown","KID INK",517
"I Don't Want Her f/Problem","ERIC BELLINGER",510
"Party Girls f/Wiz & Jeremih","LUDACRIS",470
"Can't Raise A Man","K. MICHELLE",454
"La La La f/Sam Smith","NAUGHTY BOY",450
"Move That Doh f/Pharrell","FUTURE",444
"Not A Bad Thing","JUSTIN TIMBERLAKE",437
"2AM","ADRIAN MARCEL",426
"V. 3005","CHILDISH GAMBINO",406
