"Title","Artist","Spins"
"Tuesday f/Drake","I LOVE MAKONNEN",5779
"I Don't F**k With You f/E-40","BIG SEAN",5746
"Love Me Harder","ARIANA GRANDE & THE WEEKND",5183
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",4194
"Body Language f/Usher/Tinashe","KID INK",3683
"Beg For It f/MØ","IGGY AZALEA",3457
"Hold You Down f/Chris Brown...","DJ KHALED",3299
"I Don't Mind f/Juicy J","USHER",3108
"Don't Tell 'Em f/YG","JEREMIH",2840
"Trumpets","JASON DERULO",2796
"Habits (Stay High)","TOVE LO",2699
"About The Money f/Young Thug","T.I.",2479
"Waves","MR PROBZ",2311
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",2246
"She Knows f/Juicy J","NE-YO",2158
"Hot Boy","BOBBY SHMURDA",1984
"Try Me","DEJ LOAF",1970
"Only f/Drake, Lil Wayne","NICKI MINAJ",1966
"I'm Not The Only One","SAM SMITH",1960
"Jealous","NICK JONAS",1839
"L.A.LOVE (la la)","FERGIE",1701
"Blank Space","TAYLOR SWIFT",1617
"7/11","BEYONCE",1608
"No Type","RAE SREMMURD",1483
"Lifestyle f/Young Thug","RICH GANG",1452
"Don't","ED SHEERAN",1448
"Animals","MAROON 5",1439
"Not For Long f/Trey Songz","B.O.B",1392
"Often","THE WEEKND",1392
"0 To 100/The Catch Up","DRAKE",1111
"Closer","MIKE STUD",1104
"Blame f/John Newman","CALVIN HARRIS",1058
"Uptown Funk f/Bruno Mars","MARK RONSON",979
"Pretend f/A$AP Rocky","TINASHE",924
"Time Of Our Lives f/Ne-Yo","PITBULL",868
"GDFR f/Sage The Gemini","FLO RIDA",860
"No Love","AUGUST ALSINA",796
"Certified Freak","BABY BASH",687
"i","KENDRICK LAMAR",632
"The Body f/Jeremih","WALE",612
"All About It f/Ed Sheeran","HOODIE ALLEN",581
"Hell Of A Night","SCHOOLBOY Q",568
"Stuck On A Feeling f/Snoop...","PRINCE ROYCE",529
"Bed Of Lies","NICKI MINAJ",529
"Made Me f/K Camp","SNOOTIE WILD",510
"Heroes","ALESSO",468
"Can't Trust Thots f/F. Montana","WASH",465
"CoCo","O.T. GENASIS",458
"Apparently","J. COLE",445
"How About Now","DRAKE",417
