"Title","Artist","Spins"
"Started From The ...","DRAKE",5618
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",4993
"Stay f/Mikky Ekko","RIHANNA",4878
"Suit & Tie f/JAY ...","JUSTIN TIMBERLAKE",4662
"Pour It Up","RIHANNA",4169
"Love Me f/Drake &...","LIL WAYNE",4112
"When I Was Your M...","BRUNO MARS",4060
"Feel This Moment","PITBULL",3942
"Power Trip f/Migu...","J. COLE",3853
"Mirrors","JUSTIN TIMBERLAKE",3285
"Thrift Shop f/Wan...","MACKLEMORE & RYAN...",3219
"Fine China","CHRIS BROWN",3192
"Crickets f/Jeremi...","DROP CITY YACHT C...",2890
"Bad f/Tiara Thoma...","WALE",2610
"Poetic Justice f/...","KENDRICK LAMAR",2476
"#thatpower","WILL.I.AM F/JUSTI...",1840
"B**ch, Don't Kill...","KENDRICK LAMAR",1821
"Bugatti f/Future ...","ACE HOOD",1810
"Leggo f/2 Chainz","B. SMYTH",1683
"Scream And Shout","WILL.I.AM F/BRITN...",1495
"Freaks f/Nicki Mi...","FRENCH MONTANA",1217
"The Way f/Mac Mil...","ARIANA GRANDE",1138
"Battle Scars f/Gu...","LUPE FIASCO",1107
"Sweet Nothing f/F...","CALVIN HARRIS",1103
"We Still In This ...","B.O.B",1048
"Kisses Down Low","KELLY ROWLAND",1037
"Loveeeeeee Song f...","RIHANNA",1019
"Don't You Worry C...","SWEDISH HOUSE MAF...",995
"Beat It f/Chris B...","SEAN KINGSTON",979
"Gangsta","KAT DAHLIA",945
"Rich As F**k f/2 ...","LIL WAYNE",906
"Alive","KREWELLA",702
"High School","NICKI MINAJ",696
"I Love It f/Charl...","ICONA POP",674
"Karate Chop f/Cas...","FUTURE",657
"RIP f/2 Chainz","YOUNG JEEZY",578
"Love And War","TAMAR BRAXTON",574
"Wild For The Nigh...","A$AP ROCKY",526
"Bad Ass f/Wale & ...","KID INK",520
"Get Lucky","DAFT PUNK",504
"All Around The Wo...","JUSTIN BIEBER",473
"Get Up (Rattle)","BINGO PLAYERS F/F...",473
"Female$ Welcomed","TRINIDAD JAMES",467
"So Many Girls f/W...","DJ DRAMA",438
"Right Here f/Drak...","JUSTIN BIEBER",424
"Body Party","CIARA",399
"All Gold Everythi...","TRINIDAD JAMES",399
"Show Out f/Young ...","JUICY J",371
"No New Friends","DJ KHALED F/DRAKE...",346
"Dance All Night","BABY BASH",343
