"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","NICKI MINAJ Super Bass",6298,91,288,60,35.028,0.263,60,1,6298,904,35.028
2,"=","PITBULL Give Me Everything f/Ne-Yo",6166,24,-94,64,37.645,0.126,60,1,6478,925,38.999
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5617,97,518,56,31.49,0.894,60,3,5617,628,31.49
4,"=","LMFAO Party Rock Anthem",5382,61,471,-7,32.691,0.501,60,4,5382,1062,32.691
5,"=","LIL WAYNE How To Love",4929,110,582,34,27.027,0.801,40,5,4929,984,27.027
6,"=","BIG SEAN My Last f/Chris Brown",4747,41,96,38,28.198,0.326,60,4,4747,381,28.198
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4339,55,381,2,29.681,0.403,52,7,4339,821,29.681
8,"=","CHRIS BROWN She Ain't You",3524,6,-343,62,17.561,0.019,60,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3370,14,-46,22,18.393,0.455,60,9,3423,446,18.393
10,"+1","LUPE FIASCO The Show Goes On",2868,-9,-374,108,17.739,-0.064,60,1,5598,489,32.494
11,"-1","CHRIS BROWN Look At Me Now",2853,-33,-126,6,24.101,-0.142,60,1,6273,56,40.795
12,"=","LUPE FIASCO Out Of My Head f/Trey Songz",2835,58,352,-2,17.988,0.178,60,12,2835,393,17.988
13,"=","KATY PERRY E.T.",2717,-40,-304,22,18.256,-0.205,60,2,5377,248,30.339
14,"=","WIZ KHALIFA Roll Up",2451,-47,-473,60,15.274,0.015,60,2,5325,315,32.656
15,"+1","RIHANNA Man Down",2400,-15,-12,-44,12.54,0.175,60,15,2462,380,14.98
16,"-1","BLACK EYED PEAS Just Can't Get Enough",2396,-41,-236,-3,16.275,-0.47,60,5,4213,554,22.792
17,"=","JASON DERULO Don't Wanna Go Home",2306,16,139,-13,11.046,0.188,57,17,2306,471,11.046
18,"=","ADELE Rolling In The Deep",2083,-12,-240,5,12.965,-0.013,58,16,2377,450,13.832
19,"+1","BEYONCE Best Thing I Never Had",1935,72,307,48,8.405,0.258,32,19,1935,440,8.405
20,"-1","FRANK OCEAN Novacane",1907,43,228,-1,10.784,0.26,46,19,1907,309,10.784
21,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1786,62,413,9,10.733,0.179,28,21,1786,507,10.733
22,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1693,110,567,43,8.499,0.528,20,22,1693,567,8.499
23,"=","TREY SONGZ Unusual f/Drake",1456,28,79,32,10.24,0.201,56,22,1456,280,10.765
24,"=","NEW BOYZ Better With the Lights Off",1398,27,213,-19,5.975,-0.046,42,24,1398,235,6.021
25,"=","T-PAIN Best Love Song f/Chris Brown",1307,12,58,-7,7.124,0.127,60,25,1307,122,7.124
26,"=","YC Racks f/Future",1223,-42,-137,-42,7.778,-0.483,60,10,3036,347,15.983
27,"+1","TYGA Far Away f/Chris Richardson",1148,42,259,12,5.404,0.116,24,27,1148,380,5.404
28,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1120,-32,-123,-9,4.949,-0.116,55,24,1360,367,6.023
29,"=","DEV In The Dark",1027,-6,33,-39,4.907,-0.085,43,29,1051,182,5.116
30,"=","JENNIFER LOPEZ F/PITBULL On The Floor",986,-12,-170,2,6.632,-0.019,60,16,2302,134,13.81
31,"=","BRITNEY SPEARS Till The World Ends",939,-18,-183,10,6.473,0.05,60,17,2345,361,13.18
32,"=","LLOYD Cupid",884,-50,-132,-42,3.231,-0.329,60,29,1042,212,4.18
33,"=","LADY GAGA The Edge Of Glory",850,-6,-132,14,4.295,-0.043,46,32,1005,189,4.809
34,"=","PITBULL Rain Over Me",841,9,150,-14,3.694,-0.085,19,34,841,279,3.779
35,"=","NICOLE SCHERZINGER Right There",831,2,24,-10,2.793,-0.031,41,34,837,326,2.824
36,"=","BRUNO MARS Lazy Song",721,-46,-432,26,3.962,-0.277,60,16,2039,204,11.32
37,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",672,29,169,5,2.854,0.1,14,37,672,252,2.854
38,"=","KREAYSHAWN Gucci Gucci",629,30,182,-1,3.033,0.036,13,38,629,215,3.033
40,"=","BIG K.R.I.T. Country Sh**",586,2,-26,9,3.474,0.178,34,38,632,146,3.474
39,"=","AFROJACK Take Over Control f/Eva Simons",586,-2,25,-4,4.719,0.032,46,39,597,137,5.827
41,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",538,-27,-178,5,2.203,-0.123,60,31,858,160,3.179
42,"=","KERI HILSON Lose Control (Let Me Down)",522,0,-82,10,2.35,-0.012,52,36,733,172,2.531
43,"=","WIZ KHALIFA No Sleep",467,27,169,3,1.739,0.077,7,43,467,169,1.739
44,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",455,31,80,24,2.442,0.102,14,44,455,121,2.442
45,"-1","T-PAIN Booty Wurk (One Cheek At A...",424,-16,-20,-25,2.816,-0.106,20,43,445,112,3.05
46,"=","BRITNEY SPEARS I Wanna Go",420,23,115,10,2.387,0.235,7,46,420,115,2.387
47,"+2","MANN The Mack",393,20,137,-5,2.051,0.051,4,47,393,142,2.086
48,"=","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",385,3,58,7,3.015,0.115,22,47,385,58,3.015
49,"+1","WIZ KHALIFA On My Level f/Too Short",372,0,32,7,3.406,0.177,21,45,394,71,3.406
50,"-3","ENRIQUE IGLESIAS Dirty Dancer f/Usher/Li...",363,-28,-185,4,2.335,-0.039,49,36,715,223,3.512
