"Title","Artist","Spins"
"Mercy f/Big Sean/Pus...","KANYE WEST",4605
"Whistle","FLO RIDA",4420
"No Lie f/Drake","2 CHAINZ",4324
"Where Have You Been","RIHANNA",3994
"Let's Go f/Ne-Yo","CALVIN HARRIS",3880
"Heart Attack","TREY SONGZ",3564
"2 Reasons /T.I.","TREY SONGZ",3557
"Work Hard, Play Hard","WIZ KHALIFA",3372
"Pound The Alarm","NICKI MINAJ",3033
"Cashin' Out","CA$H OUT",3006
"As Long As You Love ...","JUSTIN BIEBER",2553
"Amen f/Drake & Jerem...","MEEK MILL",2505
"Lemme See f/Rick Ros...","USHER",2393
"Lights","ELLIE GOULDING",2336
"Scream","USHER",2317
"Don't Wake Me Up","CHRIS BROWN",2118
"Bag Of Money f/Rick ...","WALE",2085
"Titanium f/Sia","DAVID GUETTA",1975
"Let Me Love You","NE-YO",1899
"Pop That f/Rick Ross","FRENCH MONTANA",1587
"I Can Only Imagine f...","DAVID GUETTA",1542
"Adorn","MIGUEL",1365
"Payphone f/Wiz Khali...","MAROON 5",1238
"Turn On The Lights","FUTURE",1220
"Wide Awake","KATY PERRY",1205
"Nobody's Perfect","J. COLE",1172
"Snapbacks & Tattoos","DRIICKY GRAHAM",1105
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",1036
"New Day f/Dr.Dre & A...","50 CENT",952
"Somebody That I Used...","GOTYE",944
"Enough Of No Love f/...","KEYSHIA COLE",864
"We Run The Night f/P...","HAVANA BROWN",818
"Slow Down f/The Team","CLYDE CARSON",814
"Want U Back","CHER LLOYD",744
"Dope Chick f/Pusha T","THE-DREAM",737
"Take It To The Head","DJ KHALED",711
"Swimming Pools (Dran...","KENDRICK LAMAR",624
"Dance For You","BEYONCE",623
"Big Booty","CA$H OUT",573
"Call Me Maybe","CARLY RAE JEPSEN",544
"Blow Me (One Last Ki...","PINK",515
"Missed Calls","MAC MILLER",493
"Put It Down f/Chris ...","BRANDY",467
"Birthday Song f/Kany...","2 CHAINZ",460
"Get It Started f/Sha...","PITBULL",452
"Go Hard","KREAYSHAWN",444
"I Wish You Would","DJ KHALED",427
"My Moment f/2 Chainz","DJ DRAMA",408
"Triumphant (Get 'Em)...","MARIAH CAREY",371
"R.I.P. f/Tinie Tempa...","RITA ORA",362
