"Title","Artist","Spins"
"2 On f/Schoolboy Q","TINASHE",6070
"Main Chick f/Chris Brown","KID INK",5229
"Am I Wrong","NICO & VINZ",4830
"Problem f/Iggy Azalea","ARIANA GRANDE",4752
"Believe Me f/Drake","LIL WAYNE",4632
"Don't Tell 'Em f/YG","JEREMIH",3881
"Fancy","IGGY AZALEA",3864
"Rude","MAGIC!",3779
"Latch f/Sam Smith","DISCLOSURE",3503
"Pills N Potions","NICKI MINAJ",3302
"Studio f/BJ The Chicago Kid","SCHOOLBOY Q",3001
"Wiggle f/Snoop Dogg","JASON DERULO",2637
"V. 3005","CHILDISH GAMBINO",2560
"Numb f/B.o.B. & Yo Gotti","AUGUST ALSINA",2463
"No Mediocre f/Iggy Azalea","T.I.",2409
"Stay With Me","SAM SMITH",2237
"Who Do You Love f/Drake","YG",1943
"Come Get It Bae","PHARRELL WILLIAMS",1924
"2AM","ADRIAN MARCEL",1881
"Summer","CALVIN HARRIS",1850
"24 Hours","TEEFLII",1745
"Black Widow f/Rita Ora","IGGY AZALEA",1721
"We Dem Boyz","WIZ KHALIFA",1699
"New Flame f/Usher & Rick Ross","CHRIS BROWN",1374
"Foreign","TREY SONGZ",1357
"Break Free f/Zedd","ARIANA GRANDE",1316
"She Twerkin","CA$H OUT",1229
"Delirious (Boneless) f/Kid Ink","STEVE AOKI, C. LAKE & TUJAMO",984
"Bend Ova f/Tyga","LIL JON",826
"Cut Her Off","K CAMP",803
"College Drop","SAGE THE GEMINI",780
"Trophies f/Drake","YOUNG MONEY",779
"No Flex Zone","RAE SREMMURD",763
"Good Kisser","USHER",743
"Only That Real f/2 Chainz","IAMSU",638
"Fight Night","MIGOS",630
"Not A Bad Thing","JUSTIN TIMBERLAKE",603
"Shower","BECKY G",589
"She Came To Give It To You","USHER",573
"Walk Thru f/Problem","RICH HOMIE QUAN",545
"Can I","LOVE DOLLHOUSE",493
"Pretty Hurts","BEYONCE",480
"Boom Clap","CHARLI XCX",427
"Buy The World f/Lil Wayne","MIKE WILL MADE-IT",400
"Or Nah f/Problem, Too Short","GAME",393
"Rather Be f/Jess Glynne","CLEAN BANDIT",363
"Bailando f/D.Bueno/S.Paul/GDZ","ENRIQUE IGLESIAS",348
"0 To 100/The Catch Up","DRAKE",316
"Heartbreak Heard Around The...","JACOB LATIMORE",288
"Money Can't Buy f/Jeezy","NE-YO",267
