"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE Headlines",5606,"-24",-118,"+0",38.395,"+0.117",104,"22",1,5872,689,39.084
2,"+1","RIHANNA We Found Love f/Calvin Harris",5248,"+124",755,"+17",31.017,"+0.730",52,"3",2,5248,796,31.017
3,"-1","JAY Z & KANYE WEST N***** In Paris",5195,"+61",514,"-25",34.604,"+0.162",75,"19",2,5195,668,34.604
4,"=","J. COLE Workout",5073,"+27",375,"-86",30.787,"+0.420",117,"30",3,5073,777,30.787
5,"=","LIL WAYNE She Will f/Drake",4903,"-68",-321,"-21",31.209,"-0.305",93,"65",2,5364,679,33.166
6,"=","LMFAO Sexy And I Know It",4501,"+64",388,"+21",26.89,"+0.593",63,"4",6,4501,738,26.89
7,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4288,"+35",86,"-2",24.008,"+0.240",57,"14",6,4288,700,24.008
8,"=","DAVID GUETTA Without You f/Usher",3675,"+64",437,"+32",17.871,"+0.188",75,"10",8,3675,465,17.871
9,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",3254,"+41",125,"+49",20.887,"+0.421",99,"15",9,3254,373,20.887
10,"=","DEV In The Dark",2895,"-185",-1166,"-82",16.14,"-0.864",174,"48",3,4584,573,26.046
11,"=","NICKI MINAJ Fly f/Rihanna",2804,"-109",-687,"-30",13.099,"-0.485",86,"41",7,3598,526,17.841
12,"=","BIG SEAN Dance (A$$)",2633,"+111",495,"+81",14.948,"+0.783",41,"28",12,2633,602,14.948
13,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2369,"-45",-265,"-18",15.256,"-0.162",68,"13",12,2915,617,17.54
14,"=","FLO RIDA Good Feeling",2278,"+57",311,"+5",12.749,"+0.377",52,"9",14,2278,474,12.749
15,"=","ACE HOOD Body 2 Body f/Chris Brown",2132,"+0",85,"+8",12.536,"-0.191",97,"--",15,2146,251,12.948
16,"+2","DRAKE Make Me Proud f/Nicki Minaj",2128,"+81",376,"+26",12.572,"+0.084",26,"--",16,2128,605,12.572
17,"-1","WALE That Way f/Jeremih & Rick Ross",2059,"-17",2,"-47",12.893,"-0.027",108,"--",16,2091,296,12.92
18,"-1","LIL WAYNE How To Love",2042,"-17",-399,"+85",12.608,"-0.190",171,"78",1,6857,984,40.803
19,"=","JASON DERULO It Girl",1970,"-16",21,"-37",10.239,"-0.150",88,"29",18,1986,232,10.389
20,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1826,"-36",-529,"+69",10.386,"-0.179",151,"132",2,5657,850,32.913
21,"=","BIG SEAN Marvin & Chardonnay",1623,"-45",-407,"+18",10.352,"-0.084",122,"113",6,3620,589,19.661
22,"=","BRUNO MARS It Will Rain",1586,"+33",181,"+12",7.464,"+0.241",38,"6",22,1586,353,7.464
23,"=","BEYONCE Party f/Kanye & Andre",1571,"+32",367,"-12",12.22,"+0.348",45,"226",23,1571,379,12.22
24,"=","ADELE Someone Like You",1395,"-2",-27,"-16",11.867,"-0.039",49,"8",22,1422,354,12.408
25,"=","BEYONCE Countdown",1288,"-17",121,"-57",5.638,"-0.063",40,"81",24,1305,349,5.701
26,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1214,"-25",-244,"-2",8.686,"+0.106",88,"16",19,1711,336,11.123
27,"=","PITBULL F/CHRIS BROWN International Love",1179,"+6",61,"-10",4.519,"+0.104",33,"104",27,1179,314,4.519
28,"=","B.O.B Strange Clouds f/Lil Wayne",1096,"+54",329,"+13",5.509,"+0.344",26,"84",28,1096,334,5.509
29,"=","ROSCOE DASH Good Good Night",1008,"+24",146,"-2",4.734,"+0.034",26,"178",28,1008,223,4.734
30,"+4","RIHANNA You Da One",886,"+165",886,"+165",7.255,"+0.965",5,"7",30,886,886,7.255
31,"=","WALE Lotus Flower Bomb f/Miguel",875,"+58",327,"+32",6.195,"+0.300",12,"--",31,875,327,6.195
32,"-2","RICK ROSS You The Boss f/Nicki Minaj",871,"+23",153,"+17",4.577,"-0.018",26,"147",30,871,163,4.595
33,"=","BEI MAEJOR Trouble f/J. Cole",744,"+20",58,"+0",2.613,"+0.095",54,"190",33,744,173,2.613
