"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LUPE FIASCO The Show Goes On",5591,"-3",196,"-99",32.256,"-0.118",21,1,5598,489,32.494
2,"=","PITBULL Give Me Everything f/Ne-Yo",5541,"+87",572,"-17",32.642,"+0.690",21,2,5541,925,32.642
3,"=","WIZ KHALIFA Roll Up",5275,"+21",-3,"-15",31.211,"+0.179",21,2,5305,315,32.656
4,"=","CHRIS BROWN Look At Me Now",5030,"+1",-406,"+86",33.098,"+0.395",21,1,6273,56,40.795
5,"=","KATY PERRY E.T.",4945,"+29",-186,"+75",29.308,"+0.167",21,2,5377,248,30.339
6,"=","BLACK EYED PEAS Just Can't Get Enough",4113,"+20",139,"-27",21.167,"-0.013",21,6,4113,554,21.276
7,"=","JEREMIH Down On Me f/50 Cent",3571,"-38",-451,"+40",24.579,"-0.331",21,4,5155,0,34.731
8,"=","BIG SEAN My Last f/Chris Brown",3457,"+34",200,"-5",19.47,"+0.165",21,8,3457,356,19.47
9,"=","CHRIS BROWN She Ain't You",3329,"+36",198,"+12",18.097,"+0.010",21,9,3329,422,18.298
10,"=","KELLY ROWLAND Motivation f/Lil Wayne",3181,"+34",269,"-44",17.964,"+0.109",21,10,3181,628,17.964
11,"=","YC Racks f/Future",2968,"-26",-66,"-56",15.884,"-0.099",21,10,3036,347,15.983
12,"=","NICKI MINAJ Super Bass",2853,"+31",312,"-42",14.497,"+0.214",21,12,2853,642,14.497
13,"=","KANYE WEST All Of The Lights",2724,"-20",-290,"+84",20.822,"+0.364",21,6,4194,0,27.01
14,"=","MIGUEL Sure Thing",2489,"+30",207,"-20",13.519,"+0.311",21,14,2489,446,13.519
15,"=","RIHANNA S&M",2280,"-17",-411,"+71",12.878,"-0.058",21,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2221,"-15",-53,"-24",13.702,"-0.108",21,16,2302,134,13.81
17,"=","BRITNEY SPEARS Till The World Ends",2123,"+17",-89,"+27",11.425,"+0.051",21,17,2345,361,13.18
18,"=","NEW BOYZ Back Seat f/Cataracs & Dev",2028,"-20",-396,"+71",10.558,"-0.097",21,8,3646,0,17.134
19,"=","BRUNO MARS Lazy Song",1979,"-4",-17,"-30",10.479,"-0.184",21,19,2030,204,11.32
20,"=","LMFAO Party Rock Anthem",1783,"+42",246,"+13",10.744,"+0.255",21,20,1783,246,10.744
21,"=","RIHANNA Man Down",1614,"+4",170,"-45",11.174,"+0.316",21,21,1614,380,11.174
