"Title","Artist","Spins"
"Where Have You Been","RIHANNA",5137
"Mercy f/Big Sean/Pus...","KANYE WEST",4917
"Work Hard, Play Hard","WIZ KHALIFA",4591
"Cashin' Out","CA$H OUT",4238
"Let's Go f/Ne-Yo","CALVIN HARRIS",3731
"Scream","USHER",3625
"No Lie f/Drake","2 CHAINZ",3310
"Heart Attack","TREY SONGZ",3218
"Whistle","FLO RIDA",2927
"Lemme See f/Rick Ros...","USHER",2924
"2 Reasons /T.I.","TREY SONGZ",2657
"Leave You Alone f/Ne...","YOUNG JEEZY",2519
"Amen f/Drake & Jerem...","MEEK MILL",1974
"Pound The Alarm","NICKI MINAJ",1932
"Lights","ELLIE GOULDING",1900
"Payphone f/Wiz Khali...","MAROON 5",1896
"As Long As You Love ...","JUSTIN BIEBER",1873
"Nobody's Perfect","J. COLE",1823
"Titanium f/Sia","DAVID GUETTA",1708
"Snapbacks & Tattoos","DRIICKY GRAHAM",1619
"Get Low f/Nicki Mina...","WAKA FLOCKA FLAME",1548
"Bag Of Money f/Rick ...","WALE",1480
"Call Me Maybe","CARLY RAE JEPSEN",1389
"Don't Wake Me Up","CHRIS BROWN",1369
"Somebody That I Used...","GOTYE",1362
"Pop That f/Rick Ross","FRENCH MONTANA",1110
"Wide Awake","KATY PERRY",1101
"Faded f/Lil Wayne","TYGA",1082
"We Run The Night f/P...","HAVANA BROWN",1070
"Make It Nasty","TYGA",979
"Invincible f/Ester D...","MGK",872
"I Can Only Imagine f...","DAVID GUETTA",829
"Take It To The Head","DJ KHALED",791
"Boyfriend","JUSTIN BIEBER",763
"Beez In The Trap f/2...","NICKI MINAJ",701
"Adorn","MIGUEL",653
"Don�t Drop That Thun...","FINATTICZ",651
"Slow Down f/The Team","CLYDE CARSON",635
"Turn On The Lights","FUTURE",628
"Let Me Love You","NE-YO",602
"My Homies Still f/Bi...","LIL WAYNE",595
"Enough Of No Love f/...","KEYSHIA COLE",591
"All You f/Waka Flock...","CATARACS",584
"Want U Back","CHER LLOYD",534
"Back In Time","PITBULL",511
"I Wish You Would","DJ KHALED",495
"Right By My Side f/C...","NICKI MINAJ",489
"I Don't Like f/Lil R...","CHIEF KEEF",482
"Blow Me (One Last Ki...","PINK",473
"Dance For You","BEYONCE",398
