"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6170,"+22",-198,"+66",37.617,"+0.147",57,1,6478,925,38.999
2,"=","NICKI MINAJ Super Bass",6105,"+29",270,"-72",34.279,"+0.499",57,2,6105,904,34.279
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5316,"+79",405,"+20",29.374,"+0.482",57,3,5316,628,29.374
4,"=","LMFAO Party Rock Anthem",5224,"+69",591,"-22",31.779,"+0.475",57,4,5224,1062,31.779
5,"=","BIG SEAN My Last f/Chris Brown",4733,"+28",130,"+17",28.036,"-0.128",57,4,4733,381,28.164
6,"=","LIL WAYNE How To Love",4603,"+70",473,"-45",25.263,"-0.004",37,6,4603,984,25.267
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4185,"+65",409,"+4",28.642,"+0.594",49,7,4185,821,28.642
8,"=","CHRIS BROWN She Ain't You",3613,"-65",-372,"-26",18.335,"-0.694",57,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3393,"-17",1,"-23",17.917,"-0.038",57,9,3423,446,18.166
10,"=","LUPE FIASCO The Show Goes On",2966,"-28",-564,"+85",18.283,"-0.191",57,1,5598,489,32.494
11,"=","CHRIS BROWN Look At Me Now",2885,"-26",-235,"+38",24.444,"-0.158",57,1,6273,56,40.795
12,"=","KATY PERRY E.T.",2793,"-57",-438,"-8",18.523,"-0.394",57,2,5377,248,30.339
13,"+1","LUPE FIASCO Out Of My Head f/Trey Songz",2664,"+48",331,"-20",17.106,"+0.400",57,13,2664,393,17.106
14,"-1","WIZ KHALIFA Roll Up",2618,"-79",-614,"+41",15.566,"-0.273",57,2,5325,315,32.656
15,"=","BLACK EYED PEAS Just Can't Get Enough",2507,"-23",-298,"+49",17.201,"-0.008",57,5,4213,554,22.792
16,"=","RIHANNA Man Down",2462,"+27",125,"+8",12.763,"-0.346",57,16,2462,380,14.98
17,"=","JASON DERULO Don't Wanna Go Home",2257,"+17",151,"+3",10.494,"+0.119",54,17,2257,471,10.494
18,"=","ADELE Rolling In The Deep",2164,"-45",-204,"-53",13.017,"-0.083",55,16,2377,450,13.832
19,"=","FRANK OCEAN Novacane",1823,"+33",236,"+4",10.191,"+0.286",43,19,1823,309,10.191
20,"=","BEYONCE Best Thing I Never Had",1751,"+37",206,"+1",7.71,"+0.294",29,20,1751,440,7.71
21,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1608,"+80",437,"+11",9.925,"+0.403",25,21,1608,507,9.925
22,"+2","BAD MEETS EVIL Lighters f/Bruno Mars",1397,"+108",444,"+45",6.905,"+0.639",17,22,1397,520,6.905
23,"-1","TREY SONGZ Unusual f/Drake",1383,"+24",1,"+16",9.733,"+0.016",53,22,1389,280,10.765
24,"+1","NEW BOYZ Better With the Lights Off",1314,"+35",221,"-14",5.789,"+0.300",39,24,1314,235,5.789
25,"-2","YC Racks f/Future",1305,"-25",-150,"+3",8.555,"-0.332",57,10,3036,347,15.983
26,"+1","T-PAIN Best Love Song f/Chris Brown",1265,"-6",59,"-36",6.86,"+0.037",57,25,1278,122,6.904
27,"-1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1214,"-62",-90,"-69",5.17,"-0.215",52,24,1360,367,6.023
28,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1055,"-40",-159,"-16",7.029,"-0.249",57,16,2302,134,13.81
29,"=","DEV In The Dark",1048,"-3",124,"-31",5.11,"-0.006",40,29,1051,182,5.116
30,"+2","TYGA Far Away f/Chris Richardson",1008,"+47",206,"+2",4.87,"+0.229",21,30,1008,380,4.87
31,"-1","LLOYD Cupid",1004,"-18",-28,"-23",3.96,"-0.102",57,29,1042,212,4.18
32,"-1","BRITNEY SPEARS Till The World Ends",992,"-15",-269,"+35",6.44,"-0.013",57,17,2345,361,13.18
33,"+1","LADY GAGA The Edge Of Glory",896,"-31",-100,"-65",4.517,"-0.163",43,32,1005,189,4.809
34,"-1","BRUNO MARS Lazy Song",885,"-74",-484,"-13",4.942,"-0.484",57,16,2039,204,11.32
35,"=","NICOLE SCHERZINGER Right There",837,"+4",59,"+1",2.821,"+0.032",38,35,837,326,2.821
36,"=","PITBULL Rain Over Me",777,"+11",149,"-31",3.598,"-0.069",16,36,777,279,3.687
37,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",617,"-26",-168,"-18",2.674,"-0.038",57,31,858,160,3.179
38,"=","BIG K.R.I.T. Country Sh**",591,"-7",-37,"-13",3.069,"+0.053",31,38,632,146,3.208
