"Title","Artist","Spins"
"Where Have You Been","RIHANNA",4782
"Cashin' Out","CA$H OUT",4461
"Leave You Alone f/Ne...","YOUNG JEEZY",4405
"Drank In My Cup","KIRKO BANGZ",4210
"Work Hard, Play Hard","WIZ KHALIFA",3665
"Starships","NICKI MINAJ",3307
"Heart Attack","TREY SONGZ",3237
"Mercy f/Big Sean/Pus...","KANYE WEST",3225
"Scream","USHER",3170
"Wild Ones f/Sia","FLO RIDA",3118
"Boyfriend","JUSTIN BIEBER",2676
"Take Care f/Rihanna","DRAKE",2675
"Somebody That I Used...","GOTYE",2353
"Nobody's Perfect","J. COLE",2298
"Faded f/Lil Wayne","TYGA",2246
"Beez In The Trap f/2...","NICKI MINAJ",2197
"Payphone f/Wiz Khali...","MAROON 5",2001
"Lemme See f/Rick Ros...","USHER",1946
"Let's Go f/Ne-Yo","CALVIN HARRIS",1925
"Birthday Cake","RIHANNA",1822
"HYFR (Hell Ya F**kin...","DRAKE",1712
"My Homies Still f/Bi...","LIL WAYNE",1621
"Back In Time","PITBULL",1486
"Call Me Maybe","CARLY RAE JEPSEN",1436
"No Lie f/Drake","2 CHAINZ",1368
"Take It To The Head","DJ KHALED",1355
"Titanium f/Sia","DAVID GUETTA",1100
"How We Do (Party)","RITA ORA",1100
"Glad You Came","THE WANTED",1093
"Climax","USHER",1081
"Snapbacks & Tattoos","DRIICKY GRAHAM",991
"Right By My Side f/C...","NICKI MINAJ",990
"Ayy Ladies f/Tyga","TRAVIS PORTER",884
"Whistle","FLO RIDA",856
"The Recipe f/Dr. Dre","KENDRICK LAMAR",824
"I Don't Really Care","WAKA FLOCKA FLAME",812
"Make It Nasty","TYGA",768
"We Are Young f/Janel...","FUN.",716
"Wide Awake","KATY PERRY",694
"Jingalin","LUDACRIS",684
"Function f/YG, iamSU...","E-40",665
"Amen f/Drake & Jerem...","MEEK MILL",610
"Don't Wake Me Up","CHRIS BROWN",585
"Invincible f/Ester D...","MGK",581
"Mind Your Manners f/...","CHIDDY BANG",574
"2 Reasons /T.I.","TREY SONGZ",553
"Same Damn Time","FUTURE",518
"We Run The Night f/P...","HAVANA BROWN",487
"Till I Die f/Wiz Kha...","CHRIS BROWN",474
"Both Of Us f/Taylor ...","B.O.B",459
