"Title","Artist","Spins"
"Say It","TORY LANEZ",5951
"In The Night","THE WEEKND",5038
"Me Myself And I f/Bebe Rexha","G-EAZY",4560
"Jumpman","DRAKE & FUTURE",4409
"Again","FETTY WAP",4342
"Love Yourself","JUSTIN BIEBER",4179
"My House","FLO RIDA",3671
"Antidote","TRAVI$ SCOTT",3538
"Don't","BRYSON TILLER",3485
"Down In The DM","YO GOTTI",3452
"Work f/Drake","RIHANNA",3344
"Sorry","JUSTIN BIEBER",3276
"Roses f/Rozes","THE CHAINSMOKERS",3224
"Back To Sleep","CHRIS BROWN",2923
"Same Old Love","SELENA GOMEZ",2913
"Oui","JEREMIH",2218
"Get Ugly","JASON DERULO",2109
"Promise f/Fetty Wap","KID INK",2083
"Might Not f/The Weeknd","BELLY",1801
"Saved f/E-40","TY DOLLA $IGN",1749
"California f/Young Dolph","COLONEL LOUD",1645
"Something About You","MAJID JORDAN",1471
"Might Be","DJ LUKE NASTYY",1338
"Bottom Of The Bottle","CURREN$Y",1329
"$ave Dat Money","LIL DICKY",1006
"Hollow","TORI KELLY",953
"Best Friend","YOUNG THUG",898
"Hello","ADELE",807
"I Took A Pill In Ibiza","MIKE POSNER",788
"2 Phones","KEVIN GATES",782
"WTF (Where They From)","MISSY ELLIOTT",699
"Get Home f/Kid Ink & Migos","JR CASTRO",663
"Hands To Myself","SELENA GOMEZ",656
"Girl f/Kaytranada","THE INTERNET",638
"Middle f/Bipolar Sunshine","DJ SNAKE",618
"Valet f/Fetty Wap & 2 Chainz","ERIC BELLINGER",590
"Formation","BEYONCE",564
"Be Right There","DIPLO & SLEEPY TOM",528
"Play No Games","BIG SEAN",502
"Whole Lotta Lovin' f/T. Scott","DJ MUSTARD",462
"Stressed Out","TWENTY ONE PILOTS",454
"El Taxi f/Sensato & O. Garcia","PITBULL",445
"Make Up f/Chloe Angelides","R. CITY",419
"Doin' It Well f/Nicki Minaj","FABOLOUS",418
"Summer Sixteen","DRAKE",394
"When We Were Young","ADELE",391
"Pillowtalk","ZAYN",372
"One Call Away","CHARLIE PUTH",370
"Exchange","BRYSON TILLER",369
"Too Young","POST MALONE",322
