"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6799,3,-53,9,38.547,0.008,76,"8",1,6857,984,38.819
2,"=","LMFAO Party Rock Anthem",6087,-7,63,-34,37.822,0.118,96,"3",2,6094,1062,37.822
3,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5852,-1,35,-31,38.023,-0.184,88,"37",3,5875,821,38.373
4,"=","NICKI MINAJ Super Bass",5442,-53,-450,9,31.4,-0.048,96,"10",1,6438,904,36.328
5,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4739,66,653,-21,24.868,0.315,56,"5/86",5,4739,850,24.868
6,"=","PITBULL Give Me Everything f/Ne-Yo",4316,-74,-604,1,29.459,-0.139,96,"16",1,6478,925,38.999
7,"=","KELLY ROWLAND Motivation f/Lil Wayne",4276,-59,-384,8,26.754,-0.095,96,"46",3,5903,628,34.391
8,"=","LUPE FIASCO Out Of My Head f/Trey Songz",4053,8,93,-54,22.72,0.103,96,"95",7,4058,418,22.72
9,"=","KATY PERRY Last Friday Night (T.G.I.F.)",3589,15,183,-15,18.755,0.025,64,"6",9,3589,507,18.775
10,"=","BEYONCE Best Thing I Never Had",3085,9,167,-26,15.072,0.057,68,"27",10,3085,440,15.072
11,"=","BIG SEAN My Last f/Chris Brown",2898,-20,-304,39,22.965,-0.2,96,"--",4,4788,381,28.487
12,"+1","NEW BOYZ Better With the Lights Off",2328,48,94,51,10.175,0.131,78,"68",12,2328,283,10.175
13,"-1","MIGUEL Sure Thing",2267,-21,-125,-8,15.837,-0.249,96,"106",9,3423,446,19.52
14,"=","TYGA Far Away f/Chris Richardson",2138,4,132,-33,9.85,-0.186,60,"162",14,2138,380,10.036
15,"+1","JAY Z & KANYE WEST Otis f/Otis Redding",2063,96,480,15,13.36,0.791,22,"--",15,2063,689,13.36
16,"-1","CHRIS BROWN She Ain't You",2003,-6,-298,60,10.771,0.033,96,"53",5,4046,422,22.024
17,"=","KREAYSHAWN Gucci Gucci",1896,34,194,6,8.148,0.103,49,"77",16,1896,367,8.148
18,"=","BIG SEAN Marvin & Chardonnay",1888,39,308,-53,11.327,0.186,27,"87",18,1888,589,11.327
19,"=","DEV In The Dark",1709,20,167,11,8.698,0.204,79,"92",18,1709,210,8.698
20,"=","DRAKE Marvin's Room",1701,52,270,13,9.836,0.483,34,"38",20,1701,456,9.836
21,"=","BRITNEY SPEARS I Wanna Go",1619,38,314,8,10.218,0.328,43,"9",21,1619,314,10.218
22,"=","RIHANNA Cheers (Drink To That)",1556,68,588,-21,8.223,0.314,15,"18",22,1556,697,8.223
23,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1417,17,24,15,5.723,-0.014,50,"168",21,1424,252,5.964
24,"+1","WIZ KHALIFA No Sleep",1388,49,209,48,6.044,0.333,43,"129",24,1388,258,6.044
25,"-1","PITBULL Rain Over Me",1369,20,105,18,6.064,0.073,55,"26",23,1369,279,6.152
26,"=","MANN The Mack",1074,-14,-48,-25,4.531,0.027,40,"--",26,1135,325,4.824
