"Title","Artist","Spins"
"Blurred Lines f/P...","ROBIN THICKE",6672
"Get Lucky","DAFT PUNK",5069
"The Way f/Mac Mil...","ARIANA GRANDE",4988
"Mirrors","JUSTIN TIMBERLAKE",4339
"Can't Hold Us f/R...","MACKLEMORE & RYAN...",4310
"Power Trip f/Migu...","J. COLE",4246
"Same Love f/Mary ...","MACKLEMORE & RYAN...",3929
"Bad f/Tiara Thoma...","WALE",3400
"Beat It f/Chris B...","SEAN KINGSTON",3298
"Treasure","BRUNO MARS",3078
"We Still In This ...","B.O.B",3026
"No New Friends","DJ KHALED F/DRAKE...",2951
"Body Party","CIARA",2800
"#Beautiful f/Migu...","MARIAH CAREY",2534
"B**ch, Don't Kill...","KENDRICK LAMAR",2484
"Rich As F**k f/2 ...","LIL WAYNE",2241
"Bubble Butt f/Bru...","MAJOR LAZER",2194
"Crooked Smile","J. COLE",2191
"The Other Side","JASON DERULO",2062
"Right Now f/David...","RIHANNA",2052
"Tapout f/Birdman,...","RICH GANG",1458
"I Need Your Love","CALVIN HARRIS F/E...",1455
"Stay f/Mikky Ekko","RIHANNA",1399
"Holy Grail f/Just...","JAY Z",1335
"Clarity f/Foxes","ZEDD",1301
"Reason To Hate f/...","DJ FELLI FEL",1143
"Feds Watching f/P...","2 CHAINZ",1070
"Fine China","CHRIS BROWN",836
"U.O.E.N.O","ROCKO",788
"Ain't Worried Abo...","FRENCH MONTANA",786
"I Love It f/Charl...","ICONA POP",749
"Come & Get It","SELENA GOMEZ",735
"How Many Drinks?","MIGUEL",723
"Play Hard f/Ne-Yo...","DAVID GUETTA",654
"LoveHate Thing f/...","WALE",651
"We Can't Stop","MILEY CYRUS",584
"Without Me f/Kell...","FANTASIA",562
"Mars f/Rick Ross","JAY SEAN",551
"High School","NICKI MINAJ",549
"Bugatti f/Future ...","ACE HOOD",540
"Outta Nowhere f/D...","PITBULL",509
"Like Whaaat f/Bad...","PROBLEM",464
"Beware f/Lil Wayn...","BIG SEAN",462
"Crickets f/Jeremi...","DROP CITY YACHT C...",430
"Somebody Else f/N...","MARIO",403
"Never Should Have","ASHANTI",398
"Act Right f/Young...","YO GOTTI",396
"Take Back The Nig...","JUSTIN TIMBERLAKE",385
"We Outchea f/Lil ...","ACE HOOD",340
"Get Like Me f/Min...","NELLY",277
