"Title","Artist","Spins"
"Adorn","MIGUEL",5373
"Diamonds","RIHANNA",5116
"Let Me Love You","NE-YO",5041
"Clique f/Big Sean & ...","KANYE WEST",4456
"Don't Wake Me Up","CHRIS BROWN",3922
"2 Reasons /T.I.","TREY SONGZ",3873
"Pop That f/Rick Ross","FRENCH MONTANA",3782
"As Long As You Love ...","JUSTIN BIEBER",3296
"I Cry","FLO RIDA",3041
"Swimming Pools (Dran...","KENDRICK LAMAR",2813
"Turn On The Lights","FUTURE",2433
"Bands A Make Her Dan...","JUICY J",2336
"Thinkin Bout You","FRANK OCEAN",2144
"One More Night","MAROON 5",2061
"Va Va Voom","NICKI MINAJ",1876
"Who Booty f/iamSU","JONN HART",1699
"Celebration f/Chris ...","GAME",1696
"Locked Out Of Heaven","BRUNO MARS",1667
"Die Young","KE$HA",1613
"R.I.P. f/Tinie Tempa...","RITA ORA",1586
"I Can Only Imagine f...","DAVID GUETTA",1521
"My Moment f/2 Chainz","DJ DRAMA",1367
"Put It Down f/Chris ...","BRANDY",1354
"No Worries f/Detail","LIL WAYNE",1349
"Young And Gettin It ...","MEEK MILL",1337
"Whistle","FLO RIDA",1312
"Birthday Song f/Kany...","2 CHAINZ",1303
"Beauty And A Beat f/...","JUSTIN BIEBER",1198
"Wicked Games","THE WEEKND",1187
"Don't Stop The Party","PITBULL",1149
"Girl On Fire","ALICIA KEYS",971
"Pound The Alarm","NICKI MINAJ",971
"Gangnam Style","PSY",956
"Ice f/Lil Wayne","KELLY ROWLAND",852
"Ball f/Lil Wayne","T.I.",809
"Dive In","TREY SONGZ",773
"Lights","ELLIE GOULDING",750
"Too Close","ALEX CLARE",749
"Finally Found You f/...","ENRIQUE IGLESIAS",670
"Dance For You","BEYONCE",620
"Guap","BIG SEAN",603
"Remember You f/The W...","WIZ KHALIFA",585
"Diced Pineapples f/D...","RICK ROSS",578
"Battle Scars f/Guy S...","LUPE FIASCO",553
"Rest Of My Life","LUDACRIS F/USHER/DAV...",469
"Hold Up f/Wale","CA$H OUT",449
"We Are Never Ever Ge...","TAYLOR SWIFT",420
"I'm Different","2 CHAINZ",396
"Numb","USHER",348
"F**kin Problems f/Dr...","A$AP ROCKY",335
