"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",5828,"+37",466,"-46",34.537,"+0.249",26,1,5828,925,34.537
2,"=","LUPE FIASCO The Show Goes On",5357,"-36",-238,"-37",30.561,"-0.307",26,1,5598,489,32.494
3,"=","WIZ KHALIFA Roll Up",5319,"+21",45,"+39",31.612,"+0.198",26,2,5325,315,32.656
4,"=","KATY PERRY E.T.",4872,"+8",-79,"+45",29.29,"+0.138",26,2,5377,248,30.339
5,"=","CHRIS BROWN Look At Me Now",4841,"-20",-231,"+40",33.212,"+0.510",26,1,6273,56,40.795
6,"=","BLACK EYED PEAS Just Can't Get Enough",4213,"+43",153,"+48",22.171,"+0.395",26,6,4213,554,22.171
7,"=","BIG SEAN My Last f/Chris Brown",3762,"+48",379,"+36",21.296,"+0.220",26,7,3762,379,21.296
8,"=","JEREMIH Down On Me f/50 Cent",3501,"+18",-141,"+113",24.508,"+0.221",26,4,5155,0,34.731
9,"+1","KELLY ROWLAND Motivation f/Lil Wayne",3497,"+74",379,"+59",19.636,"+0.200",26,9,3497,628,19.636
10,"-1","CHRIS BROWN She Ain't You",3485,"+41",235,"+43",18.98,"+0.348",26,9,3485,422,18.98
11,"=","NICKI MINAJ Super Bass",3277,"+84",512,"+52",17.062,"+0.490",26,11,3277,642,17.062
12,"=","YC Racks f/Future",2868,"-17",-135,"-10",15.242,"-0.415",26,10,3036,347,15.983
13,"=","MIGUEL Sure Thing",2753,"+75",318,"+63",14.687,"+0.325",26,13,2753,446,14.687
14,"=","KANYE WEST All Of The Lights",2617,"-19",-146,"+30",20.709,"-0.274",26,6,4194,0,27.01
15,"=","RIHANNA S&M",2102,"-49",-231,"-9",10.771,"-0.484",26,7,3766,0,20.609
16,"=","JENNIFER LOPEZ F/PITBULL On The Floor",2091,"-41",-165,"-51",12.425,"-0.393",26,16,2302,134,13.81
17,"=","LMFAO Party Rock Anthem",2063,"+42",373,"-5",12.612,"+0.211",26,17,2063,378,12.612
