"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","NICKI MINAJ Super Bass",6396,45,-11,19,35.723,0.409,69,"5",1,6403,904,35.723
2,"=","PITBULL Give Me Everything f/Ne-Yo",6000,-8,-125,11,37.094,-0.04,69,"6",1,6478,925,38.999
3,"+1","LIL WAYNE How To Love",5918,104,727,-25,33.295,0.589,49,"3",3,5918,984,33.295
4,"-1","KELLY ROWLAND Motivation f/Lil Wayne",5823,-15,28,-103,34.208,0.057,69,"35",3,5903,628,34.391
5,"=","LMFAO Party Rock Anthem",5621,12,167,-3,34.962,-0.068,69,"1/99",4,5621,1062,35.03
6,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5002,94,537,38,33.529,0.281,61,"16",6,5002,821,33.529
7,"=","BIG SEAN My Last f/Chris Brown",4370,-70,-406,-57,27.987,-0.077,69,"78",4,4788,381,28.487
8,"=","LUPE FIASCO Out Of My Head f/Trey Songz",3247,48,297,-2,20.623,0.133,69,"53",8,3247,418,20.623
9,"=","CHRIS BROWN She Ain't You",3059,-75,-435,-47,15.87,-0.394,69,"46",5,4046,422,22.024
10,"=","MIGUEL Sure Thing",3014,-70,-373,-71,17.556,-0.637,69,"67",9,3423,446,19.52
11,"=","BAD MEETS EVIL Lighters f/Bruno Mars",2755,121,847,16,14.252,0.602,29,"10",11,2755,850,14.252
12,"=","KATY PERRY E.T.",2529,-47,-153,-26,17.106,-0.275,69,"45/85",2,5377,248,30.339
13,"=","LUPE FIASCO The Show Goes On",2488,-55,-344,-25,15.464,-0.228,69,"37",1,5598,489,32.494
14,"=","CHRIS BROWN Look At Me Now",2374,-83,-426,-57,18.728,-0.964,69,"41",1,6273,56,40.795
15,"=","JASON DERULO Don't Wanna Go Home",2370,16,49,20,11.574,0.177,66,"18",14,2370,471,11.574
16,"=","KATY PERRY Last Friday Night (T.G.I.F.)",2340,76,438,19,13.666,0.526,37,"2",16,2340,507,13.666
17,"=","BEYONCE Best Thing I Never Had",2295,54,249,9,10.691,0.327,41,"21",16,2295,440,10.691
18,"=","BLACK EYED PEAS Just Can't Get Enough",2012,-62,-327,-32,13.329,-0.286,69,"40",5,4213,554,22.792
19,"=","RIHANNA Man Down",1971,-70,-395,-41,11.214,-0.185,69,"96",14,2462,380,14.98
20,"+1","FRANK OCEAN Novacane",1876,-7,-29,-10,10.475,-0.13,55,"244",19,1907,309,11.147
21,"-1","WIZ KHALIFA Roll Up",1848,-54,-464,19,12.124,-0.327,69,"69",2,5325,315,32.656
22,"=","ADELE Rolling In The Deep",1745,-54,-305,-27,10.844,-0.394,67,"7",16,2377,450,13.832
23,"=","NEW BOYZ Better With the Lights Off",1686,32,245,8,7.209,0.12,51,"52",23,1686,245,7.209
24,"=","TREY SONGZ Unusual f/Drake",1548,-6,46,-39,9.904,-0.198,65,"247",22,1554,280,10.765
25,"=","TYGA Far Away f/Chris Richardson",1398,21,183,-7,6.341,-0.093,33,"176",25,1398,380,6.434
26,"=","T-PAIN Best Love Song f/Chris Brown",1248,-15,-69,-14,6.647,-0.016,69,"31",25,1333,122,7.143
27,"=","DEV In The Dark",1103,12,99,32,5.256,0.027,52,"219",27,1103,182,5.256
28,"=","YC Racks f/Future",1065,-2,-77,58,6.311,-0.019,69,"--",10,3036,347,15.983
29,"=","PITBULL Rain Over Me",971,12,125,16,4.514,0.018,28,"230",29,971,279,4.514
30,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",922,21,192,-7,3.553,0.061,23,"216",30,922,252,3.553
31,"=","NICOLE SCHERZINGER Right There",860,2,33,13,2.998,0.059,50,"28",30,861,326,2.998
32,"=","KREAYSHAWN Gucci Gucci",825,31,194,36,3.977,0.12,22,"173",32,825,215,3.977
33,"+4","BRITNEY SPEARS I Wanna Go",740,42,295,29,5.088,0.293,16,"12",33,740,295,5.088
34,"-1","JENNIFER LOPEZ F/PITBULL On The Floor",739,-31,-214,-14,4.729,-0.198,69,"36",16,2302,134,13.81
35,"+3","MANN The Mack",723,40,288,21,3.167,0.07,13,"--",35,723,288,3.167
36,"-2","BRITNEY SPEARS Till The World Ends",720,-34,-197,-25,5.291,-0.295,69,"54",17,2345,361,13.18
37,"-1","LADY GAGA The Edge Of Glory",714,-13,-125,-4,4.206,0.033,55,"13",32,1005,189,4.809
38,"-3","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",708,-46,-282,21,3.223,-0.178,64,"30",24,1360,367,6.023
39,"=","WIZ KHALIFA No Sleep",664,20,161,1,2.382,0.099,16,"142",38,664,185,2.382
40,"+2","DRAKE Marvin's Room",543,31,225,0,3.272,0.142,7,"--",40,543,225,3.272
41,"=","AFROJACK Take Over Control f/Eva Simons",540,-14,-51,-4,4.439,-0.052,55,"86",38,600,137,5.827
42,"-2","LLOYD Cupid",535,-35,-269,10,1.658,-0.122,69,"--",29,1042,212,4.18
43,"+3","GAME Pot Of Gold f/Chris Brown",470,43,254,54,2.056,0.214,4,"835",43,470,254,2.056
44,"-1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",456,-8,-27,-19,2.416,0.13,23,"--",42,490,121,2.663
45,"-1","BIG K.R.I.T. Country Sh**",452,-10,-122,3,3.376,-0.046,43,"--",38,632,146,3.727
46,"-1","T-PAIN Booty Wurk (One Cheek At A...",432,-2,16,-6,2.779,-0.11,29,"19",43,445,112,3.05
47,"=","WIZ KHALIFA On My Level f/Too Short",429,15,47,14,4.668,0.014,30,"133",45,429,71,4.668
48,"=","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",375,-8,-7,-9,3.309,0.018,31,"--",47,385,58,3.309
49,"=","SEAN GARRETT In Da Box f/Rick Ross",374,5,18,-3,1.191,0.017,9,"--",48,377,62,1.27
50,"=","YOUNG JEEZY Ballin f/Lil Wayne",348,-2,7,-11,2.451,-0.182,4,"217",50,350,127,2.691
