"Title","Artist","Spins"
"Touchin, Lovin f/Nicki Minaj","TREY SONGZ",5614
"I Don't F**k With You f/E-40","BIG SEAN",4617
"You And Your Friends","WIZ KHALIFA F/SNOOP & TY DOLLA",4089
"Don't Tell 'Em f/YG","JEREMIH",4074
"New Flame f/Usher & Rick Ross","CHRIS BROWN",4047
"Tuesday f/Drake","I LOVE MAKONNEN",3973
"Love Me Harder","ARIANA GRANDE & THE WEEKND",3841
"Trumpets","JASON DERULO",3738
"Hold You Down f/Chris Brown...","DJ KHALED",3200
"Body Language f/Usher/Tinashe","KID INK",3169
"Habits (Stay High)","TOVE LO",2934
"i","KENDRICK LAMAR",2895
"Beg For It f/MØ","IGGY AZALEA",2772
"Lifestyle f/Young Thug","RICH GANG",2368
"Hot Boy","BOBBY SHMURDA",2227
"About The Money f/Young Thug","T.I.",2122
"0 To 100/The Catch Up","DRAKE",2039
"L.A.LOVE (la la)","FERGIE",1972
"I Don't Mind f/Juicy J","USHER",1706
"Waves","MR PROBZ",1593
"She Knows f/Juicy J","NE-YO",1561
"Animals","MAROON 5",1461
"Try Me","DEJ LOAF",1387
"Don't","ED SHEERAN",1363
"Blame f/John Newman","CALVIN HARRIS",1319
"I'm Not The Only One","SAM SMITH",1234
"Only f/Drake, Lil Wayne","NICKI MINAJ",1196
"Pretend f/A$AP Rocky","TINASHE",1156
"Jealous","NICK JONAS",1115
"No Type","RAE SREMMURD",1096
"Often","THE WEEKND",1063
"Not For Long f/Trey Songz","B.O.B",880
"Blank Space","TAYLOR SWIFT",871
"Certified Freak","BABY BASH",869
"Closer","MIKE STUD",838
"All About That Bass","MEGHAN TRAINOR",803
"No Love","AUGUST ALSINA",773
"GDFR f/Sage The Gemini","FLO RIDA",768
"Rather Be f/Jess Glynne","CLEAN BANDIT",744
"That's Me Right There","JASMINE V",734
"Shake It Off","TAYLOR SWIFT",652
"Made Me f/K Camp","SNOOTIE WILD",600
"Hell Of A Night","SCHOOLBOY Q",559
"The Body f/Jeremih","WALE",533
"Handsome And Wealthy","MIGOS",525
"I Mean It","G-EAZY",465
"Heroes","ALESSO",437
"Uptown Funk f/Bruno Mars","MARK RONSON",365
"Maybe f/Pusha T & Yo Gotti","TEYANA TAYLOR",358
"All About It f/Ed Sheeran","HOODIE ALLEN",285
