"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","NICKI MINAJ Super Bass",6378,"+80",365,"+77",35.431,"+0.403",61,1,6378,904,35.431
2,"=","PITBULL Give Me Everything f/Ne-Yo",6140,"-26",-86,"+8",37.429,"-0.216",61,1,6478,925,38.999
3,"=","KELLY ROWLAND Motivation f/Lil Wayne",5705,"+88",575,"+57",32.259,"+0.769",61,3,5705,628,32.259
4,"=","LMFAO Party Rock Anthem",5436,"+54",444,"-27",33.022,"+0.331",61,4,5436,1062,33.022
5,"=","LIL WAYNE How To Love",5060,"+131",671,"+89",27.732,"+0.705",41,5,5060,984,27.732
6,"=","BIG SEAN My Last f/Chris Brown",4788,"+41",172,"+76",28.487,"+0.289",61,4,4788,381,28.487
7,"=","DJ KHALED I'm On One f/Drake, Rick Ross",4406,"+67",398,"+17",30.241,"+0.560",53,7,4406,821,30.241
8,"=","CHRIS BROWN She Ain't You",3522,"-2",-273,"+70",17.731,"+0.170",61,5,4046,422,22.024
9,"=","MIGUEL Sure Thing",3386,"+16",-22,"+24",18.953,"+0.560",61,9,3423,446,18.953
10,"+2","LUPE FIASCO Out Of My Head f/Trey Songz",2899,"+64",347,"-5",18.37,"+0.382",61,10,2899,393,18.37
11,"-1","LUPE FIASCO The Show Goes On",2861,"-7",-255,"+119",17.432,"-0.307",61,1,5598,489,32.494
12,"-1","CHRIS BROWN Look At Me Now",2825,"-28",-110,"+16",24.147,"+0.046",61,1,6273,56,40.795
13,"=","KATY PERRY E.T.",2701,"-16",-251,"+53",18.224,"-0.032",61,2,5377,248,30.339
14,"+1","RIHANNA Man Down",2395,"-5",-10,"+2",12.5,"-0.040",61,14,2462,380,14.98
15,"-1","WIZ KHALIFA Roll Up",2385,"-66",-451,"+22",14.995,"-0.279",61,2,5325,315,32.656
16,"=","BLACK EYED PEAS Just Can't Get Enough",2367,"-29",-231,"+5",16.099,"-0.176",61,5,4213,554,22.792
17,"=","JASON DERULO Don't Wanna Go Home",2323,"+17",140,"+1",11.156,"+0.110",58,17,2323,471,11.156
18,"=","ADELE Rolling In The Deep",2075,"-8",-210,"+30",12.956,"-0.009",59,16,2377,450,13.832
19,"=","BEYONCE Best Thing I Never Had",2000,"+65",348,"+41",8.856,"+0.451",33,19,2000,440,8.856
20,"=","FRANK OCEAN Novacane",1902,"-5",180,"-48",10.861,"+0.077",47,19,1907,309,10.861
21,"=","KATY PERRY Last Friday Night (T.G.I.F.)",1842,"+56",406,"-7",11.048,"+0.315",29,21,1842,507,11.048
22,"=","BAD MEETS EVIL Lighters f/Bruno Mars",1801,"+108",612,"+45",8.999,"+0.500",21,22,1801,612,8.999
23,"=","TREY SONGZ Unusual f/Drake",1469,"+13",99,"+20",10.122,"-0.118",57,22,1469,280,10.765
24,"=","NEW BOYZ Better With the Lights Off",1416,"+18",202,"-11",5.932,"-0.043",43,24,1416,235,6.021
25,"=","T-PAIN Best Love Song f/Chris Brown",1318,"+11",61,"+3",7.143,"+0.019",61,25,1318,122,7.143
26,"=","YC Racks f/Future",1202,"-21",-146,"-9",7.335,"-0.443",61,10,3036,347,15.983
27,"=","TYGA Far Away f/Chris Richardson",1187,"+39",277,"+18",5.62,"+0.216",25,27,1187,380,5.62
28,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",1057,"-63",-204,"-81",4.742,"-0.207",56,24,1360,367,6.023
29,"=","DEV In The Dark",1023,"-4",7,"-26",4.865,"-0.042",44,29,1051,182,5.116
30,"=","JENNIFER LOPEZ F/PITBULL On The Floor",970,"-16",-171,"-1",6.528,"-0.104",61,16,2302,134,13.81
31,"=","BRITNEY SPEARS Till The World Ends",925,"-14",-160,"+23",6.409,"-0.064",61,17,2345,361,13.18
32,"+2","PITBULL Rain Over Me",850,"+9",136,"-14",3.676,"-0.018",20,32,850,279,3.779
33,"-1","LLOYD Cupid",849,"-35",-167,"-35",3.049,"-0.182",61,29,1042,212,4.18
34,"-1","LADY GAGA The Edge Of Glory",848,"-2",-115,"+17",4.363,"+0.068",47,32,1005,189,4.809
35,"=","NICOLE SCHERZINGER Right There",838,"+7",25,"+1",2.823,"+0.030",42,34,838,326,2.824
36,"+1","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",702,"+30",184,"+15",2.958,"+0.104",15,36,702,252,2.958
37,"-1","BRUNO MARS Lazy Song",675,"-46",-391,"+41",3.647,"-0.315",61,16,2039,204,11.32
38,"=","KREAYSHAWN Gucci Gucci",635,"+6",144,"-38",2.96,"-0.073",14,38,635,215,3.033
39,"=","AFROJACK Take Over Control f/Eva Simons",600,"+14",42,"+17",4.842,"+0.123",47,39,600,137,5.827
40,"=","BIG K.R.I.T. Country Sh**",587,"+1",-22,"+4",3.609,"+0.135",35,38,632,146,3.609
41,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",509,"-29",-182,"-4",2.121,"-0.082",61,31,858,160,3.179
42,"+1","WIZ KHALIFA No Sleep",484,"+17",161,"-8",1.782,"+0.043",8,42,484,169,1.782
43,"+1","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",472,"+17",83,"+3",2.663,"+0.221",15,43,472,121,2.663
44,"+2","BRITNEY SPEARS I Wanna Go",432,"+12",116,"+1",2.545,"+0.158",8,44,432,116,2.545
45,"+2","MANN The Mack",416,"+23",149,"+12",2.119,"+0.068",5,45,416,149,2.119
46,"-1","T-PAIN Booty Wurk (One Cheek At A...",412,"-12",-33,"-13",2.723,"-0.093",21,43,445,112,3.05
47,"+2","WIZ KHALIFA On My Level f/Too Short",381,"+9",46,"+14",3.664,"+0.258",22,45,394,71,3.664
48,"=","DJ FELLI FEL Boomerang f/Akon/Pitbull/Du...",381,"-4",44,"-14",2.904,"-0.111",23,47,385,58,3.015
49,"--","SEAN GARRETT In Da Box f/Rick Ross",348,"--",62,"--",1.196,"--",1,49,348,62,1.196
50,"--","YOUNG JEEZY Ballin f/Lil Wayne",332,"--",127,"--",2.675,"--",1,50,332,127,2.675
