"Title","Artist","Spins"
"The Hills","THE WEEKND",7298
"679 f/Remy Boyz...","FETTY WAP",5584
"Hotline Bling","DRAKE",5030
"Good For You f/A$AP Rocky","SELENA GOMEZ",4448
"My Way f/Monty","FETTY WAP",4440
"About You","TREY SONGZ",4243
"Can't Feel My Face","THE WEEKND",4100
"Flex","RICH HOMIE QUAN",4038
"Planes f/J. Cole","JEREMIH",3684
"All Eyes On You f/Minaj/Brown","MEEK MILL",3478
"Downtown","MACKLEMORE & RYAN LEWIS",3300
"Lean On f/MØ & DJ Snake","MAJOR LAZER",3221
"Locked Away f/Adam Levine","R. CITY",2915
"Nothing But Trouble","LIL WAYNE & CHARLIE PUTH",2900
"What Do You Mean?","JUSTIN BIEBER",2746
"Comfortable","K CAMP",2650
"Body On Me f/Chris Brown","RITA ORA",2538
"The Fix f/Jeremih","NELLY",2361
"Here","ALESSIA CARA",1897
"Cheerleader","OMI",1731
"White Iverson","POST MALONE",1565
"Liquor","CHRIS BROWN",1547
"Twist My Fingaz","YG",1422
"Watch Me","SILENTO",1251
"Where Ya At f/Drake","FUTURE",1207
"Where Are U Now f/J. Bieber","SKRILLEX & DIPLO",1078
"Growing Up f/Ed Sheeran","MACKLEMORE & RYAN LEWIS",880
"Trini Dem Girls","NICKI MINAJ",877
"Blase f/Future & Rae Sremmurd","TY DOLLA $IGN",850
"Back Up f/Big Sean","DEJ LOAF",831
"Wildest Dreams","TAYLOR SWIFT",803
"No Role Modelz","J. COLE",782
"I'm Up f/Kid Ink","OMARION",713
"El Perdon","NICKY JAM",704
"How Deep Is Your Love","CALVIN HARRIS + DISCIPLES",671
"Bad Blood","TAYLOR SWIFT",650
"Cool For The Summer","DEMI LOVATO",642
"Back To Back","DRAKE",625
"Levels","NICK JONAS",624
"Play No Games","BIG SEAN",592
"That's How You Know f/B. Rexha","NICO & VINZ",541
"Antidote","TRAVI$ SCOTT",524
"Again","FETTY WAP",497
"Hit The Quan","IHEARTMEMPHIS",462
"Drive You Crazy f/Jason Derulo","PITBULL",424
"Energy","DRAKE",408
"Get Home f/Kid Ink & Migos","JR CASTRO",381
"Bring It Back f/Aleon Craft","SHY CARTER",372
"No Doubt About It","EMPIRE CAST",325
"Zero","CHRIS BROWN",322
