"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6844,"+12",77,"-23",38.348,"+0.082",71,"8",1,6857,984,38.819
2,"=","LMFAO Party Rock Anthem",6084,"+29",188,"+20",37.481,"+0.186",91,"4",2,6084,1062,37.481
3,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5855,"+26",195,"+14",38.148,"+0.000",83,"35",3,5855,821,38.148
4,"=","NICKI MINAJ Super Bass",5711,"-94",-453,"-80",31.995,"-0.854",91,"9",1,6438,904,36.328
5,"=","PITBULL Give Me Everything f/Ne-Yo",4733,"-89",-601,"-14",30.502,"-0.635",91,"12",1,6478,925,38.999
6,"=","KELLY ROWLAND Motivation f/Lil Wayne",4482,"-70",-558,"+36",27.274,"-0.538",91,"49",3,5903,628,34.391
7,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4327,"+113",722,"+61",22.921,"+0.687",51,"5/92",7,4327,850,22.921
8,"=","LUPE FIASCO Out Of My Head f/Trey Songz",4043,"+36",337,"+19",22.524,"+0.022",91,"100",7,4043,418,22.524
9,"=","KATY PERRY Last Friday Night (T.G.I.F.)",3480,"+50",257,"-31",18.67,"+0.127",59,"6",9,3480,507,18.67
10,"=","BIG SEAN My Last f/Chris Brown",3082,"-76",-421,"-26",24.338,"-0.411",91,"142",4,4788,381,28.487
11,"=","BEYONCE Best Thing I Never Had",2973,"+24",219,"+8",14.726,"+0.081",63,"27",11,2973,440,14.726
12,"=","MIGUEL Sure Thing",2383,"-6",-141,"+18",16.49,"+0.105",91,"97",9,3423,446,19.52
13,"+1","NEW BOYZ Better With the Lights Off",2235,"-9",130,"-58",10.07,"-0.005",73,"63",13,2244,283,10.153
14,"-1","CHRIS BROWN She Ain't You",2198,"-67",-327,"-37",11.673,"-0.359",91,"58",5,4046,422,22.024
15,"=","TYGA Far Away f/Chris Richardson",2064,"+35",230,"+23",9.827,"+0.182",55,"163",15,2064,380,9.827
16,"=","KREAYSHAWN Gucci Gucci",1768,"+43",226,"-8",7.818,"+0.113",44,"81",16,1768,367,7.992
17,"=","JAY Z & KANYE WEST Otis f/Otis Redding",1747,"+82",648,"+0",11.659,"+0.040",17,"168",17,1747,689,11.659
18,"=","BIG SEAN Marvin & Chardonnay",1693,"+51",542,"-33",10.384,"+0.230",22,"86",18,1693,589,10.384
19,"=","DEV In The Dark",1577,"+17",123,"-12",7.5,"+0.053",74,"125",18,1577,210,7.5
20,"=","DRAKE Marvin's Room",1488,"+43",265,"-16",8.348,"+0.250",29,"33",20,1488,456,8.348
21,"=","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",1424,"+12",144,"-4",5.944,"-0.020",45,"164",21,1424,252,5.964
22,"=","BRITNEY SPEARS I Wanna Go",1394,"+50",238,"+0",8.857,"+0.312",38,"10",22,1394,295,8.857
23,"+1","PITBULL Rain Over Me",1308,"+30",171,"+16",6.135,"+0.048",50,"28",23,1308,279,6.135
24,"-1","ADELE Rolling In The Deep",1276,"-14",-101,"-9",8.606,"-0.021",89,"16",16,2377,450,13.832
25,"+1","WIZ KHALIFA No Sleep",1239,"+43",158,"+26",5.201,"+0.243",38,"154",25,1239,258,5.201
26,"-1","TREY SONGZ Unusual f/Drake",1169,"-46",-208,"-17",7.955,"-0.293",87,"440",20,1574,280,10.765
27,"+2","RIHANNA Cheers (Drink To That)",1167,"+107",697,"+28",6.765,"+0.592",10,"36",27,1167,697,6.765
28,"=","MANN The Mack",1133,"-2",98,"-19",4.722,"+0.017",35,"--",28,1135,325,4.824
29,"-2","FRANK OCEAN Novacane",1113,"-75",-612,"-9",5.97,"-0.394",77,"289",16,1939,309,11.147
30,"=","JASON DERULO Don't Wanna Go Home",928,"-98",-801,"+16",3.882,"-0.470",88,"46",13,2408,471,11.681
31,"=","GAME Pot Of Gold f/Chris Brown",872,"-1",25,"-25",2.882,"+0.012",26,"247",31,873,257,2.895
32,"+1","MIGUEL Quickie",841,"+41",265,"+32",4.347,"+0.143",20,"187",32,841,265,4.347
33,"-1","RIHANNA Man Down",795,"-16",-171,"+36",6.064,"-0.085",91,"170",14,2462,380,14.98
34,"=","AFROJACK Take Over Control f/Eva Simons",714,"-11",-41,"-18",6.172,"-0.058",77,"75",34,762,164,6.67
35,"+2","SEAN PAUL Got 2 Luv U f/Alexis Jordan",696,"+32",222,"-3",3.736,"+0.139",11,"470",35,696,257,3.736
36,"=","YC Racks f/Future",657,"-11",-114,"-7",4.45,"-0.014",91,"--",10,3036,347,15.983
37,"-2","T-PAIN Best Love Song f/Chris Brown",639,"-36",-188,"-9",3.957,"-0.394",91,"53",25,1333,122,7.143
38,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",622,"+0",8,"-4",3.082,"+0.043",86,"31",24,1360,367,6.023
39,"-1","LADY GAGA The Edge Of Glory",622,"-16",-66,"-14",3.99,"-0.115",77,"22",32,1005,189,4.809
40,"=","WIZ KHALIFA On My Level f/Too Short",579,"-15",-39,"-18",5.351,"-0.189",52,"--",37,630,167,6.724
41,"+1","DRAKE Headlines",559,"+57",469,"+5",6.028,"+0.553",4,"2",41,559,469,6.028
42,"-1","J. COLE Workout",556,"+17",169,"+9",2.858,"-0.044",17,"--",41,556,169,2.919
43,"=","RAY J Bananas",498,"-2",49,"-25",1.663,"-0.059",13,"173",42,500,200,1.775
44,"=","LLOYD Dedication To My Ex...",478,"+28",194,"+6",1.927,"+0.175",6,"1021",44,478,201,1.927
45,"=","WALE That Way f/Jeremih & Rick Ross",433,"+11",87,"+0",2.581,"+0.042",8,"331",45,433,87,2.581
46,"=","T-PAIN Booty Wurk (One Cheek At A...",407,"+6",-2,"+12",3.039,"-0.017",51,"72",41,445,112,3.312
48,"=","DAVID GUETTA Little Bad Girl f/Taio Cruz",388,"-1",-20,"-10",1.352,"+0.028",17,"255",44,417,92,1.441
47,"=","BLACK EYED PEAS Don't Stop The Party",388,"-4",9,"-21",1.73,"+0.066",15,"136",46,409,248,1.845
49,"=","DJ DRAMA Oh My f/Fab, Wiz, Roscoe",351,"-5",4,"-13",2.357,"-0.121",44,"275",42,490,121,2.663
50,"--","IYAZ Pretty Girls f/Travie McCoy",318,"--",116,"--",0.872,"--",1,"73",50,318,116,0.872
