"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","J. COLE Workout",5989,-13,-187,-20,37.836,-0.129,157,"21",1,6176,777,39.536
2,"=","JAY Z & KANYE WEST N***** In Paris",5931,1,-12,-8,38.121,-0.064,115,"8",1,6195,668,41.081
3,"=","RIHANNA We Found Love f/Calvin Harris",5573,11,55,33,34.133,0.119,92,"3",1,5953,839,35.674
4,"=","BIG SEAN Dance (A$$)",4979,56,308,19,30.282,0.183,81,"19",4,4979,615,30.282
5,"=","LMFAO Sexy And I Know It",4380,-7,-215,19,25.38,-0.195,103,"1",4,4921,738,27.923
6,"=","FLO RIDA Good Feeling",4173,39,207,-20,23.531,0.183,92,"6",6,4173,533,23.531
7,"=","DRAKE Make Me Proud f/Nicki Minaj",4096,10,203,-73,25.569,0.113,66,"36",7,4096,605,25.569
8,"=","T-PAIN 5 O'clock f/Wiz Khalifa",3998,-38,-306,-32,22.14,-0.192,97,"14",6,4656,700,28.003
9,"=","DAVID GUETTA Without You f/Usher",3889,-21,-284,21,21.511,-0.029,115,"15",7,4252,544,22.96
10,"=","DRAKE Headlines",3713,4,-353,95,26.076,0.082,144,"17",1,5872,689,40.36
11,"=","BRUNO MARS It Will Rain",3576,24,206,-38,20.214,0.117,78,"2",11,3576,486,20.214
12,"=","WALE Lotus Flower Bomb f/Miguel",3257,37,336,-28,18.821,0.349,52,"113",12,3257,573,18.821
13,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2830,26,191,-27,15.81,0.377,52,"11",13,2830,585,15.81
14,"=","RIHANNA You Da One",2641,27,139,0,13.182,0.226,45,"24",14,2641,886,13.182
15,"=","LIL WAYNE She Will f/Drake",2540,-26,-233,-8,20.388,-0.136,133,"57",2,5364,679,33.166
16,"=","BEYONCE Party f/Kanye & Andre",2405,-6,-63,0,12.659,-0.098,85,"342",14,2473,395,13.124
17,"=","B.O.B Strange Clouds f/Lil Wayne",2079,2,34,1,10.528,-0.077,66,"40",17,2079,334,12.004
18,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1959,26,86,54,12.879,0.225,139,"10",9,3271,373,21.12
19,"=","DRAKE The Motto f/Lil Wayne",1836,41,301,8,14.961,0.512,47,"16",19,1836,336,14.961
20,"=","PITBULL F/CHRIS BROWN International Love",1688,34,106,47,8.177,0.278,73,"29",19,1688,314,8.177
21,"=","TYGA Rack City",1602,-7,169,-45,11.085,-0.262,38,"42",21,1609,364,11.347
22,"=","J. COLE Can't Get Enough f/Trey Songz",1568,17,165,-22,11.304,-0.023,38,"--",21,1568,299,11.327
23,"=","RICK ROSS You The Boss f/Nicki Minaj",1446,-1,71,-8,7.64,-0.035,66,"172",21,1447,183,7.675
24,"=","LIL WAYNE Mirror f/Bruno Mars",1394,10,-8,6,5.195,0.063,54,"85",21,1407,323,5.439
25,"=","KATY PERRY The One That Got Away",1342,12,229,-24,7.76,0.003,59,"5",25,1342,253,7.76
26,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1105,2,-187,36,7.368,0.023,108,"12",12,2915,617,17.54
27,"=","ADELE Someone Like You",1074,11,-82,54,8.754,-0.004,89,"7",21,1463,354,12.408
28,"+2","CHRIS BROWN Strip f/Kevin McCall",954,26,146,13,5.076,-0.236,31,"167",28,954,280,5.325
29,"=","ROSCOE DASH Good Good Night",922,-8,-170,29,3.681,0.019,66,"321",26,1199,223,5.403
30,"-2","NICKI MINAJ Fly f/Rihanna",920,-12,-216,45,6.429,-0.167,126,"50",7,3598,526,17.841
31,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",864,14,101,-20,6.808,-0.02,22,"120",31,864,273,7.066
32,"=","BEI MAEJOR Trouble f/J. Cole",825,-16,-92,0,3.514,-0.029,94,"516",29,1052,173,3.947
33,"+2","DAVID GUETTA Turn Me On f/Nicki Minaj",770,19,125,-4,3.53,0.111,19,"71",33,770,273,3.53
34,"-1","WALE That Way f/Jeremih & Rick Ross",761,-5,-77,18,6.348,-0.133,148,"--",16,2091,296,13.118
35,"-1","DRAKE Take Care f/Rihanna",760,5,154,-29,7.946,-0.059,26,"52",34,760,195,8.005
36,"+2","ACE HOOD Body 2 Body f/Chris Brown",641,26,-100,91,4.083,0.148,137,"--",15,2146,251,12.948
37,"-1","WILL.I.AM T.H.E (The Hardest Ever)",629,4,98,-19,2.419,0.038,22,"245",36,629,223,2.419
38,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",612,-11,-71,-8,4.41,-0.046,128,"34",19,1711,336,11.123
39,"=","JASON DERULO It Girl",574,7,-29,20,4.27,0.027,128,"20",16,2019,232,10.389
40,"=","WAKA FLOCKA FLAME Round Of Applause f/Dr...",543,5,38,-9,3.323,-0.096,38,"287",40,543,83,3.419
41,"=","BABY BASH Slide Over",488,0,47,-6,4.008,-0.029,19,"--",41,488,135,4.037
42,"=","TIMBALAND Pass At Me f/Pitbull",470,-16,-171,13,1.787,-0.109,57,"673",33,827,162,3.687
43,"=","MAC MILLER Party On Fifth Ave.",428,6,33,9,2.274,0.023,28,"100",43,428,100,2.558
44,"+1","BUSTA RHYMES Why Stop Now f/Chris Brown",417,25,78,6,1.762,0.135,9,"--",44,417,175,1.762
45,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",404,-1,63,-21,3.242,0.054,28,"32",44,405,100,3.242
46,"=","LADY GAGA Marry The Night",370,8,21,6,1.55,0.038,17,"53",45,373,98,1.554
47,"=","BOW WOW Sweat f/Lil Wayne",362,4,2,10,1.004,-0.018,23,"--",42,384,145,1.058
48,"=","RIHANNA Talk That Talk f/Jay-Z",356,8,7,5,3.148,0.006,14,"352",45,373,86,3.289
49,"=","LOVERANCE Up! f/IAMSU! & Skipper",332,-5,-3,-7,2.195,-0.116,44,"--",44,455,114,3.691
50,"=","ROYALTY Brown Eyed Girl f/Carlitos",318,-1,3,-7,1.637,-0.034,28,"--",46,323,53,1.671
