"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL Give Me Everything f/Ne-Yo",6017,"+66",403,"-6",35.643,"+0.505",29,1,6017,925,35.643
2,"=","WIZ KHALIFA Roll Up",5172,"-80",-134,"-110",30.759,"-0.748",29,2,5325,315,32.656
3,"=","LUPE FIASCO The Show Goes On",5092,"-116",-463,"-80",28.844,"-0.685",29,1,5598,489,32.494
4,"=","KATY PERRY E.T.",4643,"-81",-283,"-60",28.527,"-0.418",29,2,5377,248,30.339
5,"=","CHRIS BROWN Look At Me Now",4538,"-89",-427,"-24",32.008,"-0.429",29,1,6273,56,40.795
6,"=","BLACK EYED PEAS Just Can't Get Enough",4179,"-13",58,"-19",22.467,"+0.055",29,6,4213,554,22.467
7,"=","BIG SEAN My Last f/Chris Brown",3871,"+32",360,"-21",22.064,"+0.340",29,7,3871,381,22.064
8,"=","KELLY ROWLAND Motivation f/Lil Wayne",3728,"+77",504,"+35",20.568,"+0.307",29,8,3728,628,20.568
9,"+1","NICKI MINAJ Super Bass",3617,"+125",699,"+61",19.073,"+0.865",29,9,3617,699,19.073
10,"-1","CHRIS BROWN She Ain't You",3564,"+33",206,"+6",19.372,"+0.017",29,9,3564,422,19.372
11,"=","JEREMIH Down On Me f/50 Cent",3339,"-56",-212,"-33",23.71,"-0.317",29,4,5155,0,34.731
12,"=","MIGUEL Sure Thing",2882,"+30",352,"-11",15.271,"+0.191",29,12,2882,446,15.271
13,"=","YC Racks f/Future",2725,"-60",-198,"-15",14.347,"-0.224",29,10,3036,347,15.983
14,"=","KANYE WEST All Of The Lights",2503,"-17",-169,"+35",20.336,"+0.114",29,6,4194,0,27.01
15,"=","LMFAO Party Rock Anthem",2228,"+74",396,"+26",13.732,"+0.525",29,15,2228,396,13.732
16,"+1","DJ KHALED I'm On One f/Drake, Rick Ross",2132,"+110",640,"+27",13.399,"+0.541",21,16,2132,642,13.399
17,"-1","BRUNO MARS Lazy Song",2028,"+4",51,"+6",10.507,"+0.055",29,16,2039,204,11.32
18,"=","RIHANNA S&M",1932,"-49",-330,"-30",9.414,"-0.327",29,7,3766,0,20.609
19,"=","JENNIFER LOPEZ F/PITBULL On The Floor",1922,"-57",-291,"-48",11.441,"-0.322",29,16,2302,134,13.81
20,"=","RIHANNA Man Down",1886,"+34",265,"+28",13.234,"+0.190",29,20,1886,380,13.234
