"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6110,-27,-98,-34,40.551,-0.009,110,"15",1,6857,984,40.56
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5519,16,116,-48,32.645,0.085,90,"16/85",2,5519,850,32.645
3,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5010,-77,-214,-84,33.232,0.164,122,"49",2,5875,821,38.385
4,"=","LMFAO Party Rock Anthem",4379,-39,-232,-51,28.096,-0.21,130,"6/88",2,6094,1062,37.822
5,"+1","BEYONCE Best Thing I Never Had",3971,-7,28,-31,19.171,-0.049,102,"57",5,4038,440,19.519
6,"-1","NICKI MINAJ Super Bass",3965,-64,-466,-28,23.588,-0.436,130,"19",1,6438,904,36.328
7,"=","PITBULL Give Me Everything f/Ne-Yo",3933,-4,-65,14,27.633,-0.123,130,"21",1,6478,925,38.999
8,"=","NEW BOYZ Better With the Lights Off",3417,7,301,-69,15.427,0.028,112,"40",8,3417,452,15.427
9,"+1","DRAKE Headlines",3285,90,467,44,22.114,0.262,43,"26",9,3285,689,22.114
10,"-1","RIHANNA Cheers (Drink To That)",3257,18,232,-53,15.54,-0.009,49,"7",9,3257,697,15.688
11,"=","BIG SEAN Marvin & Chardonnay",3187,26,142,-28,17.523,0.038,61,"46",10,3187,589,17.523
12,"=","KELLY ROWLAND Motivation f/Lil Wayne",2872,-65,-339,-102,19.426,0.039,130,"51",3,5903,628,34.391
13,"+1","TYGA Far Away f/Chris Richardson",2777,20,145,-26,13.359,0.099,94,"139",13,2777,380,13.359
14,"-1","JAY Z & KANYE WEST Otis f/Otis Redding",2727,-82,-282,-100,16.802,-0.282,56,"34",9,3026,689,20.091
15,"=","DEV In The Dark",2722,32,236,2,14.778,0.322,113,"13",15,2722,280,14.778
16,"=","LIL WAYNE She Will f/Drake",2708,47,316,-45,16.847,0.359,32,"297",16,2708,679,16.847
17,"=","KREAYSHAWN Gucci Gucci",2510,-20,23,-56,11.498,-0.065,83,"54",16,2530,367,11.812
18,"=","KATY PERRY Last Friday Night (T.G.I.F.)",2140,-50,-344,-21,11.44,-0.401,98,"23",9,3627,507,18.775
19,"=","DRAKE Marvin's Room",1935,-66,-317,-87,14.805,-0.274,68,"58",17,2253,456,16.484
20,"=","MIGUEL Quickie",1862,-1,99,-29,9.552,-0.093,59,"165",20,1863,295,9.768
21,"=","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1819,49,266,27,8.816,0.307,50,"115",21,1819,266,8.816
22,"=","LUPE FIASCO Out Of My Head f/Trey Songz",1591,-92,-523,-24,10.415,-0.255,130,"261",7,4058,418,23.033
23,"=","NICKI MINAJ Fly f/Rihanna",1519,83,499,11,7.088,0.267,25,"68",23,1519,499,7.088
24,"=","KELLY ROWLAND Lay It On Me f/Big Sean",1465,62,267,33,6.941,0.135,30,"353",24,1465,422,6.941
25,"=","BRITNEY SPEARS I Wanna Go",1357,-27,-291,10,7.926,-0.293,77,"25",21,1840,321,11.207
26,"+1","J. COLE Workout",1272,24,164,-15,7.907,0.253,56,"--",26,1272,206,7.907
27,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1243,40,366,-7,7.209,0.243,38,"4",27,1243,373,7.209
28,"-2","WIZ KHALIFA No Sleep",1227,-22,-100,-14,7.461,-0.03,77,"86",23,1457,258,7.491
29,"=","ACE HOOD Body 2 Body f/Chris Brown",1170,30,167,-14,7.394,0.326,36,"--",27,1170,251,7.394
30,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1057,40,320,6,5.806,0.24,27,"5",30,1057,320,5.806
31,"=","DAVID GUETTA Without You f/Usher",983,55,323,12,5.52,0.208,14,"9",31,983,343,5.52
32,"=","JASON DERULO It Girl",863,25,140,5,3.382,0.148,27,"17",32,863,201,3.382
33,"=","LLOYD Dedication To My Ex...",825,6,47,-4,3.219,-0.043,45,"394",28,825,201,3.311
34,"=","IYAZ Pretty Girls f/Travie McCoy",813,0,111,-29,3.535,-0.013,33,"30",31,817,190,3.6
35,"=","ALEXANDRA STAN Mr. Saxobeat",793,13,42,12,5.714,0.139,36,"27",31,793,202,5.714
36,"+2","JAY Z & KANYE WEST N***** In Paris",792,69,336,54,10.245,0.544,14,"--",36,792,336,10.245
37,"-1","WALE That Way f/Jeremih & Rick Ross",786,9,94,-10,4.307,0.122,47,"195",34,786,118,4.307
38,"-1","AFROJACK Take Over Control f/Eva Simons",741,-7,0,-16,5.66,-0.088,116,"48",29,762,164,6.67
39,"=","LIL PLAYY Birthday Dress",695,-1,28,-4,2.358,0.016,21,"--",36,696,182,2.393
40,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",675,29,318,-8,4.92,0.271,7,"1",40,675,326,4.92
41,"=","MINDLESS BEHAVIOR Mrs. Right f/Diggy Sim...",664,32,159,20,2.955,0.17,18,"150",39,664,159,2.955
42,"=","CHRIS BROWN Wet The Bed",637,16,125,-1,5.039,0.06,20,"291",39,637,139,5.039
43,"=","FOSTER THE PEOPLE Pumped Up Kicks",541,18,83,3,3.594,0.18,14,"3",43,541,108,3.594
44,"=","CHRIS BROWN Beautiful People f/B. Benass...",495,12,79,5,2.361,0.148,33,"77",44,495,98,3.885
45,"=","NAYER Suave (Kiss Me) f/Mohombi",458,2,-31,5,1.723,0.042,21,"--",41,510,109,1.882
46,"+1","MEEK MILL Ima Boss f/Rick Ross",370,10,1,30,3.186,-0.052,21,"437",46,397,62,3.763
47,"-1","TREY SONGZ Unusual f/Drake",370,-28,-140,-15,2.652,-0.123,126,"--",20,1574,280,10.765
48,"+1","LMFAO Sexy And I Know It",342,46,196,31,2.347,0.332,2,"11",48,342,196,2.347
49,"-1","TRINA Long Heels Red Bottoms",313,-8,-47,-5,1.42,0.017,14,"--",47,363,42,1.754
50,"=","DIGGY Copy, Paste",280,8,67,-16,2.316,-0.066,4,"--",49,280,83,2.382
