"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","LIL WAYNE How To Love",6166,"-27",-48,"+2",40.37,"+0.107",108,"16",1,6857,984,40.37
2,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5488,"+2",172,"-9",32.559,"-0.071",88,"14",2,5515,850,32.63
3,"=","DJ KHALED I'm On One f/Drake, Rick Ross",5137,"-29",-75,"+34",33.276,"+0.109",120,"52",2,5875,821,38.385
4,"=","LMFAO Party Rock Anthem",4437,"+1",-205,"+78",28.195,"+0.219",128,"9",2,6094,1062,37.822
5,"=","NICKI MINAJ Super Bass",4068,"-82",-422,"-41",24.173,"-0.417",128,"21",1,6438,904,36.328
6,"=","BEYONCE Best Thing I Never Had",3991,"-9",96,"-16",19.312,"+0.035",100,"58",6,4038,440,19.519
7,"=","PITBULL Give Me Everything f/Ne-Yo",3933,"-19",-84,"-23",27.734,"-0.036",128,"23",1,6478,925,38.999
8,"=","NEW BOYZ Better With the Lights Off",3399,"+34",429,"-23",15.402,"+0.145",110,"45",8,3399,452,15.402
9,"=","RIHANNA Cheers (Drink To That)",3211,"+6",299,"-54",15.574,"-0.114",47,"8",9,3211,697,15.688
10,"+2","DRAKE Headlines",3145,"+95",434,"+41",21.256,"+1.064",41,"24",10,3145,689,21.256
11,"-1","BIG SEAN Marvin & Chardonnay",3113,"+29",170,"-12",17.256,"+0.013",59,"40",10,3113,589,17.256
12,"-1","KELLY ROWLAND Motivation f/Lil Wayne",3009,"-60",-157,"-57",19.599,"-0.214",128,"54",3,5903,628,34.391
13,"=","JAY Z & KANYE WEST Otis f/Otis Redding",2850,"-83",-163,"-69",17.26,"-0.703",54,"34",9,3026,689,20.091
14,"=","TYGA Far Away f/Chris Richardson",2751,"+16",202,"-12",13.106,"-0.082",92,"133",14,2751,380,13.32
15,"=","DEV In The Dark",2659,"+23",247,"-26",14.33,"+0.238",111,"11",15,2659,280,14.33
16,"=","LIL WAYNE She Will f/Drake",2634,"+32",414,"-39",16.57,"+0.160",30,"300",16,2634,679,16.57
17,"=","KREAYSHAWN Gucci Gucci",2516,"+8",79,"-21",11.61,"-0.049",81,"59",16,2516,367,11.812
18,"=","KATY PERRY Last Friday Night (T.G.I.F.)",2226,"-40",-339,"+13",12.239,"-0.386",96,"31",9,3627,507,18.775
19,"=","DRAKE Marvin's Room",2061,"-43",-147,"-31",15.383,"-0.396",66,"55",17,2253,456,16.484
20,"=","MIGUEL Quickie",1853,"+19",157,"+1",9.629,"-0.087",57,"160",20,1853,295,9.768
21,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",1750,"+40",260,"+13",8.405,"+0.205",48,"137",21,1750,262,8.405
22,"-1","LUPE FIASCO Out Of My Head f/Trey Songz",1749,"-60",-492,"+32",10.678,"-0.051",128,"251",7,4058,418,23.033
23,"=","BRITNEY SPEARS I Wanna Go",1437,"-50",-272,"-29",8.672,"-0.524",75,"29",21,1840,321,11.207
24,"+1","NICKI MINAJ Fly f/Rihanna",1362,"+83",470,"+38",6.611,"+0.234",23,"69",24,1362,470,6.611
25,"-1","KELLY ROWLAND Lay It On Me f/Big Sean",1361,"+49",212,"+31",6.705,"+0.190",28,"329",24,1361,422,6.705
26,"=","WIZ KHALIFA No Sleep",1246,"-9",-99,"+6",7.177,"-0.010",75,"75",23,1457,258,7.187
27,"=","J. COLE Workout",1216,"+49",165,"+23",7.245,"+0.153",54,"--",26,1216,206,7.245
28,"+1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1146,"+54",364,"+18",6.8,"+0.267",36,"4",28,1146,364,6.8
29,"-1","ACE HOOD Body 2 Body f/Chris Brown",1127,"+9",203,"-26",7.131,"+0.148",34,"--",27,1127,251,7.131
30,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",973,"+59",305,"+34",5.275,"+0.375",25,"6",30,973,305,5.275
