"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FLO RIDA Good Feeling",5205,-17,-58,3,29.655,-0.044,133,"7",1,5291,533,32.79
2,"+2","DRAKE The Motto f/Lil Wayne",4665,67,505,11,32.774,0.379,88,"14",2,4665,748,32.774
3,"=","RIHANNA We Found Love f/Calvin Harris",4655,-17,-87,1,29.202,-0.142,133,"17",1,5953,839,35.674
4,"-2","JAY Z & KANYE WEST N***** In Paris",4651,-74,-523,-67,27.448,-0.764,156,"19",1,6195,668,41.081
5,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4579,55,464,-44,28.536,0.397,93,"9",5,4579,585,28.536
6,"=","J. COLE Workout",4387,-40,-329,22,31.379,-0.448,198,"34",1,6176,777,39.536
7,"=","BIG SEAN Dance (A$$)",4285,-61,-449,6,26.412,-0.203,122,"33",2,5285,615,33.392
8,"+1","TYGA Rack City",3888,71,487,-7,22.504,0.536,79,"8",8,3888,712,22.504
9,"-1","DRAKE Make Me Proud f/Nicki Minaj",3824,-13,-81,-45,25.964,-0.004,107,"59",6,4140,605,26.004
10,"=","BRUNO MARS It Will Rain",3682,-85,-304,-104,19.597,-0.728,119,"25",7,4001,486,23.199
11,"=","WALE Lotus Flower Bomb f/Miguel",3566,-24,-190,-35,21.402,-0.265,93,"126",8,3754,573,23.242
12,"=","J. COLE Can't Get Enough f/Trey Songz",2990,49,306,31,19.496,-0.059,79,"--",12,2990,483,19.591
13,"=","CHRIS BROWN Strip f/Kevin McCall",2871,7,121,-2,15.877,-0.001,72,"49",13,2871,605,15.878
14,"=","PITBULL F/CHRIS BROWN International Love",2748,17,243,-24,15.624,0.308,114,"15",14,2748,314,15.624
15,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",2632,47,362,13,14.363,0.187,60,"5",15,2632,482,14.363
16,"-1","LMFAO Sexy And I Know It",2629,-47,-364,19,14.602,-0.496,144,"4",4,4921,738,27.923
17,"=","DRAKE Take Care f/Rihanna",2494,96,639,52,21.991,0.899,67,"21",17,2494,639,21.991
18,"=","RIHANNA You Da One",1960,-167,-906,-141,8.763,-0.752,86,"46",12,3067,886,15.227
19,"=","YOUNG JEEZY I Do f/JAY Z & Andre 3000",1837,7,157,-11,10.377,-0.101,63,"210",19,1837,314,10.478
20,"=","JAY Z & KANYE WEST Gotta Have It",1576,56,214,68,10.106,0.455,38,"112",20,1576,480,10.106
21,"=","RIHANNA Talk That Talk f/Jay-Z",1356,50,340,10,9.103,0.197,55,"93",21,1356,340,9.103
22,"=","KATY PERRY The One That Got Away",1245,-32,-176,-29,7.073,-0.143,100,"42",20,1525,253,9.713
23,"=","B.O.B Strange Clouds f/Lil Wayne",1174,-26,-229,33,8.13,-0.027,107,"67",17,2113,334,12.004
24,"+1","LOVERANCE Up! f/IAMSU! & Skipper",1028,21,221,-23,6.685,0.006,85,"364",24,1028,244,6.685
25,"+2","DIGGY Do It Like You f/Jeremih",1020,39,244,31,5.286,0.36,28,"179",25,1020,244,5.286
26,"=","RICK ROSS You The Boss f/Nicki Minaj",964,-22,-117,20,5.612,-0.024,107,"177",21,1585,183,8.687
