"Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","DRAKE The Motto f/Lil Wayne",5803,-15,71,-8,46.58,-0.02,128,"17",1,5818,748,46.6
2,"+1","DRAKE Take Care f/Rihanna",5533,23,539,129,42.695,-0.264,107,"15",2,5533,749,42.959
3,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5496,-18,73,-4,38.068,-0.261,133,"13",2,5514,585,38.329
4,"=","TYGA Rack City",5121,-53,-121,-31,33.891,-0.48,119,"18",3,5313,712,34.371
5,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",4284,24,308,151,26.902,0.05,100,"16",5,4309,539,26.902
6,"=","J. COLE Can't Get Enough f/Trey Songz",3682,0,244,-44,23.41,-0.039,119,"124",6,3682,483,23.449
7,"=","RIHANNA Talk That Talk f/Jay-Z",3338,33,259,109,22.224,0.422,95,"53",7,3338,593,22.224
8,"=","FLO RIDA Good Feeling",3228,-49,-234,171,20.061,-0.526,173,"23",1,5291,533,32.79
9,"+1","PITBULL F/CHRIS BROWN International Love",3122,4,36,142,20.601,-0.141,154,"19",8,3233,314,20.742
10,"-1","CHRIS BROWN Strip f/Kevin McCall",3107,-30,-45,-16,21.768,-0.214,112,"68",9,3187,605,21.982
11,"=","JAY Z & KANYE WEST N***** In Paris",2805,-50,-242,4,21.303,-0.496,196,"43",1,6195,668,41.081
12,"=","J. COLE Workout",2510,-5,-218,74,20.935,-0.184,238,"93",1,6176,777,39.536
13,"=","RIHANNA We Found Love f/Calvin Harris",2355,-37,-318,152,16.273,-0.309,173,"37",1,5953,839,35.674
14,"=","CHRIS BROWN Turn Up The Music",2266,34,305,73,15.031,0.207,40,"21",14,2266,518,15.031
15,"=","LOVERANCE Up! f/IAMSU! & Skipper",2239,36,390,33,15.996,0.209,125,"86",15,2239,390,15.996
16,"+1","KIRKO BANGZ Drank In My Cup",2198,33,328,-7,12.997,0.05,60,"75",16,2198,404,12.997
17,"-1","BIG SEAN Dance (A$$)",2163,-14,-71,64,16.08,0.042,162,"76",2,5285,615,33.392
18,"=","NICKI MINAJ Starships",2110,53,366,110,12.425,0.222,29,"6/57",16,2110,669,12.425
19,"=","DRAKE Make Me Proud f/Nicki Minaj",1989,-5,-332,96,15.975,-0.145,147,"121",6,4140,605,26.004
20,"=","USHER Climax",1942,59,593,6,13.07,0.51,17,"47",20,1942,732,13.07
21,"+1","RIHANNA Birthday Cake",1605,58,431,12,15.133,0.252,21,"46",21,1605,586,15.133
22,"-1","GYM CLASS HEROES Ass Back Home f/Neon Hi...",1569,18,286,122,9.526,0.111,63,"22",21,1614,331,9.526
23,"=","DIGGY Do It Like You f/Jeremih",1523,1,53,12,8.608,-0.212,68,"174",22,1523,252,8.82
24,"+1","ADELE Set Fire To The Rain",1499,13,57,184,12.467,0.113,66,"11",19,1706,395,13.484
25,"-1","WALE Lotus Flower Bomb f/Miguel",1492,-5,-32,-5,13.091,0.542,133,"219",8,3754,573,23.242
26,"+1","FLO RIDA Wild Ones f/Sia",1475,46,414,102,7.541,0.154,24,"4",26,1475,414,7.541
27,"-1","BEYONCE Love On Top",1462,-21,-13,-10,9.876,-0.207,52,"112",23,1509,305,10.083
28,"+1","FAT JOE Another Round f/Chris Brown",1373,3,239,-42,10.717,-0.228,57,"115",28,1373,281,10.945
29,"-1","BRUNO MARS It Will Rain",1359,-51,-321,54,8.946,-0.427,159,"62",7,4001,486,23.199
30,"=","CALVIN HARRIS Feel So Close",1235,14,182,70,7.007,-0.027,20,"12",29,1303,456,7.034
31,"=","FUTURE Magic f/T.I.",1108,-3,139,-8,7.279,-0.014,36,"88",29,1111,213,7.293
32,"+1","SEAN PAUL She Doesn't Mind",1004,16,102,-5,4.686,0.232,56,"225",30,1004,163,4.686
33,"+1","THE WANTED Glad You Came",986,32,249,168,6.523,0.406,24,"2",31,1080,252,7.789
34,"+1","B.O.B So Good",975,49,284,5,5.869,0.4,14,"24",34,975,377,5.869
35,"-3","YOUNG JEEZY I Do f/JAY Z & Andre 3000",973,-16,-235,62,7.859,-0.068,103,"329",18,2077,314,11.56
36,"=","DEV & ENRIQUE IGLESIAS Naked",917,1,61,5,3.734,-0.15,48,"162",30,917,247,3.884
37,"=","KATY PERRY Part Of Me",916,12,116,93,6.05,0.047,28,"10",33,1004,446,6.05
38,"=","T. MILLS Vans On",845,-9,50,-28,4.458,0.053,51,"--",32,854,195,4.458
39,"=","TRAVIS PORTER Ayy Ladies f/Tyga",811,-10,127,-47,5.826,-0.125,28,"44",39,821,174,5.951
