"Title","Artist","Spins"
"Hold On We're Goi...","DRAKE",7114
"Royals","LORDE",5577
"Holy Grail f/Just...","JAY Z",5297
"Love More f/Nicki...","CHRIS BROWN",5072
"Beware f/Lil Wayn...","BIG SEAN",3913
"White Walls f/ScH...","MACKLEMORE & RYAN...",3906
"Give It 2 U f/Ken...","ROBIN THICKE",3440
"Crooked Smile","J. COLE",3303
"Right There f/Big...","ARIANA GRANDE",2735
"Gorilla","BRUNO MARS",2655
"Gas Pedal","SAGE THE GEMINI",2620
"TKO","JUSTIN TIMBERLAKE",2519
"Headband  f/2 Cha...","B.O.B",2465
"Tom Ford","JAY Z",2448
"I Luv This Sh*t","AUGUST ALSINA",2384
"Wake Me Up","AVICII",2241
"Roar","KATY PERRY",2226
"Wrecking Ball","MILEY CYRUS",1795
"23 f/Miley Cyrus,...","MIKE WILL MADE-IT",1781
"All Me f/2 Chainz...","DRAKE",1649
"Applause","LADY GAGA",1635
"The Monster f/Rih...","EMINEM",1445
"Summertime Sadnes...","LANA DEL REY",1291
"Show Me f/Chris B...","KID INK",1160
"Honest","FUTURE",1149
"Marry Me","JASON DERULO",1106
"Bounce It f/Wale ...","JUICY J",1090
"Old School Love f...","LUPE FIASCO",1062
"What Now","RIHANNA",1036
"It Won't Stop","SEVYN STREETER",999
"Type Of Way","RICH HOMIE QUAN",839
"Up Down (Do This ...","T-PAIN",828
"I Wanna Be With Y...","DJ KHALED",797
"Clappers f/Nicki ...","WALE",759
"Collard Greens f/...","SCHOOLBOY Q",714
"Berzerk","EMINEM",686
"Paranoid","TY DOLLA $IGN",659
"Slow Down","SELENA GOMEZ",613
"Sorry f/Big Sean","NAYA RIVERA",594
"V.S.O.P.","K. MICHELLE",583
"Timber f/Ke$ha","PITBULL",572
"Change Your Life ...","IGGY AZALEA",485
"Lolly f/Justin Bi...","MAEJOR ALI",443
"Stay The Night f/...","ZEDD",442
"Memories Back The...","HUSTLE GANG F/T.I...",371
"See Me","TECH N9NE",339
"Do What U Want f/...","LADY GAGA",332
"Wait For A Minute","TYGA F/JUSTIN BIE...",329
"This D","TEEFLII",326
"Unconditionally","KATY PERRY",318
